년도,분기,행정동_코드,행정동_코드_명,월평균소득금액,지출총금액
2021,1,11710680,잠실3동,5452682,4538471000
2021,1,11710690,잠실4동,6007987,1254359000
2021,1,11710710,잠실6동,5237775,20568668000
2021,1,11710720,잠실7동,6014516,277357000
2021,1,11740515,강일동,3073250,2915103000
2021,1,11740520,상일동,3690212,2900541000
2021,1,11740530,명일1동,3540203,5188866000
2021,1,11740540,명일2동,4514278,4284779000
2021,1,11740550,고덕1동,4618641,1735042000
2021,1,11740560,고덕2동,2465499,2221895000
2021,1,11740570,암사1동,2852157,5053727000
2021,1,11740580,암사2동,3688535,2467255000
2021,1,11740590,암사3동,4470889,1231528000
2021,1,11740600,천호1동,2473111,2257855000
2021,1,11740610,천호2동,2749741,97646778000
2021,1,11740620,천호3동,3165328,3615729000
2021,1,11740640,성내1동,3438376,4491626000
2021,1,11740650,성내2동,2824592,5999838000
2021,1,11740660,성내3동,2897346,5644178000
2021,1,11740685,길동,2840603,9708396000
2021,1,11740690,둔촌1동,3596734,15763000
2021,1,11740700,둔촌2동,3414406,3165551000
2021,2,11110515,청운효자동,3780222,2459166000
2021,2,11110530,사직동,5007768,51325310000
2021,2,11110540,삼청동,3442534,2425939000
2021,2,11110550,부암동,3647449,1290409000
2021,2,11110560,평창동,4504006,2551677000
2021,2,11110570,무악동,5136717,1989358000
2021,2,11110580,교남동,4616890,1932643000
2021,2,11110600,가회동,3479766,2025431000
2021,2,11110615,종로1?2?3?4가동,3245251,221644038000
2021,2,11110630,종로5?6가동,2531450,7637462000
2021,2,11110640,이화동,3024996,6159600000
2021,2,11110650,혜화동,3333112,6761879000
2021,2,11110670,창신1동,2393308,2013743000
2021,2,11110680,창신2동,2112817,787678000
2021,2,11110690,창신3동,3006052,383177000
2021,2,11110700,숭인1동,2868519,684914000
2021,2,11110710,숭인2동,2607311,1652872000
2021,2,11140520,소공동,5380521,1472178571000
2021,2,11140540,회현동,4442451,555259334000
2021,2,11140550,명동,3733600,55297008000
2021,2,11140570,필동,3033044,3664055000
2021,2,11140580,장충동,2895026,2218451000
2021,2,11140590,광희동,3229604,9842992000
2021,2,11140605,을지로동,3082514,20065908000
2021,2,11140615,신당동,2816850,3962398000
2021,2,11140625,다산동,2679845,2982201000
2021,2,11140635,약수동,3894878,2406022000
2021,2,11140645,청구동,3566241,1381861000
2021,2,11140650,신당5동,3027979,1961712000
2021,2,11140665,동화동,3621349,1556847000
2021,2,11140670,황학동,3247840,3235633000
2021,2,11140680,중림동,4435938,2146455000
2021,2,11170510,후암동,3013677,1970078000
2021,2,11170520,용산2가동,2540319,115749552000
2021,2,11170530,남영동,3183091,53818618000
2021,2,11170555,청파동,2608804,2625041000
2021,2,11170560,원효로1동,4450695,2694122000
2021,2,11170570,원효로2동,3817026,852848000
2021,2,11170580,효창동,3523201,1071444000
2021,2,11170590,용문동,3568910,1237223000
2021,2,11170625,한강로동,4948344,34347121000
2021,2,11170630,이촌1동,5974291,2895264000
2021,2,11170640,이촌2동,3596083,1108064000
2021,2,11170650,이태원1동,3682946,4899207000
2021,2,11170660,이태원2동,3261019,1886259000
2021,2,11170685,한남동,4381088,12381592000
2021,2,11170690,서빙고동,4208562,1545547000
2021,2,11170700,보광동,2545653,1072269000
2021,2,11200520,왕십리2동,3474994,1822659000
2021,2,11200535,왕십리도선동,4015131,7455106000
2021,2,11200540,마장동,3021967,4645471000
2021,2,11200550,사근동,3099614,4562062000
2021,2,11200560,행당1동,3900841,5230294000
2021,2,11200570,행당2동,4408744,1533248000
2021,2,11200580,응봉동,3858472,480466000
2021,2,11200590,금호1가동,4010011,1154619000
2021,2,11200615,금호2?3가동,3751434,2172886000
2021,2,11200620,금호4가동,4442144,2667002000
2021,2,11200645,옥수동,4836487,3383955000
2021,2,11200650,성수1가1동,3870717,3214809000
2021,2,11200660,성수1가2동,3263294,8315741000
2021,2,11200670,성수2가1동,2900762,5367532000
2021,2,11200690,성수2가3동,3358391,12787535000
2021,2,11200720,송정동,2566462,768809000
2021,2,11200790,용답동,2484354,9096629000
2021,2,11215710,화양동,2470026,13648132000
2021,2,11215730,군자동,2604535,4844718000
2021,2,11215740,중곡1동,2542359,4119166000
2021,2,11215750,중곡2동,2555101,3378393000
2021,2,11215760,중곡3동,2390961,2438959000
2021,2,11215770,중곡4동,2523958,3063253000
2021,2,11215780,능동,2846023,5344056000
2021,2,11215810,광장동,5284540,3693079000
2021,2,11215820,자양1동,2745988,4473493000
2021,2,11215830,자양2동,2999213,3270518000
2021,2,11215840,자양3동,4353416,4330178000
2021,2,11215847,자양4동,2795134,6605057000
2021,2,11215850,구의1동,2683701,3566774000
2021,2,11215860,구의2동,2948328,3818939000
2021,2,11215870,구의3동,4010979,10130481000
2021,2,11230536,용신동,2894254,13709646000
2021,2,11230545,제기동,2792227,7676627000
2021,2,11230560,전농1동,3070695,4559808000
2021,2,11230570,전농2동,3136080,1348492000
2021,2,11230600,답십리1동,3538405,6642524000
2021,2,11230610,답십리2동,3049260,4417354000
2021,2,11230650,장안1동,2863708,9568494000
2021,2,11230660,장안2동,2920490,10014394000
2021,2,11230705,청량리동,2860315,3332238000
2021,2,11230710,회기동,3217279,9702226000
2021,2,11230720,휘경1동,2722774,2883425000
2021,2,11230730,휘경2동,3071586,2162115000
2021,2,11230740,이문1동,3000929,2420089000
2021,2,11230750,이문2동,3137841,1454724000
2021,2,11260520,면목2동,2322173,3465333000
2021,2,11260540,면목4동,2573570,834965000
2021,2,11260550,면목5동,2233073,2133945000
2021,2,11260565,면목본동,2336892,3812082000
2021,2,11260570,면목7동,2655671,3465123000
2021,2,11260575,면목3?8동,2354962,3418747000
2021,2,11260580,상봉1동,2969913,3278114000
2021,2,11260590,상봉2동,2575432,7783414000
2021,2,11260600,중화1동,2518956,1409767000
2021,2,11260610,중화2동,2253552,4062163000
2021,2,11260620,묵1동,3120718,3852070000
2021,2,11260630,묵2동,2533867,3007025000
2021,2,11260655,망우본동,2443681,6310170000
2021,2,11260660,망우3동,2231082,1339032000
2021,2,11260680,신내1동,2780491,4843467000
2021,2,11260690,신내2동,3060535,3205837000
2021,2,11290525,성북동,3470748,3102307000
2021,2,11290555,삼선동,3057377,5161750000
2021,2,11290575,동선동,2821008,9090371000
2021,2,11290580,돈암1동,3583117,977764000
2021,2,11290590,돈암2동,4297592,765827000
2021,2,11290600,안암동,2896471,4426048000
2021,2,11290610,보문동,3162623,2939151000
2021,2,11290620,정릉1동,3341356,1484638000
2021,2,11290630,정릉2동,2934717,3062427000
2021,2,11290640,정릉3동,2482564,1326948000
2021,2,11290650,정릉4동,3038165,3286242000
2021,2,11290660,길음1동,4462339,4300131000
2021,2,11290685,길음2동,3736133,5488310000
2021,2,11290705,종암동,3381883,5272116000
2021,2,11290715,월곡1동,3294213,2854148000
2021,2,11290725,월곡2동,3138026,4784401000
2021,2,11290760,장위1동,2231978,1382002000
2021,2,11290770,장위2동,2411293,2122033000
2021,2,11290780,장위3동,3113825,1377066000
2021,2,11290810,석관동,2864182,4764582000
2021,2,11305534,삼양동,2473211,2934952000
2021,2,11305535,미아동,2318870,4220381000
2021,2,11305545,송중동,2555447,8040363000
2021,2,11305555,송천동,2444557,4223022000
2021,2,11305575,삼각산동,3734477,2486475000
2021,2,11305595,번1동,2303972,5788934000
2021,2,11305603,번2동,2308539,939419000
2021,2,11305608,번3동,2548326,2179494000
2021,2,11305615,수유1동,2220463,4036540000
2021,2,11305625,수유2동,2577008,1669329000
2021,2,11305635,수유3동,2205999,8312472000
2021,2,11305645,우이동,2457144,3093573000
2021,2,11305660,인수동,2359990,2265954000
2021,2,11320511,창1동,3038009,3068388000
2021,2,11320512,창2동,2551630,2958030000
2021,2,11320513,창3동,2229423,1062080000
2021,2,11320514,창4동,3547959,2870411000
2021,2,11320515,창5동,3298026,6190235000
2021,2,11320521,도봉1동,2275377,4069734000
2021,2,11320522,도봉2동,2811820,2308878000
2021,2,11320660,쌍문1동,2440535,1561963000
2021,2,11320670,쌍문2동,2430154,4009028000
2021,2,11320680,쌍문3동,2438072,2364739000
2021,2,11320681,쌍문4동,2968285,1533987000
2021,2,11320690,방학1동,2895702,6831556000
2021,2,11320700,방학2동,2099146,1934719000
2021,2,11320710,방학3동,2962092,1747020000
2021,2,11350560,월계1동,2777397,4563054000
2021,2,11350570,월계2동,2728093,1589003000
2021,2,11350580,월계3동,3110675,7095558000
2021,2,11350595,공릉1동,2786137,10485011000
2021,2,11350600,공릉2동,3394877,6976784000
2021,2,11350611,하계1동,3611061,5940927000
2021,2,11350612,하계2동,3625940,585596000
2021,2,11350619,중계본동,4197248,5472627000
2021,2,11350621,중계1동,4623227,3999362000
2021,2,11350624,중계4동,3196660,3542440000
2021,2,11350625,중계2?3동,2936682,9020391000
2021,2,11350630,상계1동,3030316,7159782000
2021,2,11350640,상계2동,3122902,18914812000
2021,2,11350665,상계3?4동,2644186,1368809000
2021,2,11350670,상계5동,2481440,2192436000
2021,2,11350695,상계6?7동,3152836,11305593000
2021,2,11350700,상계8동,3153561,1184382000
2021,2,11350710,상계9동,2955988,1416198000
2021,2,11350720,상계10동,3132098,664609000
2021,2,11380510,녹번동,3055864,4549461000
2021,2,11380520,불광1동,3182963,6089212000
2021,2,11380530,불광2동,2396457,4004780000
2021,2,11380551,갈현1동,2481200,4426736000
2021,2,11380552,갈현2동,2539257,5772700000
2021,2,11380560,구산동,2602334,2430634000
2021,2,11380570,대조동,2535013,6328780000
2021,2,11380580,응암1동,2726133,5351552000
2021,2,11380590,응암2동,3510245,1849871000
2021,2,11380600,응암3동,2360910,5393279000
2021,2,11380625,역촌동,2521877,6371675000
2021,2,11380631,신사1동,2637581,3757635000
2021,2,11380632,신사2동,2635300,1217286000
2021,2,11380640,증산동,2838450,2283406000
2021,2,11380650,수색동,3253972,1009828000
2021,2,11380690,진관동,4070863,13773161000
2021,2,11410520,천연동,4197718,2119347000
2021,2,11410555,북아현동,4172659,2211177000
2021,2,11410565,충현동,3210231,3147032000
2021,2,11410585,신촌동,3331768,17221496000
2021,2,11410615,연희동,3383749,77274957000
2021,2,11410620,홍제1동,3459117,2820051000
2021,2,11410640,홍제3동,2807766,3362840000
2021,2,11410655,홍제2동,3664523,1588732000
2021,2,11410660,홍은1동,3093859,1220255000
2021,2,11410685,홍은2동,2874442,2740327000
2021,2,11410690,남가좌1동,4622839,2678344000
2021,2,11410700,남가좌2동,3237719,3693938000
2021,2,11410710,북가좌1동,4005416,1799635000
2021,2,11410720,북가좌2동,2590646,3209204000
2021,2,11440555,아현동,5237419,906098760000
2021,2,11440565,공덕동,4047702,4802204000
2021,2,11440585,도화동,4217433,7117341000
2021,2,11440590,용강동,4787212,5997323000
2021,2,11440600,대흥동,3421062,4629459000
2021,2,11440610,염리동,4051438,44996644000
2021,2,11440630,신수동,4157605,2599258000
2021,2,11440655,서강동,4339738,4465062000
2021,2,11440660,서교동,3212258,43218180000
2021,2,11440680,합정동,3195027,8259505000
2021,2,11440690,망원1동,2802536,5792452000
2021,2,11440700,망원2동,2912810,3260184000
2021,2,11440710,연남동,2980162,7782529000
2021,2,11440720,성산1동,2814646,3266062000
2021,2,11440730,성산2동,3521472,6657012000
2021,2,11440740,상암동,4158486,16358377000
2021,2,11470510,목1동,5667672,220764224000
2021,2,11470520,목2동,3244963,5928389000
2021,2,11470530,목3동,3101712,5210092000
2021,2,11470540,목4동,3426858,4892555000
2021,2,11470550,목5동,5987821,9875094000
2021,2,11470560,신월1동,2227154,2958642000
2021,2,11470570,신월2동,2727225,2166756000
2021,2,11470580,신월3동,2152244,2235247000
2021,2,11470590,신월4동,2639083,2320712000
2021,2,11470600,신월5동,2615553,2611868000
2021,2,11470610,신월6동,2857257,1976444000
2021,2,11470611,신월7동,2343943,1836781000
2021,2,11470620,신정1동,5046256,3686417000
2021,2,11470630,신정2동,4725315,3787819000
2021,2,11470640,신정3동,3158844,4183310000
2021,2,11470650,신정4동,2609700,7892230000
2021,2,11470670,신정6동,5384412,2436467000
2021,2,11470680,신정7동,4094404,3839709000
2021,2,11500510,염창동,4127504,6729117000
2021,2,11500520,등촌1동,3322838,15585996000
2021,2,11500530,등촌2동,3352636,2096160000
2021,2,11500535,등촌3동,3403390,8741557000
2021,2,11500540,화곡1동,2485455,8988937000
2021,2,11500550,화곡2동,2385531,2066485000
2021,2,11500560,화곡3동,3132782,3857003000
2021,2,11500570,화곡4동,2423768,3723519000
2021,2,11500590,화곡본동,2398795,5989792000
2021,2,11500591,화곡6동,3040513,5859113000
2021,2,11500593,화곡8동,2473381,3721453000
2021,2,11500603,가양1동,3560388,70862892000
2021,2,11500604,가양2동,3065320,2762426000
2021,2,11500605,가양3동,3047051,582585000
2021,2,11500611,발산1동,3192517,17184877000
2021,2,11500615,우장산동,4135674,6345375000
2021,2,11500620,공항동,2896818,16269956000
2021,2,11500630,방화1동,3407916,5946320000
2021,2,11500640,방화2동,2708397,7155200000
2021,2,11500641,방화3동,3044446,1418769000
2021,2,11530510,신도림동,4380318,9278276000
2021,2,11530520,구로1동,3368067,1560602000
2021,2,11530530,구로2동,2453690,11939681000
2021,2,11530540,구로3동,2888444,831325694000
2021,2,11530550,구로4동,2617060,4276952000
2021,2,11530560,구로5동,3213284,13308554000
2021,2,11530595,가리봉동,2336331,1115696000
2021,2,11530720,고척1동,2972418,5664999000
2021,2,11530730,고척2동,2882639,2710465000
2021,2,11530740,개봉1동,2805757,4079359000
2021,2,11530750,개봉2동,3068971,3087995000
2021,2,11530760,개봉3동,2512790,2664072000
2021,2,11530770,오류1동,2574851,2838640000
2021,2,11530780,오류2동,2781178,3804348000
2021,2,11530790,수궁동,2682295,2316643000
2021,2,11530800,항동,3007261,1225855000
2021,2,11545510,가산동,2567594,82132035000
2021,2,11545610,독산1동,3000453,8323421000
2021,2,11545620,독산2동,2251577,2279447000
2021,2,11545630,독산3동,2386851,3743681000
2021,2,11545640,독산4동,2255044,1848831000
2021,2,11545670,시흥1동,2757307,8425273000
2021,2,11545680,시흥2동,3181421,546327000
2021,2,11545690,시흥3동,2516251,1512429000
2021,2,11545700,시흥4동,2405620,1052617000
2021,2,11545710,시흥5동,2375052,1447927000
2021,2,11560515,영등포본동,3286751,3034044000
2021,2,11560535,영등포동,3570107,23533343000
2021,2,11560540,여의동,5590853,248063334000
2021,2,11560550,당산1동,3536432,4579782000
2021,2,11560560,당산2동,4130932,8700754000
2021,2,11560585,도림동,3031484,2229693000
2021,2,11560605,문래동,4019445,9754631000
2021,2,11560610,양평1동,3508250,4066628000
2021,2,11560620,양평2동,3672088,6160619000
2021,2,11560630,신길1동,2780044,3546969000
2021,2,11560650,신길3동,3085442,3122365000
2021,2,11560660,신길4동,2717791,611073000
2021,2,11560670,신길5동,2656511,1324889000
2021,2,11560680,신길6동,2954616,4818661000
2021,2,11560690,신길7동,3616070,2000305000
2021,2,11560700,대림1동,2582442,3644660000
2021,2,11560710,대림2동,2686240,3390232000
2021,2,11560720,대림3동,2907933,6858959000
2021,2,11590510,노량진1동,3583099,6152376000
2021,2,11590520,노량진2동,2420761,3832107000
2021,2,11590530,상도1동,3875896,6143780000
2021,2,11590540,상도2동,3826699,4079597000
2021,2,11590550,상도3동,2575897,3874545000
2021,2,11590560,상도4동,2563258,1815315000
2021,2,11590605,흑석동,4224946,8357363000
2021,2,11590620,사당1동,2855173,6844768000
2021,2,11590630,사당2동,3884988,6435383000
2021,2,11590640,사당3동,3890035,2490083000
2021,2,11590650,사당4동,2844168,2061491000
2021,2,11590651,사당5동,3047661,732449000
2021,2,11590660,대방동,3524765,6633521000
2021,2,11590670,신대방1동,3845094,2676946000
2021,2,11590680,신대방2동,3340157,87052596000
2021,2,11620525,보라매동,2529995,13340449000
2021,2,11620545,청림동,3682775,1283069000
2021,2,11620565,성현동,3455108,1360681000
2021,2,11620575,행운동,2889475,5613341000
2021,2,11620585,낙성대동,3225725,6988326000
2021,2,11620595,청룡동,2768161,8014959000
2021,2,11620605,은천동,3063077,5401699000
2021,2,11620615,중앙동,2633493,5135629000
2021,2,11620625,인헌동,2783693,3497259000
