연도,분기,행정동_코드,행정동_코드_명,abs_q,프랜차이즈_점포_수,임대시세_per_m2,개업_점포_수,교통시설_수,의료시설_수,교육시설_수,상업시설_수,공공시설_수,임대료대비수익성,개업률_QoQ_diff,개업률_YoY_diff,개업률_diff_roll4,추정매출액_QoQ_diff,추정매출액_YoY_diff,추정매출액_diff_roll4,총_유동인구_수_QoQ_diff,총_유동인구_수_YoY_diff,총_유동인구_수_diff_roll4,IS_RENT_MISSING,Y
2021,1,11680521,논현1동,4,303,137368,125,26.0,46.0,1.0,9.0,19.0,1815664.2726253567,-1.0299999999999998,-1.2099999999999995,-0.3024999999999999,11840676324.0,8601759950.0,2150439987.5,-169577.0,-1181583.0,-295395.75,0,1.076430006744958
2021,1,11680531,논현2동,4,346,130988,147,34.0,34.0,7.0,2.0,24.0,1209199.3134790973,-0.5500000000000003,-0.9700000000000006,-0.24250000000000016,-2559407855.0,19269777796.0,4817444449.0,475603.0,-615862.0,-153965.5,0,0.970794926790146
2021,1,11680545,압구정동,4,225,153262,101,20.0,35.0,6.0,6.0,29.0,1992863.1264370815,-1.04,-1.1799999999999997,-0.29499999999999993,29835066590.0,71121285564.0,17780321391.0,-224377.0,-812897.0,-203224.25,0,1.1231385739787345
2021,1,11680565,청담동,4,195,146291,114,26.0,31.0,7.0,0.0,30.0,1616944.61476099,-0.7600000000000002,-0.5900000000000003,-0.14750000000000008,-33086090221.0,22750440750.0,5687610187.5,11857.0,39404.0,9851.0,0,0.8249137008022043
2021,1,11680580,삼성1동,4,295,173474,106,41.0,16.0,4.0,2.0,32.0,1418158.5388530847,-0.43000000000000016,-0.9199999999999999,-0.22999999999999998,-63659055612.0,-47907418691.0,-11976854672.75,-124095.0,-599463.0,-149865.75,0,1.0770420794191005
2021,1,11680590,삼성2동,4,227,144748,87,32.0,11.0,3.0,0.0,21.0,574706.9154806975,-1.0100000000000002,-0.8700000000000001,-0.21750000000000003,-21574411651.0,-12698326990.0,-3174581747.5,74911.0,-760698.0,-190174.5,0,0.7146909124968266
2021,1,11680600,대치1동,4,127,198579,30,24.0,13.0,6.0,0.0,15.0,478456.85156537197,0.7,-1.0,-0.25,27580285922.0,27382331996.0,6845582999.0,-66491.0,-213025.0,-53256.25,0,0.5254682404159216
2021,1,11680610,대치2동,4,245,148997,86,41.0,22.0,4.0,0.0,32.0,1064537.7899823487,-0.3200000000000003,0.22999999999999998,0.057499999999999996,7538712489.0,47968541409.0,11992135352.25,-115663.0,-579705.0,-144926.25,0,0.7681646852441241
2021,1,11680630,대치4동,4,376,157045,150,14.0,20.0,2.0,1.0,16.0,1097108.2621095865,-0.14000000000000012,-0.7999999999999998,-0.19999999999999996,55353376173.0,52931675160.0,13232918790.0,33477.0,246189.0,61547.25,0,1.3636852530861925
2021,1,11680640,역삼1동,4,968,145895,301,45.0,68.0,2.0,4.0,64.0,3134978.129600055,-0.8700000000000001,-1.2200000000000002,-0.30500000000000005,36504936866.0,32723801869.0,8180950467.25,-363092.0,-2566131.0,-641532.75,0,1.8303519744753043
2021,1,11680650,역삼2동,4,201,150348,174,31.0,27.0,5.0,0.0,17.0,651540.7388392263,0.7300000000000004,1.1500000000000004,0.2875000000000001,2721349409.0,19270963180.0,4817740795.0,43905.0,-810980.0,-202745.0,0,1.3618709254103443
2021,1,11680655,도곡1동,4,111,134034,35,28.0,25.0,6.0,0.0,13.0,461430.4008385932,-0.7399999999999998,-0.6799999999999997,-0.16999999999999993,9258299743.0,8681802120.0,2170450530.0,38547.0,-395870.0,-98967.5,0,0.5509457991106955
2021,1,11680656,도곡2동,4,102,153629,35,28.0,10.0,6.0,0.0,30.0,367465.44494854484,-1.1900000000000004,-0.7600000000000002,-0.19000000000000006,3687536729.0,8404063029.0,2101015757.25,-54361.0,148145.0,37036.25,0,0.6192001154545146
2021,1,11680660,개포1동,4,5,80672,2,29.0,1.0,3.0,0.0,2.0,3421.1674434748115,0.0,-0.050000000000000044,-0.012500000000000067,243055374.0,192542436.0,48135609.0,29869.0,144346.0,36086.5,0,-2.5297951876827223
2021,1,11680670,개포2동,4,72,133404,26,53.0,9.0,13.0,0.0,6.0,147654.55496087074,0.06999999999999984,0.08000000000000007,0.020000000000000018,4043443215.0,3796027064.0,949006766.0,-67156.0,-139856.0,-34964.0,0,-0.1592722744615794
2021,1,11680690,개포4동,4,85,84406,21,49.0,7.0,4.0,0.0,7.0,629736.8291590646,-1.7000000000000002,-1.83,-0.4575,5416351790.0,8318989268.0,2079747317.0,53201.0,-165930.0,-41482.5,0,0.0610495570628369
2021,1,11680700,세곡동,4,147,135981,32,95.0,9.0,9.0,0.0,5.0,200098.61407108346,-1.7999999999999998,-1.8100000000000005,-0.4525000000000001,2815371629.0,3791023577.0,947755894.25,63792.0,-100436.0,-25109.0,0,-0.6145946278932392
2021,1,11680720,일원본동,4,42,148966,10,33.0,16.0,7.0,0.0,8.0,66539.61904058645,-0.8500000000000001,-0.9300000000000002,-0.23250000000000004,549640938.0,895853548.0,223963387.0,4599.0,-6702.0,-1675.5,0,-1.107086462938325
2021,1,11680730,일원1동,4,84,88225,14,18.0,11.0,4.0,0.0,5.0,260210.33992632473,0.1399999999999999,-0.96,-0.24,652634897.0,-261456640.0,-65364160.0,54515.0,14719.0,3679.75,0,-0.38139234683101625
2021,1,11680740,일원2동,4,37,125305,10,14.0,6.0,4.0,0.0,6.0,23884.874051314793,-0.8799999999999999,-2.8099999999999996,-0.7024999999999999,670562814.0,523251026.0,130812756.5,-1773.0,16021.0,4005.25,0,-0.9926568298791878
2021,1,11680750,수서동,4,116,132993,15,25.0,11.0,6.0,0.0,6.0,353238.08010947943,-0.6800000000000002,-1.46,-0.365,-7543035603.0,-2742251795.0,-685562948.75,-86262.0,-267676.0,-66919.0,0,0.2746881966371812
2021,1,11710510,풍납1동,4,37,139010,11,6.0,7.0,2.0,0.0,3.0,75716.7326882958,-0.7399999999999998,-1.2999999999999998,-0.32499999999999996,543344970.0,1284666801.0,321166700.25,197344.0,-427744.0,-106936.0,0,-0.6371964700918332
2021,1,11710520,풍납2동,4,79,116758,13,25.0,27.0,11.0,0.0,10.0,226536.17579951696,-0.8600000000000001,-1.59,-0.3975,4648269029.0,6152190392.0,1538047598.0,37628.0,-42246.0,-10561.5,0,-0.6371826249653879
2021,1,11710531,거여1동,4,51,75007,12,7.0,2.0,2.0,1.0,2.0,212112.86051968482,-0.3100000000000003,-1.18,-0.295,6515299418.0,6317665906.0,1579416476.5,138389.0,-127558.0,-31889.5,0,-0.32826851616454916
2021,1,11710532,거여2동,4,69,109476,20,11.0,13.0,3.0,0.0,6.0,193673.88212028207,-3.13,-0.18999999999999995,-0.04749999999999999,284770777.0,1290482949.0,322620737.25,79101.0,303530.0,75882.5,0,0.18511735911553742
2021,1,11710540,마천1동,4,43,118509,19,16.0,8.0,2.0,1.0,5.0,327544.94104245247,-0.1499999999999999,-1.4699999999999998,-0.36749999999999994,20955756200.0,20817704379.0,5204426094.75,-293310.0,-8611.0,-2152.75,0,-0.3627292605065911
2021,1,11710550,마천2동,4,70,96659,25,12.0,14.0,1.0,0.0,5.0,364601.80349475995,-1.0300000000000002,-1.7000000000000002,-0.42500000000000004,6401882980.0,10734780432.0,2683695108.0,58147.0,-361455.0,-90363.75,0,0.006779005961065079
2021,1,11710561,방이1동,4,118,101763,23,12.0,10.0,6.0,0.0,3.0,311295.1656889046,-1.97,-1.7899999999999998,-0.44749999999999995,4001693721.0,4357635054.0,1089408763.5,10057.0,-7636.0,-1909.0,0,0.4177336730170125
2021,1,11710562,방이2동,4,224,137087,68,14.0,18.0,2.0,0.0,8.0,637488.9757818028,-1.7000000000000002,-1.79,-0.4475,6901552214.0,7541325358.0,1885331339.5,-736.0,-416925.0,-104231.25,0,0.8485345049399422
2021,1,11710566,오륜동,4,52,282915,8,18.0,6.0,19.0,0.0,10.0,12243.52568792747,-0.8,-0.42000000000000015,-0.10500000000000004,556147636.0,908794680.0,227198670.0,-5141.0,-87088.0,-21772.0,0,-0.8408831770346429
2021,1,11710570,오금동,4,121,95502,36,30.0,13.0,12.0,0.0,10.0,771148.9374358652,-0.31999999999999984,-1.52,-0.38,5817431777.0,12949446549.0,3237361637.25,-2995.0,127533.0,31883.25,0,0.25876755098255005
2021,1,11710580,송파1동,4,158,118709,61,15.0,17.0,2.0,0.0,6.0,524890.73569822,-0.5300000000000002,-0.7800000000000002,-0.19500000000000006,3110191412.0,10248889729.0,2562222432.25,278423.0,92081.0,23020.25,0,0.7105777164234123
2021,1,11710590,송파2동,4,89,103033,27,7.0,11.0,9.0,0.0,4.0,286665.85439616436,-0.7999999999999998,-0.3899999999999997,-0.09749999999999992,8829445967.0,9192306794.0,2298076698.5,61670.0,-266525.0,-66631.25,0,0.36006154660625384
2021,1,11710600,석촌동,4,237,125577,84,20.0,29.0,5.0,0.0,10.0,626631.2924500506,-1.75,-1.67,-0.4175,-4271108264.0,8283797486.0,2070949371.5,-185364.0,28299.0,7074.75,0,0.639925829775454
2021,1,11710610,삼전동,4,164,126083,61,13.0,14.0,6.0,1.0,6.0,529285.0282115749,-0.27,-0.8700000000000006,-0.21750000000000014,12305359808.0,10024735989.0,2506183997.25,31068.0,-559575.0,-139893.75,0,0.5289063427371689
2021,1,11710620,가락본동,4,234,151825,85,21.0,27.0,5.0,0.0,14.0,424801.01174378395,-0.7899999999999996,-0.1499999999999999,-0.03749999999999998,-1267372653.0,2766757458.0,691689364.5,91971.0,-159097.0,-39774.25,0,0.4613248980067464
2021,1,11710631,가락1동,4,67,205158,37,19.0,13.0,3.0,1.0,10.0,1553571.5804306925,-0.1299999999999999,-1.25,-0.3125,-6196280112.0,-3304122593.0,-826030648.25,-44621.0,-88012.0,-22003.0,0,0.40051217968020536
2021,1,11710632,가락2동,4,134,134406,47,23.0,17.0,7.0,0.0,9.0,391147.175981727,-0.33999999999999986,-0.2799999999999998,-0.06999999999999995,9479420793.0,11686823553.0,2921705888.25,-236839.0,-791045.0,-197761.25,0,0.3533476865934819
2021,1,11710641,문정1동,4,80,107061,38,19.0,5.0,3.0,0.0,4.0,221263.0687084933,-0.2599999999999998,-1.7899999999999996,-0.4474999999999999,-2448645077.0,2303007947.0,575751986.75,-1888.0,-404132.0,-101033.0,0,0.44382119650588153
2021,1,11710642,문정2동,4,470,173034,205,17.0,23.0,1.0,2.0,22.0,851733.0284857311,0.08999999999999986,-0.8199999999999998,-0.20499999999999996,36153205388.0,54507091958.0,13626772989.5,-30500.0,-305716.0,-76429.0,0,0.8579345046607636
2021,1,11710646,장지동,4,86,133078,27,42.0,10.0,7.0,1.0,7.0,221340.672613054,-3.0700000000000003,-1.19,-0.2975,6575371733.0,5115959175.0,1278989793.75,195144.0,34238.0,8559.5,0,-0.30663588936166386
2021,1,11710647,위례동,4,149,156911,48,32.0,5.0,5.0,0.0,4.0,26629.898343647037,-2.1099999999999994,-1.1899999999999995,-0.2974999999999999,893114723.0,2003513224.0,500878306.0,68946.0,229996.0,57499.0,0,-0.1995647060016769
2021,1,11710650,잠실본동,4,362,142150,122,13.0,25.0,1.0,0.0,14.0,871765.9078367922,0.10000000000000009,-0.7399999999999993,-0.18499999999999983,17423227770.0,15951386968.0,3987846742.0,-11418.0,-730237.0,-182559.25,0,0.903822007616457
2021,1,11710670,잠실2동,4,102,328025,29,6.0,14.0,7.0,0.0,10.0,122919.17411172928,-0.8199999999999998,-3.3499999999999996,-0.8374999999999999,6141557608.0,9311282023.0,2327820505.75,-31152.0,-35494.0,-8873.5,0,-0.28318032347450833
2021,1,11710680,잠실3동,4,156,247418,47,16.0,11.0,5.0,0.0,14.0,174101.9767195596,0.20000000000000018,-0.98,-0.245,11847971305.0,10514582002.0,2628645500.5,-58049.0,-747720.0,-186930.0,0,0.11893167889936973
2021,1,11710690,잠실4동,4,43,274269,7,9.0,10.0,4.0,0.0,6.0,35627.13856833984,-2.6,-0.3599999999999999,-0.08999999999999997,2220367830.0,2478264529.0,619566132.25,-49086.0,-178803.0,-44700.75,0,-0.39789613389633693
2021,1,11710710,잠실6동,4,220,172013,47,15.0,24.0,2.0,1.0,21.0,735890.6809427195,-0.5799999999999996,-1.3499999999999996,-0.3374999999999999,-14847293970.0,19198827149.0,4799706787.25,4356.0,-99427.0,-24856.75,0,0.4707203470083576
2021,1,11710720,잠실7동,4,15,231553,3,5.0,4.0,4.0,0.0,6.0,24920.16269277444,-1.8900000000000001,-1.06,-0.265,1799261812.0,2005672092.0,501418023.0,-25054.0,-26726.0,-6681.5,0,-1.6601417105878058
2021,1,11740515,강일동,4,111,131731,46,82.0,12.0,7.0,0.0,8.0,74936.99175592685,-2.87,-0.47999999999999954,-0.11999999999999988,-424499247.0,1054708305.0,263677076.25,101090.0,711001.0,177750.25,0,-0.598024712700096
2021,1,11740520,상일동,4,84,121228,45,37.0,9.0,13.0,0.0,6.0,159849.49591678492,0.9699999999999998,-2.6799999999999997,-0.6699999999999999,2600163587.0,4362488763.0,1090622190.75,264250.0,1309522.0,327380.5,0,-0.22610032477084707
2021,1,11740530,명일1동,4,161,96160,39,23.0,19.0,1.0,0.0,11.0,504145.45720673876,-1.5499999999999998,-1.5,-0.375,6346540244.0,7644073366.0,1911018341.5,-123283.0,699340.0,174835.0,0,0.7430415410658787
2021,1,11740540,명일2동,4,138,103799,25,18.0,18.0,7.0,0.0,9.0,532186.7529648648,-1.7599999999999998,-1.15,-0.2875,17030899025.0,17168870926.0,4292217731.5,44125.0,-18721.0,-4680.25,0,0.22853205715933642
2021,1,11740550,고덕1동,4,71,105071,12,27.0,4.0,5.0,0.0,3.0,122415.56675961969,-3.66,-3.59,-0.8975,7594882852.0,8019078247.0,2004769561.75,32739.0,1077581.0,269395.25,0,-0.6948885142998211
2021,1,11740560,고덕2동,4,84,169337,28,26.0,9.0,6.0,0.0,4.0,112862.6682827734,-5.390000000000001,-7.1,-1.775,3733093039.0,8372193041.0,2093048260.25,127962.0,1131501.0,282875.25,0,-0.21010497702231565
2021,1,11740570,암사1동,4,112,88895,43,13.0,8.0,3.0,1.0,3.0,362749.29744080093,-0.8000000000000003,-1.6600000000000001,-0.41500000000000004,2884153411.0,3702118466.0,925529616.5,41845.0,-1476552.0,-369138.0,0,0.1371903913572243
2021,1,11740580,암사2동,4,68,90774,14,7.0,6.0,3.0,0.0,4.0,214890.51977438474,-0.56,-2.1999999999999997,-0.5499999999999999,1917661365.0,1828974584.0,457243646.0,-100335.0,-603463.0,-150865.75,0,-0.5111293799009847
2021,1,11740590,암사3동,4,47,133445,22,12.0,5.0,4.0,0.0,3.0,91591.08029525273,0.28000000000000025,0.03000000000000025,0.007500000000000062,-834326839.0,833647437.0,208411859.25,-4983.0,317987.0,79496.75,0,-0.5112844589847688
2021,1,11740600,천호1동,4,124,89152,43,12.0,11.0,4.0,1.0,5.0,252808.57099111628,1.4,0.41000000000000014,0.10250000000000004,-331693928.0,-1934317956.0,-483579489.0,-176546.0,-9586313.0,-2396578.25,0,0.11991188557239467
2021,1,11740610,천호2동,4,285,110126,109,22.0,27.0,3.0,3.0,7.0,1137055.9292083613,-0.71,-0.4500000000000002,-0.11250000000000004,10557630111.0,6658499527.0,1664624881.75,-93786.0,-1245724.0,-311431.0,0,0.7563266328890852
2021,1,11740620,천호3동,4,129,102194,39,11.0,16.0,1.0,1.0,7.0,315627.32332622266,-0.6400000000000001,-1.2399999999999998,-0.30999999999999994,4280445053.0,4923447675.0,1230861918.75,20108.0,-520454.0,-130113.5,0,0.217740155934483
2021,1,11740640,성내1동,4,125,92829,26,20.0,11.0,5.0,1.0,10.0,436862.0246474701,-1.02,-1.2999999999999998,-0.32499999999999996,236102943.0,6424254666.0,1606063666.5,18657.0,-160212.0,-40053.0,0,0.302427656024707
2021,1,11740650,성내2동,4,122,94977,38,19.0,18.0,0.0,1.0,5.0,446830.4181328111,-0.20000000000000018,-0.18000000000000016,-0.04500000000000004,8949476982.0,10760103763.0,2690025940.75,84712.0,-113300.0,-28325.0,0,0.16699414476511412
2021,1,11740660,성내3동,4,151,105930,57,14.0,13.0,4.0,0.0,9.0,634659.6424242425,-0.20999999999999996,-1.1400000000000001,-0.28500000000000003,10658122181.0,11033757312.0,2758439328.0,277681.0,-301125.0,-75281.25,0,0.3393544199631237
2021,1,11740685,길동,4,279,92360,92,37.0,39.0,9.0,0.0,16.0,928196.376754006,-1.77,-0.6800000000000002,-0.17000000000000004,3811708001.0,10292401368.0,2573100342.0,-187917.0,430042.0,107510.5,0,0.42976219376048846
2021,1,11740700,둔촌2동,4,93,76921,28,33.0,18.0,6.0,0.0,9.0,330993.6380312268,-1.6199999999999997,-1.0700000000000003,-0.26750000000000007,2947687517.0,7263773079.0,1815943269.75,-332003.0,-1438878.0,-359719.5,0,-0.2883689729087114
2021,2,11110515,청운효자동,5,25,125839,34,26.0,4.0,14.0,0.0,9.0,195754.76597875063,0.06000000000000005,0.9600000000000004,0.2400000000000001,4233793195.0,6335141162.0,1583785290.5,90413.0,52603.0,13150.75,0,-0.36126838989387683
2021,2,11110530,사직동,5,189,146670,72,36.0,15.0,3.0,3.0,42.0,561555.3874616486,0.3999999999999999,-0.29000000000000004,-0.07250000000000001,14325163310.0,19271647797.0,4817911949.25,158889.0,-49334.0,-12333.5,0,0.8783197249528429
2021,2,11110540,삼청동,5,47,167551,28,16.0,2.0,4.0,0.0,14.0,212278.7791359049,2.6100000000000003,1.8800000000000003,0.4700000000000001,9761382365.0,13828180067.0,3457045016.75,57644.0,-772.0,-193.0,0,-0.1227144020573212
2021,2,11110550,부암동,5,33,83706,8,38.0,1.0,19.0,0.0,6.0,84799.92327909588,-1.4800000000000002,-0.030000000000000027,-0.007500000000000007,1292723711.0,2901337188.0,725334297.0,-8118.0,-24082.0,-6020.5,0,-0.9148333677410299
2021,2,11110560,평창동,5,35,82671,15,91.0,6.0,4.0,0.0,8.0,147194.7533597029,1.1900000000000002,-1.0599999999999996,-0.26499999999999996,2220244817.0,1669778858.0,417444714.5,-3172.0,-20225.0,-5056.25,0,-1.431632266058305
2021,2,11110570,무악동,5,22,100657,3,8.0,5.0,2.0,0.0,3.0,78309.14342768014,-0.5099999999999998,-4.18,-1.045,510080616.0,3198853413.0,799713353.25,-5605.0,9342.0,2335.5,0,-0.5703038838261025
2021,2,11110580,교남동,5,63,174671,15,26.0,19.0,2.0,0.0,7.0,52908.25342501045,1.25,-0.9499999999999997,-0.23749999999999993,956471577.0,5774278377.0,1443569594.25,-70577.0,-119209.0,-29802.25,0,-0.6564586736927324
2021,2,11110600,가회동,5,47,133718,16,22.0,1.0,6.0,0.0,8.0,156260.01742472965,0.5,-0.3799999999999999,-0.09499999999999997,4402900380.0,7852231461.0,1963057865.25,71747.0,-28261.0,-7065.25,0,0.0026069463678841296
2021,2,11110615,종로1234가동,5,548,176594,186,77.0,47.0,7.0,23.0,54.0,2772777.3110637963,0.31000000000000005,-0.06000000000000005,-0.015000000000000013,50834552110.0,117551163750.0,29387790937.5,1375055.0,-6268.0,-1567.0,0,1.2580274118145376
2021,2,11110630,종로56가동,5,96,235530,55,24.0,31.0,2.0,7.0,15.0,436422.03484481806,0.5899999999999999,0.8799999999999999,0.21999999999999997,16960243133.0,17228559461.0,4307139865.25,254407.0,46184.0,11546.0,0,0.494066448740263
2021,2,11110640,이화동,5,137,117980,12,29.0,12.0,39.0,0.0,8.0,261664.3503305645,-0.4999999999999998,-0.5700000000000001,-0.14250000000000002,3959652532.0,4308818802.0,1077204700.5,197440.0,20037.0,5009.25,0,-0.023021457752249563
2021,2,11110650,혜화동,5,192,111423,57,36.0,16.0,35.0,1.0,11.0,385707.4306561482,1.6800000000000002,1.2200000000000002,0.30500000000000005,5613204058.0,3091863266.0,772965816.5,282412.0,-294170.0,-73542.5,0,0.2851645020807829
2021,2,11110670,창신1동,5,52,151775,41,13.0,9.0,2.0,8.0,7.0,472139.68910558394,0.16999999999999993,0.14000000000000012,0.03500000000000003,2639627126.0,2371092460.0,592773115.0,165256.0,-72144.0,-18036.0,0,0.3324367061764493
2021,2,11110680,창신2동,5,20,99767,15,0.0,5.0,0.0,0.0,3.0,121807.14313350106,1.25,1.02,0.255,1382807453.0,1962670410.0,490667602.5,-150706.0,-298741.0,-74685.25,0,-0.5071459078023288
2021,2,11110690,창신3동,5,18,85268,11,6.0,1.0,2.0,0.0,3.0,5366.636874325655,4.95,4.42,1.105,96023492.0,128464572.0,32116143.0,-25396.0,-15248.0,-3812.0,0,-1.186142358719369
2021,2,11110700,숭인1동,5,30,84046,8,14.0,3.0,1.0,0.0,4.0,45433.50571115818,-1.65,-0.1200000000000001,-0.030000000000000027,584837520.0,-192438359.0,-48109589.75,9386.0,65227.0,16306.75,0,-0.7838542397749908
2021,2,11110710,숭인2동,5,69,107445,24,8.0,5.0,0.0,5.0,7.0,274161.0662106194,1.0000000000000002,-0.7199999999999998,-0.17999999999999994,5869305562.0,7716512742.0,1929128185.5,-1244.0,-401074.0,-100268.5,0,0.006929298722762822
2021,2,11140520,소공동,5,247,146429,58,40.0,10.0,8.0,7.0,42.0,802421.9939834323,-0.8000000000000003,-0.3700000000000001,-0.09250000000000003,3290200466.0,42243561894.0,10560890473.5,178293.0,30566.0,7641.5,0,1.3085614914140211
2021,2,11140540,회현동,5,242,329196,100,41.0,16.0,3.0,5.0,26.0,597173.3838868029,-0.11999999999999988,0.13000000000000012,0.03250000000000003,33659949615.0,41223667600.0,10305916900.0,322399.0,-176176.0,-44044.0,0,1.2806004575660708
2021,2,11140550,명동,5,491,171684,88,30.0,35.0,5.0,15.0,66.0,1152145.8698247944,0.6299999999999999,-0.1299999999999999,-0.03249999999999997,27723303994.0,10882785256.0,2720696314.0,333736.0,6986.0,1746.5,0,1.1486840791648028
2021,2,11140570,필동,5,126,126996,30,17.0,8.0,22.0,3.0,15.0,229172.45021103026,0.009999999999999787,0.05999999999999961,0.014999999999999902,4098891680.0,5653269940.0,1413317485.0,180987.0,107736.0,26934.0,0,-0.12634708808962655
2021,2,11140580,장충동,5,33,109331,16,14.0,1.0,4.0,3.0,8.0,206161.0326074032,1.7,0.5800000000000001,0.14500000000000002,4440473790.0,5164487678.0,1291121919.5,76844.0,-85743.0,-21435.75,0,-0.33617763883375956
2021,2,11140590,광희동,5,245,189856,84,22.0,15.0,1.0,15.0,19.0,603249.4090942609,0.1399999999999999,-0.27,-0.0675,-3218414864.0,1384157079.0,346039269.75,452504.0,159863.0,39965.75,0,0.7240191428240498
2021,2,11140605,을지로동,5,122,143602,49,24.0,13.0,0.0,6.0,15.0,1570828.899137895,0.28,-0.94,-0.235,7873639080.0,-15188089961.0,-3797022490.25,418317.0,45704.0,11426.0,0,0.9058835896501652
2021,2,11140615,신당동,5,124,355524,247,10.0,13.0,5.0,4.0,12.0,189447.69423723855,-0.8999999999999999,-0.7799999999999998,-0.19499999999999995,14045947697.0,10057405975.0,2514351493.75,244586.0,-141981.0,-35495.25,0,0.6507441069512673
2021,2,11140625,다산동,5,76,82616,25,8.0,10.0,3.0,1.0,7.0,434318.97743778443,1.51,0.33999999999999986,0.08499999999999996,933662711.0,4706963050.0,1176740762.5,-4495.0,-133281.0,-33320.25,0,0.20715600474048304
2021,2,11140635,약수동,5,63,137035,15,14.0,13.0,2.0,0.0,6.0,186519.11090597292,0.15000000000000036,-0.5,-0.125,323224399.0,-9296583506.0,-2324145876.5,-66199.0,-328354.0,-82088.5,0,0.2494260700298022
2021,2,11140645,청구동,5,37,83521,18,5.0,3.0,5.0,0.0,2.0,140328.01584032757,1.6400000000000001,0.8599999999999999,0.21499999999999997,1310784325.0,-2567144010.0,-641786002.5,-174645.0,-150009.0,-37502.25,0,-0.44182139091266476
2021,2,11140650,신당5동,5,56,111539,28,12.0,5.0,3.0,0.0,6.0,213208.4445888882,0.6200000000000001,0.6799999999999997,0.16999999999999993,4009399520.0,5530400806.0,1382600201.5,-25119.0,-349776.0,-87444.0,0,-0.00015770777410395453
