연도,분기,구이름,행정동_코드,행정동_코드_명,등록인구_수,시군구_코드
2024,2,노원구,11350640,상계2동,19175,11350
2024,2,노원구,11350630,상계1동,36829,11350
2024,2,노원구,11350720,상계10동,18121,11350
2024,2,노원구,11350600,공릉2동,42337,11350
2024,2,노원구,11350595,공릉1동,36590,11350
2024,2,은평구,11380690,진관동,54044,11380
2024,2,은평구,11380640,증산동,17845,11380
2024,2,은평구,11380600,응암3동,23759,11380
2024,2,은평구,11380590,응암2동,27486,11380
2024,2,은평구,11380580,응암1동,32784,11380
2024,2,은평구,11380625,역촌동,43990,11380
2024,2,은평구,11380632,신사2동,19029,11380
2024,2,은평구,11380631,신사1동,26555,11380
2024,2,은평구,11380650,수색동,21151,11380
2024,2,은평구,11380530,불광2동,26904,11380
2024,2,은평구,11380520,불광1동,37783,11380
2024,2,은평구,11380570,대조동,27854,11380
2024,2,은평구,11380510,녹번동,36263,11380
2024,2,은평구,11380560,구산동,31439,11380
2024,2,은평구,11380552,갈현2동,27637,11380
2024,2,은평구,11380551,갈현1동,14453,11380
2024,2,서대문구,11410640,홍제3동,17718,11410
2024,2,서대문구,11410655,홍제2동,13224,11410
2024,2,서대문구,11410620,홍제1동,24852,11410
2024,2,서대문구,11410685,홍은2동,29247,11410
2024,2,서대문구,11410660,홍은1동,22340,11410
2024,2,서대문구,11410565,충현동,20073,11410
2024,2,서대문구,11410520,천연동,16731,11410
2024,2,서대문구,11410615,연희동,37133,11410
2024,2,서대문구,11410585,신촌동,27212,11410
2024,2,서대문구,11410555,북아현동,15817,11410
2024,2,서대문구,11410720,북가좌2동,30773,11410
2024,2,서대문구,11410710,북가좌1동,17587,11410
2024,2,서대문구,11410700,남가좌2동,30374,11410
2024,2,서대문구,11410690,남가좌1동,16929,11410
2024,2,마포구,11440680,합정동,16491,11440
2024,2,마포구,11440590,용강동,21692,11440
2024,2,마포구,11440610,염리동,17721,11440
2024,2,마포구,11440710,연남동,15106,11440
2024,2,마포구,11440555,아현동,29511,11440
2024,2,마포구,11440630,신수동,22591,11440
2024,2,마포구,11440730,성산2동,39085,11440
2024,2,마포구,11440720,성산1동,18811,11440
2024,2,마포구,11440660,서교동,26100,11440
2024,2,마포구,11440655,서강동,25369,11440
2024,2,마포구,11440740,상암동,30367,11440
2024,2,마포구,11440700,망원2동,17899,11440
2024,2,마포구,11440690,망원1동,19267,11440
2024,2,마포구,11440585,도화동,20898,11440
2024,2,마포구,11440600,대흥동,16125,11440
2024,2,마포구,11440565,공덕동,36947,11440
2024,2,양천구,11470680,신정7동,28337,11470
2024,2,양천구,11470670,신정6동,23927,11470
2024,2,양천구,11470650,신정4동,32318,11470
2024,2,양천구,11470640,신정3동,49412,11470
2024,2,양천구,11470630,신정2동,18723,11470
2024,2,양천구,11470620,신정1동,19698,11470
2024,2,양천구,11470611,신월7동,18618,11470
2024,2,양천구,11470610,신월6동,13850,11470
2024,2,양천구,11470600,신월5동,14086,11470
2024,2,양천구,11470590,신월4동,17421,11470
2024,2,양천구,11470580,신월3동,14337,11470
2024,2,양천구,11470570,신월2동,20884,11470
2024,2,양천구,11470560,신월1동,19463,11470
2024,2,양천구,11470550,목5동,40656,11470
2024,2,양천구,11470540,목4동,24398,11470
2024,2,양천구,11470530,목3동,21291,11470
2024,2,양천구,11470520,목2동,28893,11470
2024,2,양천구,11470510,목1동,30283,11470
2024,2,강서구,11500590,화곡본동,33103,11500
2024,2,강서구,11500593,화곡8동,23410,11500
2024,2,강서구,11500591,화곡6동,26155,11500
2024,2,강서구,11500570,화곡4동,19800,11500
2024,2,강서구,11500560,화곡3동,21107,11500
2024,2,강서구,11500550,화곡2동,17267,11500
2024,2,강서구,11500540,화곡1동,51286,11500
2024,2,강서구,11500615,우장산동,43845,11500
2024,2,강서구,11500510,염창동,41437,11500
2024,2,강서구,11500641,방화3동,21950,11500
2024,2,강서구,11500640,방화2동,22902,11500
2024,2,강서구,11500630,방화1동,41862,11500
2024,2,강서구,11500611,발산1동,35693,11500
2024,2,강서구,11500535,등촌3동,29377,11500
2024,2,강서구,11500530,등촌2동,19332,11500
2024,2,강서구,11500520,등촌1동,25283,11500
2024,2,강서구,11500620,공항동,29955,11500
2024,2,강서구,11500605,가양3동,14058,11500
2024,2,강서구,11500604,가양2동,13406,11500
2024,2,강서구,11500603,가양1동,33905,11500
2024,2,구로구,11530800,항동,16420,11530
2024,2,구로구,11530780,오류2동,37076,11530
2024,2,구로구,11530770,오류1동,23284,11530
2024,2,구로구,11530510,신도림동,36352,11530
2024,2,구로구,11530790,수궁동,22970,11530
2024,2,구로구,11530560,구로5동,31736,11530
2024,2,구로구,11530550,구로4동,22269,11530
2024,2,구로구,11530540,구로3동,24891,11530
2024,2,구로구,11530530,구로2동,28719,11530
2024,2,구로구,11530520,구로1동,20687,11530
2024,2,구로구,11530730,고척2동,26083,11530
2024,2,구로구,11530720,고척1동,26938,11530
2024,2,구로구,11530760,개봉3동,19821,11530
2024,2,구로구,11530750,개봉2동,29951,11530
2024,2,구로구,11530740,개봉1동,33560,11530
2024,2,구로구,11530595,가리봉동,12342,11530
2024,2,금천구,11545710,시흥5동,18513,11545
2024,2,금천구,11545700,시흥4동,19741,11545
2024,2,금천구,11545690,시흥3동,10358,11545
2024,2,금천구,11545680,시흥2동,20460,11545
2024,2,금천구,11545670,시흥1동,33504,11545
2024,2,금천구,11545640,독산4동,15996,11545
2024,2,금천구,11545630,독산3동,26534,11545
2024,2,금천구,11545620,독산2동,18915,11545
2024,2,금천구,11545610,독산1동,48707,11545
2024,2,금천구,11545510,가산동,27425,11545
2024,2,영등포구,11560515,영등포본동,22464,11560
2024,2,영등포구,11560535,영등포동,31883,11560
2024,2,영등포구,11560540,여의동,34054,11560
2024,2,영등포구,11560620,양평2동,23043,11560
2024,2,영등포구,11560610,양평1동,18477,11560
2024,2,영등포구,11560690,신길7동,19920,11560
2024,2,영등포구,11560680,신길6동,18194,11560
2024,2,영등포구,11560670,신길5동,10735,11560
2024,2,영등포구,11560660,신길4동,12759,11560
2024,2,영등포구,11560650,신길3동,16872,11560
2024,2,영등포구,11560630,신길1동,20552,11560
2024,2,영등포구,11560605,문래동,32247,11560
2024,2,영등포구,11560585,도림동,19553,11560
2024,2,영등포구,11560720,대림3동,24876,11560
2024,2,영등포구,11560710,대림2동,17467,11560
2024,2,영등포구,11560700,대림1동,16065,11560
2024,2,영등포구,11560560,당산2동,37009,11560
2024,2,영등포구,11560550,당산1동,21601,11560
2024,2,동작구,11590605,흑석동,32491,11590
2024,2,동작구,11590680,신대방2동,22213,11590
2024,2,동작구,11590670,신대방1동,25046,11590
2024,2,동작구,11590560,상도4동,28748,11590
2024,2,동작구,11590550,상도3동,24249,11590
2024,2,동작구,11590540,상도2동,27764,11590
2024,2,동작구,11590530,상도1동,46523,11590
2024,2,동작구,11590651,사당5동,14194,11590
2024,2,동작구,11590650,사당4동,13949,11590
2024,2,동작구,11590640,사당3동,23971,11590
2024,2,동작구,11590630,사당2동,28426,11590
2024,2,동작구,11590620,사당1동,22948,11590
2024,2,동작구,11590660,대방동,35926,11590
2024,2,동작구,11590520,노량진2동,9653,11590
2024,2,동작구,11590510,노량진1동,33440,11590
2024,2,관악구,11620575,행운동,29479,11620
2024,2,관악구,11620545,청림동,14746,11620
2024,2,관악구,11620595,청룡동,37038,11620
2024,2,관악구,11620615,중앙동,15675,11620
2024,2,관악구,11620725,조원동,21113,11620
2024,2,관악구,11620625,인헌동,25614,11620
2024,2,관악구,11620605,은천동,32727,11620
2024,2,관악구,11620655,신원동,18458,11620
2024,2,강남구,11620685,신사동,15592,11620
2024,2,관악구,11620685,신사동,24410,11620
2024,2,관악구,11620695,신림동,23981,11620
2024,2,관악구,11620565,성현동,28297,11620
2024,2,관악구,11620645,서원동,23905,11620
2024,2,관악구,11620665,서림동,24759,11620
2024,2,관악구,11620745,삼성동,19885,11620
2024,2,관악구,11620525,보라매동,24024,11620
2024,2,관악구,11620765,미성동,29811,11620
2024,2,관악구,11620735,대학동,27453,11620
2024,2,관악구,11620630,남현동,17855,11620
2024,2,관악구,11620715,난향동,14811,11620
2024,2,관악구,11620775,난곡동,25597,11620
2024,2,관악구,11620585,낙성대동,17994,11620
2024,2,서초구,11650540,잠원동,26941,11650
2024,2,서초구,11650652,양재2동,21450,11650
2024,2,서초구,11650651,양재1동,41849,11650
2024,2,서초구,11650531,서초4동,30495,11650
2024,2,서초구,11650530,서초3동,32434,11650
2024,2,서초구,11650520,서초2동,25186,11650
2024,2,서초구,11650510,서초1동,20470,11650
2024,2,서초구,11650590,방배본동,20167,11650
2024,2,서초구,11650621,방배4동,22960,11650
2024,2,서초구,11650620,방배3동,15985,11650
2024,2,서초구,11650610,방배2동,18110,11650
2024,2,서초구,11650600,방배1동,16583,11650
2024,2,서초구,11650550,반포본동,235,11650
2024,2,서초구,11650581,반포4동,19325,11650
2024,2,서초구,11650580,반포3동,23885,11650
2024,2,서초구,11650570,반포2동,24641,11650
2024,2,서초구,11650560,반포1동,34191,11650
2024,2,서초구,11650660,내곡동,17052,11650
2024,2,강남구,11680565,청담동,24754,11680
2024,2,강남구,11680720,일원본동,22693,11680
2024,2,강남구,11680740,일원2동,16788,11680
2024,2,강남구,11680730,일원1동,14503,11680
2024,2,강남구,11680650,역삼2동,36608,11680
2024,2,강남구,11680640,역삼1동,35457,11680
2024,2,강남구,11680545,압구정동,25674,11680
2024,2,관악구,11680510,신사동,24410,11680
2024,2,강남구,11680510,신사동,15592,11680
2024,2,강남구,11680750,수서동,13918,11680
2024,2,강남구,11680700,세곡동,46368,11680
2024,2,강남구,11680590,삼성2동,30840,11680
2024,2,강남구,11680580,삼성1동,12311,11680
2024,2,강남구,11680656,도곡2동,32427,11680
2024,2,강남구,11680655,도곡1동,20615,11680
2024,2,강남구,11680630,대치4동,18753,11680
2024,2,강남구,11680610,대치2동,38295,11680
2024,2,강남구,11680600,대치1동,23810,11680
2024,2,강남구,11680531,논현2동,20654,11680
2024,2,강남구,11680521,논현1동,21536,11680
2024,2,강남구,11680690,개포4동,23245,11680
2024,2,강남구,11680670,개포2동,41972,11680
2024,2,강남구,11680660,개포1동,25323,11680
2024,2,송파구,11710520,풍납2동,23584,11710
2024,2,송파구,11710510,풍납1동,12125,11710
2024,2,송파구,11710646,장지동,28457,11710
2024,2,송파구,11710650,잠실본동,28242,11710
2024,2,송파구,11710720,잠실7동,9384,11710
2024,2,송파구,11710710,잠실6동,16617,11710
2024,2,송파구,11710690,잠실4동,21150,11710
2024,2,송파구,11710680,잠실3동,33957,11710
2024,2,송파구,11710670,잠실2동,34951,11710
2024,2,송파구,11710647,위례동,45178,11710
2024,2,송파구,11710566,오륜동,17712,11710
2024,2,송파구,11710570,오금동,38282,11710
2024,2,송파구,11710590,송파2동,18765,11710
2024,2,송파구,11710580,송파1동,23613,11710
2024,2,송파구,11710600,석촌동,31237,11710
2024,2,송파구,11710610,삼전동,29297,11710
2024,2,송파구,11710562,방이2동,26974,11710
2024,2,송파구,11710561,방이1동,15187,11710
2024,2,송파구,11710642,문정2동,28997,11710
2024,2,송파구,11710641,문정1동,20031,11710
2024,2,송파구,11710550,마천2동,17466,11710
2024,2,송파구,11710540,마천1동,17912,11710
2024,2,송파구,11710532,거여2동,23536,11710
2024,2,송파구,11710531,거여1동,11936,11710
2024,2,송파구,11710620,가락본동,25313,11710
2024,2,송파구,11710632,가락2동,31249,11710
2024,2,송파구,11710631,가락1동,27616,11710
2024,2,강동구,11740620,천호3동,26794,11740
2024,2,강동구,11740610,천호2동,33194,11740
2024,2,강동구,11740600,천호1동,26059,11740
2024,2,강동구,11740590,암사3동,17219,11740
2024,2,강동구,11740580,암사2동,14814,11740
2024,2,강동구,11740570,암사1동,33858,11740
2024,2,강동구,11740660,성내3동,22599,11740
2024,2,강동구,11740650,성내2동,24541,11740
2024,2,강동구,11740640,성내1동,19425,11740
2024,2,강동구,11740520,상일동,53062,11740
2024,2,강동구,11740540,명일2동,16901,11740
2024,2,강동구,11740530,명일1동,25194,11740
2024,2,강동구,11740700,둔촌2동,24231,11740
2024,2,강동구,11740685,길동,45121,11740
2024,2,강동구,11740560,고덕2동,25109,11740
2024,2,강동구,11740550,고덕1동,23943,11740
2024,2,강동구,11740515,강일동,34800,11740
2024,3,종로구,11110650,혜화동,19215,11110
2024,3,종로구,11110560,평창동,17433,11110
2024,3,종로구,11110515,청운효자동,11272,11110
2024,3,종로구,11110690,창신3동,6459,11110
2024,3,종로구,11110680,창신2동,8579,11110
2024,3,종로구,11110670,창신1동,5328,11110
2024,3,종로구,11110630,종로56가동,5802,11110
2024,3,종로구,11110615,종로1234가동,8591,11110
2024,3,종로구,11110640,이화동,7553,11110
2024,3,종로구,11110710,숭인2동,11029,11110
2024,3,종로구,11110700,숭인1동,6086,11110
2024,3,종로구,11110540,삼청동,2469,11110
2024,3,종로구,11110530,사직동,9253,11110
2024,3,종로구,11110550,부암동,9321,11110
2024,3,종로구,11110570,무악동,7906,11110
2024,3,종로구,11110580,교남동,9788,11110
2024,3,종로구,11110600,가회동,3927,11110
2024,3,중구,11140540,회현동,4994,11140
2024,3,중구,11140670,황학동,13917,11140
2024,3,중구,11140570,필동,5176,11140
2024,3,중구,11140645,청구동,13094,11140
2024,3,중구,11140680,중림동,12447,11140
2024,3,중구,11140580,장충동,5452,11140
2024,3,중구,11140605,을지로동,3440,11140
2024,3,중구,11140635,약수동,16250,11140
2024,3,중구,11140615,신당동,8850,11140
2024,3,중구,11140650,신당5동,10460,11140
2024,3,중구,11140520,소공동,3470,11140
2024,3,중구,11140550,명동,3355,11140
2024,3,중구,11140665,동화동,10047,11140
2024,3,중구,11140625,다산동,13551,11140
2024,3,중구,11140590,광희동,7086,11140
2024,3,용산구,11170510,후암동,16367,11170
2024,3,용산구,11170580,효창동,10710,11170
2024,3,용산구,11170685,한남동,16222,11170
2024,3,용산구,11170625,한강로동,22675,11170
2024,3,용산구,11170555,청파동,19374,11170
2024,3,용산구,11170660,이태원2동,10235,11170
2024,3,용산구,11170650,이태원1동,7727,11170
2024,3,용산구,11170640,이촌2동,7817,11170
2024,3,용산구,11170630,이촌1동,25488,11170
2024,3,용산구,11170570,원효로2동,13640,11170
2024,3,용산구,11170560,원효로1동,17743,11170
2024,3,용산구,11170520,용산2가동,10136,11170
2024,3,용산구,11170590,용문동,11324,11170
2024,3,용산구,11170690,서빙고동,13268,11170
2024,3,용산구,11170700,보광동,8361,11170
2024,3,용산구,11170530,남영동,7283,11170
2024,3,성동구,11200570,행당2동,22746,11200
2024,3,성동구,11200560,행당1동,14011,11200
2024,3,성동구,11200580,응봉동,14878,11200
2024,3,성동구,11200790,용답동,13065,11200
2024,3,성동구,11200535,왕십리도선동,26619,11200
2024,3,성동구,11200520,왕십리2동,16372,11200
2024,3,성동구,11200645,옥수동,25631,11200
2024,3,성동구,11200720,송정동,9995,11200
2024,3,성동구,11200690,성수2가3동,10042,11200
2024,3,성동구,11200670,성수2가1동,14731,11200
2024,3,성동구,11200660,성수1가2동,11969,11200
2024,3,성동구,11200650,성수1가1동,15641,11200
2024,3,성동구,11200550,사근동,13935,11200
2024,3,성동구,11200540,마장동,21984,11200
2024,3,성동구,11200620,금호4가동,14238,11200
2024,3,성동구,11200615,금호23가동,21814,11200
2024,3,성동구,11200590,금호1가동,14714,11200
2024,3,광진구,11215710,화양동,27754,11215
2024,3,광진구,11215770,중곡4동,27836,11215
2024,3,광진구,11215760,중곡3동,15723,11215
2024,3,광진구,11215750,중곡2동,20603,11215
2024,3,광진구,11215740,중곡1동,15587,11215
2024,3,광진구,11215847,자양4동,23225,11215
2024,3,광진구,11215840,자양3동,27443,11215
2024,3,광진구,11215830,자양2동,23896,11215
2024,3,광진구,11215820,자양1동,22694,11215
2024,3,광진구,11215780,능동,11405,11215
2024,3,광진구,11215730,군자동,21293,11215
2024,3,광진구,11215870,구의3동,27992,11215
2024,3,광진구,11215860,구의2동,26042,11215
2024,3,광진구,11215850,구의1동,23686,11215
2024,3,광진구,11215810,광장동,34128,11215
2024,3,동대문구,11230730,휘경2동,25308,11230
2024,3,동대문구,11230720,휘경1동,16110,11230
2024,3,동대문구,11230710,회기동,13527,11230
2024,3,동대문구,11230705,청량리동,19130,11230
2024,3,동대문구,11230545,제기동,25180,11230
2024,3,동대문구,11230570,전농2동,18111,11230
2024,3,동대문구,11230560,전농1동,33839,11230
2024,3,동대문구,11230660,장안2동,33096,11230
2024,3,동대문구,11230650,장안1동,37984,11230
2024,3,동대문구,11230750,이문2동,19731,11230
2024,3,동대문구,11230740,이문1동,21002,11230
2024,3,동대문구,11230536,용신동,40411,11230
2024,3,동대문구,11230610,답십리2동,27556,11230
2024,3,동대문구,11230600,답십리1동,28234,11230
2024,3,중랑구,11260610,중화2동,24083,11260
2024,3,중랑구,11260600,중화1동,18621,11260
2024,3,중랑구,11260690,신내2동,19536,11260
2024,3,중랑구,11260680,신내1동,37431,11260
2024,3,중랑구,11260590,상봉2동,21234,11260
2024,3,중랑구,11260580,상봉1동,23024,11260
2024,3,중랑구,11260630,묵2동,18293,11260
2024,3,중랑구,11260620,묵1동,33628,11260
2024,3,중랑구,11260565,면목본동,33318,11260
2024,3,중랑구,11260570,면목7동,21427,11260
2024,3,중랑구,11260550,면목5동,14520,11260
2024,3,중랑구,11260540,면목4동,18303,11260
2024,3,중랑구,11260575,면목38동,24454,11260
2024,3,중랑구,11260520,면목2동,23726,11260
2024,3,중랑구,11260655,망우본동,38596,11260
2024,3,중랑구,11260660,망우3동,15937,11260
2024,3,성북구,11290705,종암동,39182,11290
2024,3,성북구,11290650,정릉4동,24476,11290
2024,3,성북구,11290640,정릉3동,16260,11290
2024,3,성북구,11290630,정릉2동,22545,11290
2024,3,성북구,11290620,정릉1동,17883,11290
2024,3,성북구,11290780,장위3동,15626,11290
2024,3,성북구,11290770,장위2동,13148,11290
2024,3,성북구,11290760,장위1동,23399,11290
2024,3,성북구,11290725,월곡2동,19493,11290
2024,3,성북구,11290715,월곡1동,25472,11290
2024,3,성북구,11290600,안암동,17178,11290
2024,3,성북구,11290525,성북동,16461,11290
2024,3,성북구,11290810,석관동,34479,11290
2024,3,성북구,11290555,삼선동,22544,11290
2024,3,성북구,11290610,보문동,16559,11290
2024,3,성북구,11290575,동선동,16052,11290
2024,3,성북구,11290590,돈암2동,23421,11290
2024,3,성북구,11290580,돈암1동,14169,11290
2024,3,성북구,11290685,길음2동,21517,11290
2024,3,성북구,11290660,길음1동,35628,11290
2024,3,강북구,11305660,인수동,28977,11305
2024,3,강북구,11305645,우이동,19918,11305
2024,3,강북구,11305635,수유3동,23887,11305
2024,3,강북구,11305625,수유2동,20497,11305
2024,3,강북구,11305615,수유1동,20145,11305
2024,3,강북구,11305555,송천동,24477,11305
2024,3,강북구,11305545,송중동,28844,11305
2024,3,강북구,11305534,삼양동,23111,11305
2024,3,강북구,11305575,삼각산동,30399,11305
2024,3,강북구,11305608,번3동,16162,11305
2024,3,강북구,11305603,번2동,14805,11305
2024,3,강북구,11305595,번1동,17058,11305
2024,3,강북구,11305535,미아동,21398,11305
2024,3,도봉구,11320515,창5동,23843,11320
2024,3,도봉구,11320514,창4동,26455,11320
2024,3,도봉구,11320513,창3동,13058,11320
2024,3,도봉구,11320512,창2동,28125,11320
2024,3,도봉구,11320511,창1동,24014,11320
2024,3,도봉구,11320681,쌍문4동,17985,11320
2024,3,도봉구,11320680,쌍문3동,16529,11320
2024,3,도봉구,11320670,쌍문2동,17861,11320
2024,3,도봉구,11320660,쌍문1동,21012,11320
2024,3,도봉구,11320710,방학3동,25954,11320
2024,3,도봉구,11320700,방학2동,18375,11320
2024,3,도봉구,11320690,방학1동,27634,11320
2024,3,도봉구,11320522,도봉2동,26252,11320
2024,3,도봉구,11320521,도봉1동,19829,11320
2024,3,노원구,11350612,하계2동,21023,11350
2024,3,노원구,11350611,하계1동,26583,11350
2024,3,노원구,11350619,중계본동,22786,11350
2024,3,노원구,11350624,중계4동,19134,11350
2024,3,노원구,11350625,중계23동,32038,11350
2024,3,노원구,11350621,중계1동,26376,11350
2024,3,노원구,11350580,월계3동,28536,11350
2024,3,노원구,11350570,월계2동,25496,11350
2024,3,노원구,11350560,월계1동,21141,11350
2024,3,노원구,11350710,상계9동,19463,11350
2024,3,노원구,11350700,상계8동,21668,11350
2024,3,노원구,11350695,상계67동,31286,11350
2024,3,노원구,11350670,상계5동,22834,11350
2024,3,노원구,11350665,상계34동,27361,11350
2024,3,노원구,11350640,상계2동,19123,11350
2024,3,노원구,11350630,상계1동,36674,11350
2024,3,노원구,11350720,상계10동,17996,11350
2024,3,노원구,11350600,공릉2동,42315,11350
2024,3,노원구,11350595,공릉1동,36525,11350
2024,3,은평구,11380690,진관동,53829,11380
2024,3,은평구,11380640,증산동,16923,11380
2024,3,은평구,11380600,응암3동,23692,11380
2024,3,은평구,11380590,응암2동,27429,11380
2024,3,은평구,11380580,응암1동,32686,11380
2024,3,은평구,11380625,역촌동,43932,11380
2024,3,은평구,11380632,신사2동,18961,11380
2024,3,은평구,11380631,신사1동,26429,11380
2024,3,은평구,11380650,수색동,21272,11380
2024,3,은평구,11380530,불광2동,26838,11380
2024,3,은평구,11380520,불광1동,37606,11380
2024,3,은평구,11380570,대조동,27736,11380
2024,3,은평구,11380510,녹번동,36106,11380
2024,3,은평구,11380560,구산동,31362,11380
2024,3,은평구,11380552,갈현2동,27591,11380
2024,3,은평구,11380551,갈현1동,14417,11380
2024,3,서대문구,11410640,홍제3동,17653,11410
2024,3,서대문구,11410655,홍제2동,13079,11410
2024,3,서대문구,11410620,홍제1동,24876,11410
2024,3,서대문구,11410685,홍은2동,29188,11410
2024,3,서대문구,11410660,홍은1동,22277,11410
2024,3,서대문구,11410565,충현동,19988,11410
2024,3,서대문구,11410520,천연동,16731,11410
2024,3,서대문구,11410615,연희동,37088,11410
2024,3,서대문구,11410585,신촌동,27618,11410
2024,3,서대문구,11410555,북아현동,15762,11410
2024,3,서대문구,11410720,북가좌2동,30638,11410
2024,3,서대문구,11410710,북가좌1동,17629,11410
2024,3,서대문구,11410700,남가좌2동,30344,11410
2024,3,서대문구,11410690,남가좌1동,16878,11410
2024,3,마포구,11440680,합정동,16481,11440
2024,3,마포구,11440590,용강동,21703,11440
2024,3,마포구,11440610,염리동,17721,11440
2024,3,마포구,11440710,연남동,15041,11440
2024,3,마포구,11440555,아현동,29638,11440
2024,3,마포구,11440630,신수동,22596,11440
2024,3,마포구,11440730,성산2동,38991,11440
2024,3,마포구,11440720,성산1동,18858,11440
2024,3,마포구,11440660,서교동,26073,11440
2024,3,마포구,11440655,서강동,25318,11440
2024,3,마포구,11440740,상암동,30326,11440
2024,3,마포구,11440700,망원2동,17879,11440
2024,3,마포구,11440690,망원1동,19212,11440
2024,3,마포구,11440585,도화동,20905,11440
2024,3,마포구,11440600,대흥동,16254,11440
2024,3,마포구,11440565,공덕동,36878,11440
2024,3,양천구,11470680,신정7동,28295,11470
2024,3,양천구,11470670,신정6동,23948,11470
2024,3,양천구,11470650,신정4동,32270,11470
2024,3,양천구,11470640,신정3동,49245,11470
2024,3,양천구,11470630,신정2동,18684,11470
2024,3,양천구,11470620,신정1동,19753,11470
2024,3,양천구,11470611,신월7동,18536,11470
2024,3,양천구,11470610,신월6동,13771,11470
2024,3,양천구,11470600,신월5동,14091,11470
2024,3,양천구,11470590,신월4동,17300,11470
2024,3,양천구,11470580,신월3동,14317,11470
2024,3,양천구,11470570,신월2동,20894,11470
2024,3,양천구,11470560,신월1동,19359,11470
2024,3,양천구,11470550,목5동,40773,11470
2024,3,양천구,11470540,목4동,24332,11470
2024,3,양천구,11470530,목3동,21234,11470
2024,3,양천구,11470520,목2동,28766,11470
2024,3,양천구,11470510,목1동,30299,11470
2024,3,강서구,11500590,화곡본동,32884,11500
2024,3,강서구,11500593,화곡8동,23264,11500
2024,3,강서구,11500591,화곡6동,26079,11500
2024,3,강서구,11500570,화곡4동,19630,11500
2024,3,강서구,11500560,화곡3동,21054,11500
2024,3,강서구,11500550,화곡2동,17139,11500
2024,3,강서구,11500540,화곡1동,51092,11500
2024,3,강서구,11500615,우장산동,43818,11500
2024,3,강서구,11500510,염창동,41431,11500
2024,3,강서구,11500641,방화3동,21868,11500
2024,3,강서구,11500640,방화2동,22803,11500
2024,3,강서구,11500630,방화1동,41762,11500
2024,3,강서구,11500611,발산1동,35583,11500
2024,3,강서구,11500535,등촌3동,29305,11500
2024,3,강서구,11500530,등촌2동,19310,11500
2024,3,강서구,11500520,등촌1동,25313,11500
2024,3,강서구,11500620,공항동,30001,11500
2024,3,강서구,11500605,가양3동,13913,11500
2024,3,강서구,11500604,가양2동,13295,11500
2024,3,강서구,11500603,가양1동,33971,11500
2024,3,구로구,11530800,항동,16397,11530
2024,3,구로구,11530780,오류2동,36930,11530
2024,3,구로구,11530770,오류1동,23295,11530
2024,3,구로구,11530510,신도림동,36336,11530
2024,3,구로구,11530790,수궁동,22942,11530
2024,3,구로구,11530560,구로5동,31735,11530
2024,3,구로구,11530550,구로4동,22142,11530
2024,3,구로구,11530540,구로3동,24781,11530
2024,3,구로구,11530530,구로2동,28662,11530
2024,3,구로구,11530520,구로1동,20660,11530
2024,3,구로구,11530730,고척2동,25973,11530
2024,3,구로구,11530720,고척1동,26870,11530
2024,3,구로구,11530760,개봉3동,19782,11530
2024,3,구로구,11530750,개봉2동,29856,11530
2024,3,구로구,11530740,개봉1동,33721,11530
2024,3,구로구,11530595,가리봉동,12359,11530
2024,3,금천구,11545710,시흥5동,18347,11545
2024,3,금천구,11545700,시흥4동,19586,11545
2024,3,금천구,11545690,시흥3동,10361,11545
2024,3,금천구,11545680,시흥2동,20404,11545
2024,3,금천구,11545670,시흥1동,33380,11545
2024,3,금천구,11545640,독산4동,15889,11545
2024,3,금천구,11545630,독산3동,26392,11545
2024,3,금천구,11545620,독산2동,18768,11545
2024,3,금천구,11545610,독산1동,49085,11545
2024,3,금천구,11545510,가산동,27365,11545
2024,3,영등포구,11560515,영등포본동,22419,11560
2024,3,영등포구,11560535,영등포동,32213,11560
2024,3,영등포구,11560540,여의동,34136,11560
2024,3,영등포구,11560620,양평2동,23017,11560
2024,3,영등포구,11560610,양평1동,18524,11560
2024,3,영등포구,11560690,신길7동,19938,11560
2024,3,영등포구,11560680,신길6동,18095,11560
2024,3,영등포구,11560670,신길5동,10622,11560
2024,3,영등포구,11560660,신길4동,12668,11560
2024,3,영등포구,11560650,신길3동,16888,11560
2024,3,영등포구,11560630,신길1동,20531,11560
2024,3,영등포구,11560605,문래동,32125,11560
2024,3,영등포구,11560585,도림동,19622,11560
2024,3,영등포구,11560720,대림3동,24757,11560
2024,3,영등포구,11560710,대림2동,17449,11560
2024,3,영등포구,11560700,대림1동,16036,11560
2024,3,영등포구,11560560,당산2동,36898,11560
2024,3,영등포구,11560550,당산1동,21576,11560
2024,3,동작구,11590605,흑석동,32117,11590
2024,3,동작구,11590680,신대방2동,22167,11590
2024,3,동작구,11590670,신대방1동,24964,11590
2024,3,동작구,11590560,상도4동,29015,11590
2024,3,동작구,11590550,상도3동,24151,11590
2024,3,동작구,11590540,상도2동,27724,11590
2024,3,동작구,11590530,상도1동,46186,11590
2024,3,동작구,11590651,사당5동,14172,11590
2024,3,동작구,11590650,사당4동,13885,11590
2024,3,동작구,11590640,사당3동,23835,11590
2024,3,동작구,11590630,사당2동,28260,11590
2024,3,동작구,11590620,사당1동,22834,11590
2024,3,동작구,11590660,대방동,35781,11590
2024,3,동작구,11590520,노량진2동,9072,11590
2024,3,동작구,11590510,노량진1동,33629,11590
2024,3,관악구,11620575,행운동,29361,11620
2024,3,관악구,11620545,청림동,14741,11620
2024,3,관악구,11620595,청룡동,37099,11620
