연도,분기,행정동_코드,행정동_코드_명,당월_매출_금액
2024,3,11500550,화곡2동,52033138
2024,3,11500550,화곡2동,329988868
2024,3,11500550,화곡2동,514837453
2024,3,11500550,화곡2동,127906499
2024,3,11500550,화곡2동,17104103
2024,3,11500550,화곡2동,212688891
2024,3,11500550,화곡2동,181527803
2024,3,11500550,화곡2동,2540740
2024,3,11500550,화곡2동,6503081
2024,3,11500550,화곡2동,16406233
2024,3,11500550,화곡2동,1500825085
2024,3,11500550,화곡2동,807779675
2024,3,11500550,화곡2동,112735759
2024,3,11500550,화곡2동,52932477
2024,3,11500550,화곡2동,36132526
2024,3,11500550,화곡2동,29679022
2024,3,11500550,화곡2동,1064865473
2024,3,11500550,화곡2동,38818194
2024,3,11500550,화곡2동,107674894
2024,3,11500550,화곡2동,684193181
2024,3,11500550,화곡2동,5396451
2024,3,11500550,화곡2동,16262354
2024,3,11500550,화곡2동,2413103
2024,3,11500550,화곡2동,107575849
2024,3,11500550,화곡2동,404558737
2024,3,11500550,화곡2동,3000000
2024,3,11500550,화곡2동,609490221
2024,3,11500550,화곡2동,9560767
2024,3,11500560,화곡3동,6037733239
2024,3,11500560,화곡3동,102713133
2024,3,11500560,화곡3동,14012711
2024,3,11500560,화곡3동,693871470
2024,3,11500560,화곡3동,127139581
2024,3,11500560,화곡3동,620639215
2024,3,11500560,화곡3동,311833515
2024,3,11500560,화곡3동,2080303530
2024,3,11500560,화곡3동,1180639812
2024,3,11500560,화곡3동,1137602426
2024,3,11500560,화곡3동,199863514
2024,3,11500560,화곡3동,500271169
2024,3,11500560,화곡3동,4593194879
2024,3,11500560,화곡3동,3696155352
2024,3,11500560,화곡3동,1257415127
2024,3,11500560,화곡3동,82609997
2024,3,11500560,화곡3동,14567193
2024,3,11500560,화곡3동,181925621
2024,3,11500560,화곡3동,772271569
2024,3,11500560,화곡3동,566213649
2024,3,11500560,화곡3동,58715125
2024,3,11500560,화곡3동,19728253
2024,3,11500560,화곡3동,62159268
2024,3,11500560,화곡3동,2377673
2024,3,11500560,화곡3동,579302678
2024,3,11500560,화곡3동,1175016052
2024,3,11500560,화곡3동,579983695
2024,3,11500560,화곡3동,314239244
2024,3,11500560,화곡3동,178019906
2024,3,11500560,화곡3동,328149589
2024,3,11500560,화곡3동,321315122
2024,3,11500560,화곡3동,421289269
2024,3,11500560,화곡3동,59794523
2024,3,11500560,화곡3동,1928191981
2024,3,11500560,화곡3동,596579539
2024,3,11500560,화곡3동,349688946
2024,3,11500560,화곡3동,261876973
2024,3,11500560,화곡3동,8065189
2024,3,11500560,화곡3동,9909476
2024,3,11500560,화곡3동,11445700
2024,3,11500560,화곡3동,1679783
2024,3,11500570,화곡4동,4760396776
2024,3,11500570,화곡4동,63487750
2024,3,11500570,화곡4동,86014837
2024,3,11500570,화곡4동,217797056
2024,3,11500570,화곡4동,235934121
2024,3,11500570,화곡4동,402867558
2024,3,11500570,화곡4동,1411823313
2024,3,11500570,화곡4동,436639536
2024,3,11500570,화곡4동,482809983
2024,3,11500570,화곡4동,785867518
2024,3,11500570,화곡4동,118234910
2024,3,11500570,화곡4동,1818666946
2024,3,11500570,화곡4동,507954939
2024,3,11500570,화곡4동,702608474
2024,3,11500570,화곡4동,31131052
2024,3,11500570,화곡4동,115476933
2024,3,11500570,화곡4동,21015806
2024,3,11500570,화곡4동,532352143
2024,3,11500570,화곡4동,520719303
2024,3,11500570,화곡4동,4742247
2024,3,11500570,화곡4동,6482176
2024,3,11500570,화곡4동,66366725
2024,3,11500570,화곡4동,13267418
2024,3,11500570,화곡4동,1251109
2024,3,11500570,화곡4동,316061332
2024,3,11500570,화곡4동,3588188484
2024,3,11500570,화곡4동,1983033120
2024,3,11500570,화곡4동,34215583
2024,3,11500570,화곡4동,1103351684
2024,3,11500570,화곡4동,3964070521
2024,3,11500570,화곡4동,816520490
2024,3,11500570,화곡4동,2391824773
2024,3,11500570,화곡4동,2516906509
2024,3,11500570,화곡4동,938904258
2024,3,11500570,화곡4동,105694686
2024,3,11500570,화곡4동,46629147
2024,3,11500570,화곡4동,37555353
2024,3,11500570,화곡4동,233698756
2024,3,11500570,화곡4동,1524016113
2024,3,11500570,화곡4동,66661916
2024,3,11500570,화곡4동,122428257
2024,3,11500570,화곡4동,729432334
2024,3,11500570,화곡4동,39624427
2024,3,11500570,화곡4동,384517348
2024,3,11500570,화곡4동,168684248
2024,3,11500570,화곡4동,170693349
2024,3,11500570,화곡4동,2463498995
2024,3,11500570,화곡4동,21904722
2024,3,11500570,화곡4동,143004764
2024,3,11500570,화곡4동,3000000
2024,3,11500590,화곡본동,5901995231
2024,3,11500590,화곡본동,241701632
2024,3,11500590,화곡본동,82524953
2024,3,11500590,화곡본동,668568275
2024,3,11500590,화곡본동,170245357
2024,3,11500590,화곡본동,199742891
2024,3,11500590,화곡본동,536535713
2024,3,11500590,화곡본동,2424854786
2024,3,11500590,화곡본동,250321434
2024,3,11500590,화곡본동,616815633
2024,3,11500590,화곡본동,36277297
2024,3,11500590,화곡본동,391274482
2024,3,11500590,화곡본동,100581013
2024,3,11500590,화곡본동,1174955407
2024,3,11500590,화곡본동,276937325
2024,3,11500590,화곡본동,330130098
2024,3,11500590,화곡본동,39615600
2024,3,11500590,화곡본동,168335295
2024,3,11500590,화곡본동,86713420
2024,3,11500590,화곡본동,1421708759
2024,3,11500590,화곡본동,694964535
2024,3,11500590,화곡본동,3619926
2024,3,11500590,화곡본동,55460675
2024,3,11500590,화곡본동,101351477
2024,3,11500590,화곡본동,53942740
2024,3,11500590,화곡본동,852470181
2024,3,11500590,화곡본동,202028312
2024,3,11500590,화곡본동,5882491864
2024,3,11500590,화곡본동,1463258823
2024,3,11500590,화곡본동,12092431
2024,3,11500590,화곡본동,248889091
2024,3,11500590,화곡본동,1380297642
2024,3,11500590,화곡본동,410181043
2024,3,11500590,화곡본동,1184988757
2024,3,11500590,화곡본동,464107923
2024,3,11500590,화곡본동,1021506827
2024,3,11500590,화곡본동,24064817
2024,3,11500590,화곡본동,31941852
2024,3,11500590,화곡본동,2199700150
2024,3,11500590,화곡본동,21779888
2024,3,11500590,화곡본동,132364935
2024,3,11500590,화곡본동,4117965645
2024,3,11500590,화곡본동,47445060
2024,3,11500590,화곡본동,31878841
2024,3,11500590,화곡본동,4197038
2024,3,11500590,화곡본동,123651762
2024,3,11500590,화곡본동,22569851
2024,3,11500590,화곡본동,133713039
2024,3,11500590,화곡본동,52471885
2024,3,11500591,화곡6동,9532913272
2024,3,11500591,화곡6동,115542312
2024,3,11500591,화곡6동,656348179
2024,3,11500591,화곡6동,913975939
2024,3,11500591,화곡6동,16552947
2024,3,11500591,화곡6동,180763171
2024,3,11500591,화곡6동,438896813
2024,3,11500591,화곡6동,199888958
2024,3,11500591,화곡6동,4021383402
2024,3,11500591,화곡6동,949143073
2024,3,11500591,화곡6동,149289696
2024,3,11500591,화곡6동,53488563
2024,3,11500591,화곡6동,87959558
2024,3,11500591,화곡6동,964253776
2024,3,11500591,화곡6동,2151561058
2024,3,11500591,화곡6동,603810805
2024,3,11500591,화곡6동,313689153
2024,3,11500591,화곡6동,216618177
2024,3,11500591,화곡6동,191329839
2024,3,11500591,화곡6동,244448668
2024,3,11500591,화곡6동,1849581671
2024,3,11500591,화곡6동,319723934
2024,3,11500591,화곡6동,26067902
2024,3,11500591,화곡6동,44287554
2024,3,11500591,화곡6동,79849223
2024,3,11500591,화곡6동,776356700
2024,3,11500591,화곡6동,620615309
2024,3,11500591,화곡6동,6544600630
2024,3,11500591,화곡6동,4457699820
2024,3,11500591,화곡6동,532171
2024,3,11500591,화곡6동,337377520
2024,3,11500591,화곡6동,85458423
2024,3,11500591,화곡6동,293557189
2024,3,11500591,화곡6동,234598658
2024,3,11500591,화곡6동,1548643572
2024,3,11500591,화곡6동,57509281
2024,3,11500591,화곡6동,320120
2024,3,11500591,화곡6동,28309408
2024,3,11500591,화곡6동,11922529
2024,3,11500591,화곡6동,22066939
2024,3,11500591,화곡6동,63931886
2024,3,11500591,화곡6동,11530900
2024,3,11500593,화곡8동,4486297710
2024,3,11500593,화곡8동,37266308
2024,3,11500593,화곡8동,131433859
2024,3,11500593,화곡8동,497710231
2024,3,11500593,화곡8동,137649672
2024,3,11500593,화곡8동,89504605
2024,3,11500593,화곡8동,720770589
2024,3,11500593,화곡8동,887489050
2024,3,11500593,화곡8동,335995107
2024,3,11500593,화곡8동,174315678
2024,3,11500593,화곡8동,58696089
2024,3,11500593,화곡8동,154473931
2024,3,11500593,화곡8동,2689066942
2024,3,11500593,화곡8동,1790488281
2024,3,11500593,화곡8동,946982081
2024,3,11500593,화곡8동,15942985
2024,3,11500593,화곡8동,61287196
2024,3,11500593,화곡8동,462790908
2024,3,11500593,화곡8동,35465975
2024,3,11500593,화곡8동,24605714
2024,3,11500593,화곡8동,562446520
2024,3,11500593,화곡8동,5891858
2024,3,11500593,화곡8동,214873700
2024,3,11500593,화곡8동,131015368
2024,3,11500593,화곡8동,194969
2024,3,11500593,화곡8동,94639675
2024,3,11500593,화곡8동,4008703632
2024,3,11500593,화곡8동,1008633703
2024,3,11500593,화곡8동,21866731
2024,3,11500593,화곡8동,6575095
2024,3,11500593,화곡8동,293846511
2024,3,11500593,화곡8동,1918365423
2024,3,11500593,화곡8동,735135699
2024,3,11500593,화곡8동,873049136
2024,3,11500593,화곡8동,2102133155
2024,3,11500593,화곡8동,641988608
2024,3,11500593,화곡8동,93873438
2024,3,11500593,화곡8동,4336633
2024,3,11500593,화곡8동,167000702
2024,3,11500593,화곡8동,133560065
2024,3,11500593,화곡8동,2816230748
2024,3,11500593,화곡8동,7636364
2024,3,11500593,화곡8동,1203422510
2024,3,11500593,화곡8동,207396197
2024,3,11500593,화곡8동,7637359
2024,3,11500593,화곡8동,19076462
2024,3,11500593,화곡8동,5618332
2024,3,11500593,화곡8동,17683098
2024,3,11500593,화곡8동,8061358
2024,3,11500593,화곡8동,6000000
2024,3,11500603,가양1동,41931935583
2024,3,11500603,가양1동,459217022
2024,3,11500603,가양1동,1130562634
2024,3,11500603,가양1동,608860638
2024,3,11500603,가양1동,1438713825
2024,3,11500603,가양1동,39751842
2024,3,11500603,가양1동,146091629
2024,3,11500603,가양1동,985131050
2024,3,11500603,가양1동,1745949494
2024,3,11500603,가양1동,2204796842
2024,3,11500603,가양1동,152306965
2024,3,11500603,가양1동,61317677
2024,3,11500603,가양1동,173067942
2024,3,11500603,가양1동,2978451357
2024,3,11500603,가양1동,4263937812
2024,3,11500603,가양1동,666895575
2024,3,11500603,가양1동,222116329
2024,3,11500603,가양1동,489831485
2024,3,11500603,가양1동,270661847
2024,3,11500603,가양1동,11009785183
2024,3,11500603,가양1동,15390244
2024,3,11500603,가양1동,684256974
2024,3,11500603,가양1동,24161824
2024,3,11500603,가양1동,254000526
2024,3,11500603,가양1동,173819400
2024,3,11500603,가양1동,326264346
2024,3,11500603,가양1동,446923435
2024,3,11500603,가양1동,1479691455
2024,3,11500603,가양1동,9480455876
2024,3,11500603,가양1동,4635587108
2024,3,11500603,가양1동,275544730
2024,3,11500603,가양1동,81953954
2024,3,11500603,가양1동,249402859
2024,3,11500603,가양1동,1475125756
2024,3,11500603,가양1동,278154942
2024,3,11500603,가양1동,660385498
2024,3,11500603,가양1동,2307073112
2024,3,11500603,가양1동,570498164
2024,3,11500603,가양1동,16366212725
2024,3,11500603,가양1동,327682186
2024,3,11500603,가양1동,12000000
2024,3,11500603,가양1동,12017871
2024,3,11500603,가양1동,5633075
2024,3,11500603,가양1동,138000000
2024,3,11500603,가양1동,27146611
2024,3,11500604,가양2동,1007284258
2024,3,11500604,가양2동,457015
2024,3,11500604,가양2동,209555973
2024,3,11500604,가양2동,152542262
2024,3,11500604,가양2동,164468984
2024,3,11500604,가양2동,109967770
2024,3,11500604,가양2동,24470798
2024,3,11500604,가양2동,7310857587
2024,3,11500604,가양2동,1200084526
2024,3,11500604,가양2동,653551457
2024,3,11500604,가양2동,183673496
2024,3,11500604,가양2동,299057346
2024,3,11500604,가양2동,1735609
2024,3,11500604,가양2동,60264005
2024,3,11500604,가양2동,20352426
2024,3,11500604,가양2동,2070278187
2024,3,11500604,가양2동,2745034530
2024,3,11500604,가양2동,79381950
2024,3,11500604,가양2동,4456572
2024,3,11500604,가양2동,142672187
2024,3,11500604,가양2동,285873830
2024,3,11500604,가양2동,3513479236
2024,3,11500604,가양2동,1530911486
2024,3,11500604,가양2동,24047671
2024,3,11500605,가양3동,1808405539
2024,3,11500605,가양3동,13549312
2024,3,11500605,가양3동,186024246
2024,3,11500605,가양3동,252210958
2024,3,11500605,가양3동,91594812
2024,3,11500605,가양3동,14043373
2024,3,11500605,가양3동,65814000
2024,3,11500605,가양3동,885995771
2024,3,11500605,가양3동,428499438
2024,3,11500605,가양3동,55640859
2024,3,11500605,가양3동,1022402575
2024,3,11500605,가양3동,318311606
2024,3,11500605,가양3동,209731777
2024,3,11500605,가양3동,277102242
2024,3,11500605,가양3동,29625552
2024,3,11500605,가양3동,979331314
2024,3,11500605,가양3동,24333150
2024,3,11500605,가양3동,7446446657
2024,3,11500611,발산1동,6393740857
2024,3,11500611,발산1동,90096959
2024,3,11500611,발산1동,353445492
2024,3,11500611,발산1동,19672631
2024,3,11500611,발산1동,1260962370
2024,3,11500611,발산1동,382260210
2024,3,11500611,발산1동,340058234
2024,3,11500611,발산1동,1795468049
2024,3,11500611,발산1동,226959373
2024,3,11500611,발산1동,2284152491
2024,3,11500611,발산1동,7788229813
2024,3,11500611,발산1동,1205575909
2024,3,11500611,발산1동,346162304
2024,3,11500611,발산1동,972298192
2024,3,11500611,발산1동,3728171837
2024,3,11500611,발산1동,1388119291
2024,3,11500611,발산1동,988861352
2024,3,11500611,발산1동,86092376
2024,3,11500611,발산1동,419328248
2024,3,11500611,발산1동,394484114
2024,3,11500611,발산1동,480777974
2024,3,11500611,발산1동,1763616395
2024,3,11500611,발산1동,699239176
2024,3,11500611,발산1동,15310226
2024,3,11500611,발산1동,58750697
2024,3,11500611,발산1동,45934194
2024,3,11500611,발산1동,1554995
2024,3,11500611,발산1동,305308250
2024,3,11500611,발산1동,137499473
2024,3,11500611,발산1동,6428164480
2024,3,11500611,발산1동,1793458148
2024,3,11500611,발산1동,1168412278
2024,3,11500611,발산1동,179832855
2024,3,11500611,발산1동,21590798265
2024,3,11500611,발산1동,54917431562
2024,3,11500611,발산1동,1659536367
2024,3,11500611,발산1동,22075531441
2024,3,11500611,발산1동,577193023
2024,3,11500611,발산1동,18193539
2024,3,11500611,발산1동,598521002
2024,3,11500611,발산1동,43531334
2024,3,11500611,발산1동,5360840955
2024,3,11500611,발산1동,135139679
2024,3,11500611,발산1동,78493450
2024,3,11500611,발산1동,242461456
2024,3,11500611,발산1동,263086383
2024,3,11500611,발산1동,128441625
2024,3,11500611,발산1동,30215007
2024,3,11500611,발산1동,11846433
2024,3,11500611,발산1동,5971772
2024,3,11500611,발산1동,13364816
2024,3,11500611,발산1동,290844049
2024,3,11500615,우장산동,4309046936
2024,3,11500615,우장산동,65374112
2024,3,11500615,우장산동,116828786
2024,3,11500615,우장산동,5227579
2024,3,11500615,우장산동,543156442
2024,3,11500615,우장산동,225284567
2024,3,11500615,우장산동,84901566
2024,3,11500615,우장산동,18124651
2024,3,11500615,우장산동,217778396
2024,3,11500615,우장산동,717472861
2024,3,11500615,우장산동,5534278305
2024,3,11500615,우장산동,15007477
2024,3,11500615,우장산동,1100501808
2024,3,11500615,우장산동,555356564
2024,3,11500615,우장산동,2205274618
2024,3,11500615,우장산동,757548947
2024,3,11500615,우장산동,533562484
2024,3,11500615,우장산동,19995610
2024,3,11500615,우장산동,29242752
2024,3,11500615,우장산동,165008091
2024,3,11500615,우장산동,903804248
2024,3,11500615,우장산동,9923703
2024,3,11500615,우장산동,424915723
2024,3,11500615,우장산동,13701477
2024,3,11500615,우장산동,54293730
2024,3,11500615,우장산동,297070031
2024,3,11500615,우장산동,218307934
2024,3,11500615,우장산동,49931142
2024,3,11500615,우장산동,231833550
2024,3,11500615,우장산동,823839634
2024,3,11500615,우장산동,3757804020
2024,3,11500615,우장산동,238907398
2024,3,11500615,우장산동,87192064
2024,3,11500615,우장산동,3438561
2024,3,11500615,우장산동,314281865
2024,3,11500615,우장산동,182794709
2024,3,11500615,우장산동,1731864738
2024,3,11500615,우장산동,197006732
2024,3,11500615,우장산동,986230025
2024,3,11500615,우장산동,36548773
2024,3,11500615,우장산동,19205875
2024,3,11500615,우장산동,82663008
2024,3,11500615,우장산동,13159415
2024,3,11500615,우장산동,5456085
2024,3,11500615,우장산동,29113906
2024,3,11500615,우장산동,895915944
2024,3,11500615,우장산동,438727082
2024,3,11500615,우장산동,1088900
2024,3,11500615,우장산동,232154595
2024,3,11500615,우장산동,136000000
2024,3,11500620,공항동,7413391633
2024,3,11500620,공항동,646435573
2024,3,11500620,공항동,178687371
2024,3,11500620,공항동,240922057
2024,3,11500620,공항동,2297647979
2024,3,11500620,공항동,286001838
2024,3,11500620,공항동,625480745
2024,3,11500620,공항동,1476347817
2024,3,11500620,공항동,441119564
2024,3,11500620,공항동,79122931
2024,3,11500620,공항동,40289908
2024,3,11500620,공항동,556913287
2024,3,11500620,공항동,38811646
2024,3,11500620,공항동,2085774905
2024,3,11500620,공항동,1008794640
2024,3,11500620,공항동,225170266
2024,3,11500620,공항동,69092902
2024,3,11500620,공항동,1059000000
2024,3,11500620,공항동,241903105
2024,3,11500620,공항동,74384565
2024,3,11500620,공항동,1001047993
2024,3,11500620,공항동,633685989
2024,3,11500620,공항동,4634039
2024,3,11500620,공항동,4665414
2024,3,11500620,공항동,30049105
2024,3,11500620,공항동,101578121
2024,3,11500620,공항동,377357020
2024,3,11500620,공항동,3765685118
2024,3,11500620,공항동,2015271967
2024,3,11500620,공항동,20290107
2024,3,11500620,공항동,9798512
2024,3,11500620,공항동,356435962
2024,3,11500620,공항동,324734839
2024,3,11500620,공항동,1376758963
2024,3,11500620,공항동,209116127
2024,3,11500620,공항동,6369916674
2024,3,11500620,공항동,698020300
2024,3,11500620,공항동,88415995
2024,3,11500620,공항동,1976602111
2024,3,11500620,공항동,69176799
2024,3,11500620,공항동,41229858
2024,3,11500620,공항동,577620651
2024,3,11500620,공항동,287227
2024,3,11500620,공항동,35007716
2024,3,11500620,공항동,40667720
2024,3,11500620,공항동,5500059
2024,3,11500630,방화1동,9339624618
2024,3,11500630,방화1동,723214197
2024,3,11500630,방화1동,163985062
2024,3,11500630,방화1동,194290263
2024,3,11500630,방화1동,979740485
2024,3,11500630,방화1동,219173881
2024,3,11500630,방화1동,649152909
2024,3,11500630,방화1동,891027510
2024,3,11500630,방화1동,1388444249
2024,3,11500630,방화1동,699264662
2024,3,11500630,방화1동,2209424428
2024,3,11500630,방화1동,138021645
2024,3,11500630,방화1동,630028252
2024,3,11500630,방화1동,690010973
2024,3,11500630,방화1동,5466323791
2024,3,11500630,방화1동,2891411597
2024,3,11500630,방화1동,1041060935
2024,3,11500630,방화1동,35172972
2024,3,11500630,방화1동,68834901
2024,3,11500630,방화1동,208619164
2024,3,11500630,방화1동,217719842
2024,3,11500630,방화1동,2357366475
2024,3,11500630,방화1동,112279200
2024,3,11500630,방화1동,974552516
2024,3,11500630,방화1동,85601402
2024,3,11500630,방화1동,331412920
2024,3,11500630,방화1동,200407823
2024,3,11500630,방화1동,120743666
2024,3,11500630,방화1동,312491077
2024,3,11500630,방화1동,1462883422
2024,3,11500630,방화1동,5915246694
2024,3,11500630,방화1동,37074563
2024,3,11500630,방화1동,152467021
2024,3,11500630,방화1동,161658773
2024,3,11500630,방화1동,3943192428
2024,3,11500630,방화1동,1597932904
2024,3,11500630,방화1동,1725207211
2024,3,11500630,방화1동,883229770
2024,3,11500630,방화1동,592434399
2024,3,11500630,방화1동,19737255
2024,3,11500630,방화1동,791543187
2024,3,11500630,방화1동,154744413
2024,3,11500630,방화1동,3649212110
2024,3,11500630,방화1동,193186215
2024,3,11500630,방화1동,34951411
2024,3,11500630,방화1동,874417279
2024,3,11500630,방화1동,739247854
2024,3,11500630,방화1동,7981180
2024,3,11500630,방화1동,169956757
2024,3,11500630,방화1동,278341687
2024,3,11500630,방화1동,72058641
2024,3,11500630,방화1동,15401031
2024,3,11500630,방화1동,52263868
2024,3,11500630,방화1동,3640374226
2024,3,11500630,방화1동,17733781
2024,3,11500630,방화1동,13094084
2024,3,11500630,방화1동,610309821
2024,3,11500630,방화1동,5285718
2024,3,11500640,방화2동,6866378752
2024,3,11500640,방화2동,414426507
2024,3,11500640,방화2동,113184045
2024,3,11500640,방화2동,319843573
2024,3,11500640,방화2동,385802494
2024,3,11500640,방화2동,1618204568
2024,3,11500640,방화2동,367764378
2024,3,11500640,방화2동,75570171
2024,3,11500640,방화2동,29087584
2024,3,11500640,방화2동,123280206
2024,3,11500640,방화2동,2030080317
2024,3,11500640,방화2동,335598355
2024,3,11500640,방화2동,295827739
2024,3,11500640,방화2동,127434240
2024,3,11500640,방화2동,3730005
2024,3,11500640,방화2동,8293306
2024,3,11500640,방화2동,1172420277
2024,3,11500640,방화2동,386678957
2024,3,11500640,방화2동,12104281
2024,3,11500640,방화2동,34563695
2024,3,11500640,방화2동,92179424
2024,3,11500640,방화2동,5000000
2024,3,11500640,방화2동,106588282
2024,3,11500640,방화2동,209442859
2024,3,11500640,방화2동,3526628844
2024,3,11500640,방화2동,2679052494
2024,3,11500640,방화2동,29880306
2024,3,11500640,방화2동,216662247
2024,3,11500640,방화2동,6665705
2024,3,11500640,방화2동,386736335
2024,3,11500640,방화2동,10016966
2024,3,11500640,방화2동,153017864
2024,3,11500640,방화2동,2660961167
2024,3,11500640,방화2동,1801502204
2024,3,11500640,방화2동,707382760
2024,3,11500640,방화2동,713087500
2024,3,11500640,방화2동,217578976
2024,3,11500640,방화2동,51742105
2024,3,11500640,방화2동,276405287
2024,3,11500640,방화2동,36381727
2024,3,11500640,방화2동,429161152
2024,3,11500640,방화2동,20050237
2024,3,11500641,방화3동,1636942121
2024,3,11500641,방화3동,106878769
2024,3,11500641,방화3동,892272038
2024,3,11500641,방화3동,63933143
2024,3,11500641,방화3동,247585697
2024,3,11500641,방화3동,712130383
2024,3,11500641,방화3동,191314959
2024,3,11500641,방화3동,722189934
2024,3,11500641,방화3동,171000000
2024,3,11500641,방화3동,42489969
2024,3,11500641,방화3동,2690657214
2024,3,11500641,방화3동,472269608
2024,3,11500641,방화3동,166273034
2024,3,11500641,방화3동,6383671
2024,3,11500641,방화3동,17216500
2024,3,11500641,방화3동,378753268
2024,3,11500641,방화3동,15194165
2024,3,11500641,방화3동,37226281
2024,3,11500641,방화3동,13060351
2024,3,11500641,방화3동,110269934
2024,3,11500641,방화3동,252333509
2024,3,11500641,방화3동,1508461702
2024,3,11500641,방화3동,214442497
2024,3,11500641,방화3동,523673188
2024,3,11500641,방화3동,257417181
2024,3,11500641,방화3동,94988478
2024,3,11500641,방화3동,68243292
2024,3,11500641,방화3동,1077642516
2024,3,11500641,방화3동,146900203
2024,3,11500641,방화3동,39981392
2024,3,11500641,방화3동,61766013
2024,3,11500641,방화3동,728132
2024,3,11500641,방화3동,141000000
2024,3,11530510,신도림동,6573639660
2024,3,11530510,신도림동,50913428
2024,3,11530510,신도림동,815975185
2024,3,11530510,신도림동,488991141
2024,3,11530510,신도림동,279589272
2024,3,11530510,신도림동,465493730
2024,3,11530510,신도림동,705348544
2024,3,11530510,신도림동,382157268
2024,3,11530510,신도림동,904679911
2024,3,11530510,신도림동,932889414
2024,3,11530510,신도림동,2596997410
2024,3,11530510,신도림동,1719026426
2024,3,11530510,신도림동,501966750
2024,3,11530510,신도림동,234119905
2024,3,11530510,신도림동,2503002288
2024,3,11530510,신도림동,976148364
2024,3,11530510,신도림동,42062052
2024,3,11530510,신도림동,10300567
2024,3,11530510,신도림동,33298111
2024,3,11530510,신도림동,912000000
2024,3,11530510,신도림동,30638949
2024,3,11530510,신도림동,1591988772
2024,3,11530510,신도림동,167870379
2024,3,11530510,신도림동,24406614
2024,3,11530510,신도림동,312777204
2024,3,11530510,신도림동,224753749
2024,3,11530510,신도림동,4478933196
2024,3,11530510,신도림동,1296950211
2024,3,11530510,신도림동,110347878
2024,3,11530510,신도림동,45525363
2024,3,11530510,신도림동,102020851
2024,3,11530510,신도림동,286551956
2024,3,11530510,신도림동,1105596113
2024,3,11530510,신도림동,6851802
2024,3,11530510,신도림동,195513033
2024,3,11530510,신도림동,210953
2024,3,11530510,신도림동,2277516
2024,3,11530510,신도림동,3663554163
2024,3,11530520,구로1동,1115043543
2024,3,11530520,구로1동,16475698
2024,3,11530520,구로1동,32227002
2024,3,11530520,구로1동,62316382
2024,3,11530520,구로1동,175054701
2024,3,11530520,구로1동,116588491
2024,3,11530520,구로1동,819021252
2024,3,11530520,구로1동,94853227
2024,3,11530520,구로1동,138238962
2024,3,11530520,구로1동,158265336
2024,3,11530520,구로1동,790303875
2024,3,11530520,구로1동,18142513
2024,3,11530520,구로1동,25726194
2024,3,11530520,구로1동,101918857
2024,3,11530520,구로1동,333896698
2024,3,11530520,구로1동,169694610
2024,3,11530520,구로1동,21167309
2024,3,11530520,구로1동,7995617
2024,3,11530520,구로1동,3511007326
2024,3,11530520,구로1동,540980091
2024,3,11530520,구로1동,22924632
2024,3,11530520,구로1동,379246633
2024,3,11530520,구로1동,19490176
2024,3,11530520,구로1동,9466324
2024,3,11530520,구로1동,2266034031
2024,3,11530520,구로1동,192146924
2024,3,11530520,구로1동,41176459
2024,3,11530520,구로1동,987167045
2024,3,11530530,구로2동,9737077026
2024,3,11530530,구로2동,1396849483
2024,3,11530530,구로2동,309319098
2024,3,11530530,구로2동,101227902
2024,3,11530530,구로2동,614835050
2024,3,11530530,구로2동,691047700
2024,3,11530530,구로2동,126755104
2024,3,11530530,구로2동,337080213
2024,3,11530530,구로2동,1785494187
2024,3,11530530,구로2동,1082339726
2024,3,11530530,구로2동,48007318
2024,3,11530530,구로2동,22416919
2024,3,11530530,구로2동,465294511
2024,3,11530530,구로2동,5530965426
2024,3,11530530,구로2동,2078354200
2024,3,11530530,구로2동,363559419
2024,3,11530530,구로2동,68599400
2024,3,11530530,구로2동,174390840
2024,3,11530530,구로2동,243000000
2024,3,11530530,구로2동,2440765644
2024,3,11530530,구로2동,33100906
2024,3,11530530,구로2동,390852770
2024,3,11530530,구로2동,157060
2024,3,11530530,구로2동,24912848
2024,3,11530530,구로2동,285165726
2024,3,11530530,구로2동,367965826
2024,3,11530530,구로2동,4440545280
2024,3,11530530,구로2동,1459485349
2024,3,11530530,구로2동,13652624806
2024,3,11530530,구로2동,2071792040
2024,3,11530530,구로2동,951794187
2024,3,11530530,구로2동,6140103763
2024,3,11530530,구로2동,184986046
2024,3,11530530,구로2동,1513084788
2024,3,11530530,구로2동,3785320177
2024,3,11530530,구로2동,764499434
2024,3,11530530,구로2동,554113
2024,3,11530530,구로2동,30686002
2024,3,11530530,구로2동,239498402
2024,3,11530530,구로2동,35346285
2024,3,11530530,구로2동,7459863792
2024,3,11530530,구로2동,79173702
2024,3,11530530,구로2동,1434389299
2024,3,11530530,구로2동,131623819
2024,3,11530530,구로2동,75641400
2024,3,11530530,구로2동,552765257
2024,3,11530530,구로2동,34527804
2024,3,11530530,구로2동,70942508
2024,3,11530530,구로2동,85402802
2024,3,11530530,구로2동,379806299
2024,3,11530530,구로2동,1803096
2024,3,11530530,구로2동,841867515
2024,3,11530530,구로2동,108977974
2024,3,11530530,구로2동,104012881069
2024,3,11530540,구로3동,37735578369
2024,3,11530540,구로3동,3655959738
2024,3,11530540,구로3동,2404528531
2024,3,11530540,구로3동,1511649648
2024,3,11530540,구로3동,750149072
2024,3,11530540,구로3동,2985078159
2024,3,11530540,구로3동,332315481
