연도,분기,행정동_코드,행정동_코드_명,총_유동인구_수
2023,2,11680531,논현2동,11513036
2023,2,11680545,압구정동,7991790
2023,2,11680565,청담동,9899247
2023,2,11680580,삼성1동,4659851
2023,2,11680590,삼성2동,9355129
2023,2,11680600,대치1동,4745676
2023,2,11680610,대치2동,6142713
2023,2,11680630,대치4동,10138112
2023,2,11680640,역삼1동,21645248
2023,2,11680650,역삼2동,12120980
2023,2,11680655,도곡1동,7066960
2023,2,11680656,도곡2동,3886017
2023,2,11680660,개포1동,733498
2023,2,11680670,개포2동,1912692
2023,2,11680690,개포4동,3454301
2023,2,11680700,세곡동,3510595
2023,2,11680720,일원본동,2422321
2023,2,11680730,일원1동,2587942
2023,2,11680740,일원2동,1054509
2023,2,11680750,수서동,2291626
2023,2,11710510,풍납1동,4634248
2023,2,11710520,풍납2동,5475998
2023,2,11710531,거여1동,3497453
2023,2,11710532,거여2동,3603684
2023,2,11710540,마천1동,3561717
2023,2,11710550,마천2동,5066587
2023,2,11710561,방이1동,3194271
2023,2,11710562,방이2동,6524459
2023,2,11710566,오륜동,684326
2023,2,11710570,오금동,10126215
2023,2,11710580,송파1동,6186709
2023,2,11710590,송파2동,3120523
2023,2,11710600,석촌동,6719003
2023,2,11710610,삼전동,6448849
2023,2,11710620,가락본동,7887120
2023,2,11710631,가락1동,779621
2023,2,11710632,가락2동,6157152
2023,2,11710641,문정1동,4424224
2023,2,11710642,문정2동,3036881
2023,2,11710646,장지동,8111522
2023,2,11710647,위례동,3414090
2023,2,11710650,잠실본동,7985030
2023,2,11710670,잠실2동,1817074
2023,2,11710680,잠실3동,3213155
2023,2,11710690,잠실4동,1949900
2023,2,11710710,잠실6동,2428956
2023,2,11710720,잠실7동,695768
2023,2,11740515,강일동,4378368
2023,2,11740520,상일동,3393755
2023,2,11740530,명일1동,4817371
2023,2,11740540,명일2동,2201653
2023,2,11740550,고덕1동,3810477
2023,2,11740560,고덕2동,2343035
2023,2,11740570,암사1동,8129879
2023,2,11740580,암사2동,2480691
2023,2,11740590,암사3동,1564681
2023,2,11740600,천호1동,9875479
2023,2,11740610,천호2동,11196139
2023,2,11740620,천호3동,7394937
2023,2,11740640,성내1동,5967834
2023,2,11740650,성내2동,8232659
2023,2,11740660,성내3동,6711571
2023,2,11740685,길동,17059829
2023,2,11740690,둔촌1동,8446
2023,2,11740700,둔촌2동,7029016
2023,3,11110515,청운효자동,3457038
2023,3,11110530,사직동,3866927
2023,3,11110540,삼청동,940763
2023,3,11110550,부암동,1131589
2023,3,11110560,평창동,758392
2023,3,11110570,무악동,1916171
2023,3,11110580,교남동,3816801
2023,3,11110600,가회동,1281834
2023,3,11110615,종로1234가동,13870987
2023,3,11110630,종로56가동,6238061
2023,3,11110640,이화동,3875773
2023,3,11110650,혜화동,8564771
2023,3,11110670,창신1동,2897394
2023,3,11110680,창신2동,5441115
2023,3,11110690,창신3동,1142740
2023,3,11110700,숭인1동,2089279
2023,3,11110710,숭인2동,5028491
2023,3,11140520,소공동,2706882
2023,3,11140540,회현동,4440605
2023,3,11140550,명동,5325091
2023,3,11140570,필동,2127001
2023,3,11140580,장충동,2268592
2023,3,11140590,광희동,6133269
2023,3,11140605,을지로동,5376472
2023,3,11140615,신당동,5954272
2023,3,11140625,다산동,4138947
2023,3,11140635,약수동,2033005
2023,3,11140645,청구동,3292410
2023,3,11140650,신당5동,3692785
2023,3,11140665,동화동,3105627
2023,3,11140670,황학동,5956174
2023,3,11140680,중림동,1907063
2023,3,11170510,후암동,4057383
2023,3,11170520,용산2가동,4698577
2023,3,11170530,남영동,2243624
2023,3,11170555,청파동,7277132
2023,3,11170560,원효로1동,5126860
2023,3,11170570,원효로2동,4399627
2023,3,11170580,효창동,3495117
2023,3,11170590,용문동,2762774
2023,3,11170625,한강로동,5676788
2023,3,11170630,이촌1동,4801507
2023,3,11170640,이촌2동,1665453
2023,3,11170650,이태원1동,2655917
2023,3,11170660,이태원2동,2869541
2023,3,11170685,한남동,5547533
2023,3,11170690,서빙고동,1816346
2023,3,11170700,보광동,4144432
2023,3,11200520,왕십리2동,4457637
2023,3,11200535,왕십리도선동,5550461
2023,3,11200540,마장동,5331964
2023,3,11200550,사근동,3962515
2023,3,11200560,행당1동,4829176
2023,3,11200570,행당2동,4487499
2023,3,11200580,응봉동,3004946
2023,3,11200590,금호1가동,3202194
2023,3,11200615,금호23가동,6508017
2023,3,11200620,금호4가동,2956902
2023,3,11200645,옥수동,2964785
2023,3,11200650,성수1가1동,3052286
2023,3,11200660,성수1가2동,5578876
2023,3,11200670,성수2가1동,4922849
2023,3,11200690,성수2가3동,5431494
2023,3,11200720,송정동,2940329
2023,3,11200790,용답동,3530969
2023,3,11215710,화양동,9582747
2023,3,11215730,군자동,6052153
2023,3,11215740,중곡1동,3945910
2023,3,11215750,중곡2동,4769584
2023,3,11215760,중곡3동,4638197
2023,3,11215770,중곡4동,6396776
2023,3,11215780,능동,2120134
2023,3,11215810,광장동,5968625
2023,3,11215820,자양1동,7855544
2023,3,11215830,자양2동,5341139
2023,3,11215840,자양3동,6629405
2023,3,11215847,자양4동,8820014
2023,3,11215850,구의1동,7204653
2023,3,11215860,구의2동,5257821
2023,3,11215870,구의3동,6429669
2023,3,11230536,용신동,14402510
2023,3,11230545,제기동,12124205
2023,3,11230560,전농1동,10609066
2023,3,11230570,전농2동,2506712
2023,3,11230600,답십리1동,6740148
2023,3,11230610,답십리2동,6450532
2023,3,11230650,장안1동,9030503
2023,3,11230660,장안2동,7387089
2023,3,11230705,청량리동,6493155
2023,3,11230710,회기동,5018722
2023,3,11230720,휘경1동,5650699
2023,3,11230730,휘경2동,4703105
2023,3,11230740,이문1동,8799145
2023,3,11230750,이문2동,3788927
2023,3,11260520,면목2동,5879488
2023,3,11260540,면목4동,5154351
2023,3,11260550,면목5동,2327237
2023,3,11260565,면목본동,9493741
2023,3,11260570,면목7동,6709673
2023,3,11260575,면목38동,6305947
2023,3,11260580,상봉1동,4919855
2023,3,11260590,상봉2동,7319155
2023,3,11260600,중화1동,5335629
2023,3,11260610,중화2동,8033256
2023,3,11260620,묵1동,7216846
2023,3,11260630,묵2동,5692590
2023,3,11260655,망우본동,10631785
2023,3,11260660,망우3동,4394936
2023,3,11260680,신내1동,5259745
2023,3,11260690,신내2동,2003235
2023,3,11290525,성북동,4195887
2023,3,11290555,삼선동,9914756
2023,3,11290575,동선동,7731305
2023,3,11290580,돈암1동,2816738
2023,3,11290590,돈암2동,2778172
2023,3,11290600,안암동,6838061
2023,3,11290610,보문동,5510826
2023,3,11290620,정릉1동,4940639
2023,3,11290630,정릉2동,5835719
2023,3,11290640,정릉3동,2884144
2023,3,11290650,정릉4동,3381404
2023,3,11290660,길음1동,6641645
2023,3,11290685,길음2동,4884145
2023,3,11290705,종암동,10771030
2023,3,11290715,월곡1동,7618758
2023,3,11290725,월곡2동,5873565
2023,3,11290760,장위1동,7282216
2023,3,11290770,장위2동,4898034
2023,3,11290780,장위3동,2900744
2023,3,11290810,석관동,9927189
2023,3,11305534,삼양동,11056603
2023,3,11305535,미아동,7957358
2023,3,11305545,송중동,12204812
2023,3,11305555,송천동,12658620
2023,3,11305575,삼각산동,3018494
2023,3,11305595,번1동,6840047
2023,3,11305603,번2동,3031535
2023,3,11305608,번3동,3414950
2023,3,11305615,수유1동,6307429
2023,3,11305625,수유2동,5446954
2023,3,11305635,수유3동,10607434
2023,3,11305645,우이동,4422805
2023,3,11305660,인수동,8241337
2023,3,11320511,창1동,3791844
2023,3,11320512,창2동,10194172
2023,3,11320513,창3동,4049020
2023,3,11320514,창4동,3595304
2023,3,11320515,창5동,4163698
2023,3,11320521,도봉1동,3577495
2023,3,11320522,도봉2동,3219005
2023,3,11320660,쌍문1동,4933281
2023,3,11320670,쌍문2동,4432892
2023,3,11320680,쌍문3동,5551393
2023,3,11320681,쌍문4동,2556207
2023,3,11320690,방학1동,6401013
2023,3,11320700,방학2동,2979633
2023,3,11320710,방학3동,3490867
2023,3,11350560,월계1동,4527470
2023,3,11350570,월계2동,3743068
2023,3,11350580,월계3동,2593143
2023,3,11350595,공릉1동,11002244
2023,3,11350600,공릉2동,7925904
2023,3,11350611,하계1동,3675727
2023,3,11350612,하계2동,2791941
2023,3,11350619,중계본동,4054113
2023,3,11350621,중계1동,3817519
2023,3,11350624,중계4동,2952055
2023,3,11350625,중계23동,4335677
2023,3,11350630,상계1동,7332942
2023,3,11350640,상계2동,10347891
2023,3,11350665,상계34동,8187691
2023,3,11350670,상계5동,6357954
2023,3,11350695,상계67동,6624377
2023,3,11350700,상계8동,1012025
2023,3,11350710,상계9동,1890408
2023,3,11350720,상계10동,1919356
2023,3,11380510,녹번동,6914013
2023,3,11380520,불광1동,5013461
2023,3,11380530,불광2동,5616708
2023,3,11380551,갈현1동,6385403
2023,3,11380552,갈현2동,6132097
2023,3,11380560,구산동,5163228
2023,3,11380570,대조동,12205663
2023,3,11380580,응암1동,5578305
2023,3,11380590,응암2동,3782851
2023,3,11380600,응암3동,8151495
2023,3,11380625,역촌동,11841875
2023,3,11380631,신사1동,6137218
2023,3,11380632,신사2동,2977977
2023,3,11380640,증산동,3369599
2023,3,11380650,수색동,2077351
2023,3,11380690,진관동,7093180
2023,3,11410520,천연동,3849951
2023,3,11410555,북아현동,18608472
2023,3,11410565,충현동,10342211
2023,3,11410585,신촌동,10551251
2023,3,11410615,연희동,8454911
2023,3,11410620,홍제1동,6367456
2023,3,11410640,홍제3동,3753687
2023,3,11410655,홍제2동,2114833
2023,3,11410660,홍은1동,4026098
2023,3,11410685,홍은2동,4292452
2023,3,11410690,남가좌1동,1022352
2023,3,11410700,남가좌2동,5846637
2023,3,11410710,북가좌1동,2816542
2023,3,11410720,북가좌2동,11338495
2023,3,11440555,아현동,7097356
2023,3,11440565,공덕동,13659417
2023,3,11440585,도화동,3982190
2023,3,11440590,용강동,5639860
2023,3,11440600,대흥동,7728490
2023,3,11440610,염리동,5124416
2023,3,11440630,신수동,5104844
2023,3,11440655,서강동,5828851
2023,3,11440660,서교동,17450568
2023,3,11440680,합정동,5162595
2023,3,11440690,망원1동,6637926
2023,3,11440700,망원2동,5750885
2023,3,11440710,연남동,6614952
2023,3,11440720,성산1동,6139272
2023,3,11440730,성산2동,6779952
2023,3,11440740,상암동,5507343
2023,3,11470510,목1동,4925054
2023,3,11470520,목2동,6835456
2023,3,11470530,목3동,4894638
2023,3,11470540,목4동,5589710
2023,3,11470550,목5동,4482034
2023,3,11470560,신월1동,4081863
2023,3,11470570,신월2동,3529913
2023,3,11470580,신월3동,2696573
2023,3,11470590,신월4동,3224753
2023,3,11470600,신월5동,3129061
2023,3,11470610,신월6동,1059387
2023,3,11470611,신월7동,2052833
2023,3,11470620,신정1동,3291692
2023,3,11470630,신정2동,4320150
2023,3,11470640,신정3동,7371699
2023,3,11470650,신정4동,10682611
2023,3,11470670,신정6동,2019573
2023,3,11470680,신정7동,3078756
2023,3,11500510,염창동,8105227
2023,3,11500520,등촌1동,5337510
2023,3,11500530,등촌2동,3863817
2023,3,11500535,등촌3동,6901892
2023,3,11500540,화곡1동,16193300
2023,3,11500550,화곡2동,3296110
2023,3,11500560,화곡3동,3469199
2023,3,11500570,화곡4동,4731302
2023,3,11500590,화곡본동,8216805
2023,3,11500591,화곡6동,5173226
2023,3,11500593,화곡8동,7745999
2023,3,11500603,가양1동,3482277
2023,3,11500604,가양2동,2126365
2023,3,11500605,가양3동,1834060
2023,3,11500611,발산1동,5530972
2023,3,11500615,우장산동,6701809
2023,3,11500620,공항동,5419135
2023,3,11500630,방화1동,7394002
2023,3,11500640,방화2동,4731425
2023,3,11500641,방화3동,2850703
2023,3,11530510,신도림동,6156725
2023,3,11530520,구로1동,1950756
2023,3,11530530,구로2동,8993695
2023,3,11530540,구로3동,7035330
2023,3,11530550,구로4동,7796048
2023,3,11530560,구로5동,7199558
2023,3,11530595,가리봉동,3072719
2023,3,11530720,고척1동,4618570
2023,3,11530730,고척2동,5192923
2023,3,11530740,개봉1동,7944815
2023,3,11530750,개봉2동,4094567
2023,3,11530760,개봉3동,3550231
2023,3,11530770,오류1동,4135912
2023,3,11530780,오류2동,4797754
2023,3,11530790,수궁동,1796069
2023,3,11530800,항동,1195412
2023,3,11545510,가산동,4977599
2023,3,11545610,독산1동,5013923
2023,3,11545620,독산2동,3562757
2023,3,11545630,독산3동,4763968
2023,3,11545640,독산4동,3900985
2023,3,11545670,시흥1동,5589893
2023,3,11545680,시흥2동,1576064
2023,3,11545690,시흥3동,1273309
2023,3,11545700,시흥4동,2304878
2023,3,11545710,시흥5동,3649528
2023,3,11560515,영등포본동,6909899
2023,3,11560535,영등포동,11073796
2023,3,11560540,여의동,6189280
2023,3,11560550,당산1동,6873877
2023,3,11560560,당산2동,8352953
2023,3,11560585,도림동,5408050
2023,3,11560605,문래동,9175467
2023,3,11560610,양평1동,5218591
2023,3,11560620,양평2동,5066643
2023,3,11560630,신길1동,5476164
2023,3,11560650,신길3동,6122224
2023,3,11560660,신길4동,2792402
2023,3,11560670,신길5동,3262563
2023,3,11560680,신길6동,5481316
2023,3,11560690,신길7동,3970754
2023,3,11560700,대림1동,4563988
2023,3,11560710,대림2동,5530806
2023,3,11560720,대림3동,7070029
2023,3,11590510,노량진1동,6363244
2023,3,11590520,노량진2동,3441662
2023,3,11590530,상도1동,7721879
2023,3,11590540,상도2동,4936413
2023,3,11590550,상도3동,4896652
2023,3,11590560,상도4동,5695478
2023,3,11590605,흑석동,5997563
2023,3,11590620,사당1동,6812424
2023,3,11590630,사당2동,7542958
2023,3,11590640,사당3동,5554327
2023,3,11590650,사당4동,4006312
2023,3,11590651,사당5동,3333465
2023,3,11590660,대방동,7053733
2023,3,11590670,신대방1동,3418106
2023,3,11590680,신대방2동,4889115
2023,3,11620525,보라매동,3712198
2023,3,11620545,청림동,3103192
2023,3,11620565,성현동,4455435
2023,3,11620575,행운동,7077681
2023,3,11620585,낙성대동,6049584
2023,3,11620595,청룡동,10804382
2023,3,11620605,은천동,8752011
2023,3,11620615,중앙동,5549676
2023,3,11620625,인헌동,6175370
2023,3,11620630,남현동,4519806
2023,3,11620645,서원동,5549761
2023,3,11620655,신원동,6385129
2023,3,11620665,서림동,5105396
2023,3,11620685,신사동,7492449
2023,3,11620695,신림동,9817854
2023,3,11620715,난향동,1408135
2023,3,11620725,조원동,6973403
2023,3,11620735,대학동,6716679
2023,3,11620745,삼성동,7123932
2023,3,11620765,미성동,5501065
2023,3,11620775,난곡동,5775750
2023,3,11650510,서초1동,7917761
2023,3,11650520,서초2동,6929442
2023,3,11650530,서초3동,12012993
2023,3,11650531,서초4동,6727209
2023,3,11650540,잠원동,6376575
2023,3,11650550,반포본동,318040
2023,3,11650560,반포1동,6653673
2023,3,11650570,반포2동,1515669
2023,3,11650580,반포3동,3240349
2023,3,11650581,반포4동,5260856
2023,3,11650590,방배본동,4164717
2023,3,11650600,방배1동,4597485
2023,3,11650610,방배2동,5036277
2023,3,11650620,방배3동,3116302
2023,3,11650621,방배4동,6463377
2023,3,11650651,양재1동,8413056
2023,3,11650652,양재2동,5880921
2023,3,11650660,내곡동,1886821
2023,3,11680510,신사동,7070958
2023,3,11680521,논현1동,10090612
2023,3,11680531,논현2동,11843356
2023,3,11680545,압구정동,7834455
2023,3,11680565,청담동,9540889
2023,3,11680580,삼성1동,4758823
2023,3,11680590,삼성2동,9372983
2023,3,11680600,대치1동,4859439
2023,3,11680610,대치2동,6251194
2023,3,11680630,대치4동,10565258
2023,3,11680640,역삼1동,21410303
2023,3,11680650,역삼2동,12181308
2023,3,11680655,도곡1동,7310623
2023,3,11680656,도곡2동,3851167
2023,3,11680660,개포1동,699371
2023,3,11680670,개포2동,2005709
2023,3,11680690,개포4동,3666604
2023,3,11680700,세곡동,3542249
2023,3,11680720,일원본동,2515993
2023,3,11680730,일원1동,2626715
2023,3,11680740,일원2동,1064916
2023,3,11680750,수서동,2217525
2023,3,11710510,풍납1동,4611923
2023,3,11710520,풍납2동,5505581
2023,3,11710531,거여1동,3620142
2023,3,11710532,거여2동,3643100
2023,3,11710540,마천1동,3622432
2023,3,11710550,마천2동,5068044
2023,3,11710561,방이1동,3528019
2023,3,11710562,방이2동,6401259
2023,3,11710566,오륜동,654645
2023,3,11710570,오금동,9684252
2023,3,11710580,송파1동,6041956
2023,3,11710590,송파2동,3092669
2023,3,11710600,석촌동,6663088
2023,3,11710610,삼전동,6492824
2023,3,11710620,가락본동,7734028
2023,3,11710631,가락1동,798003
2023,3,11710632,가락2동,6213391
2023,3,11710641,문정1동,4591948
2023,3,11710642,문정2동,2923702
2023,3,11710646,장지동,8070411
2023,3,11710647,위례동,3351645
2023,3,11710650,잠실본동,8063832
2023,3,11710670,잠실2동,1848353
2023,3,11710680,잠실3동,3223975
2023,3,11710690,잠실4동,1935524
2023,3,11710710,잠실6동,2410950
2023,3,11710720,잠실7동,681303
2023,3,11740515,강일동,4282479
2023,3,11740520,상일동,3413804
2023,3,11740530,명일1동,4819618
