연도,분기,행정동_코드,행정동_코드_명,총_직장_인구_수
2023,1,11140520,소공동,81642
2023,1,11200720,송정동,752
2023,1,11305545,송중동,1098
2023,1,11305555,송천동,593
2023,1,11710580,송파1동,11606
2023,1,11710590,송파2동,4474
2023,1,11530790,수궁동,1676
2023,1,11380650,수색동,253
2023,1,11680750,수서동,16798
2023,1,11305615,수유1동,1101
2023,1,11305625,수유2동,1281
2023,1,11305635,수유3동,2903
2023,1,11110700,숭인1동,254
2023,1,11110710,숭인2동,1552
2023,1,11545670,시흥1동,4719
2023,1,11545680,시흥2동,852
2023,1,11545690,시흥3동,1819
2023,1,11545700,시흥4동,1252
2023,1,11545710,시흥5동,1523
2023,1,11560630,신길1동,3183
2023,1,11560650,신길3동,396
2023,1,11560660,신길4동,987
2023,1,11560670,신길5동,986
2023,1,11560680,신길6동,2180
2023,1,11560690,신길7동,2532
2023,1,11260680,신내1동,1909
2023,1,11260690,신내2동,976
2023,1,11140650,신당5동,652
2023,1,11140615,신당동,4548
2023,1,11590670,신대방1동,2507
2023,1,11590680,신대방2동,7519
2023,1,11530510,신도림동,9051
2023,1,11620695,신림동,1358
2023,1,11380631,신사1동,1361
2023,1,11380632,신사2동,977
2023,1,11680510,신사동,28397
2023,1,11620685,신사동,3519
2023,1,11440630,신수동,2518
2023,1,11620655,신원동,467
2023,1,11470560,신월1동,2040
2023,1,11470570,신월2동,1729
2023,1,11470580,신월3동,1063
2023,1,11470590,신월4동,1229
2023,1,11470600,신월5동,1344
2023,1,11470610,신월6동,597
2023,1,11470611,신월7동,2506
2023,1,11470620,신정1동,7998
2023,1,11470630,신정2동,12000
2023,1,11470640,신정3동,2016
2023,1,11470650,신정4동,5429
2023,1,11470680,신정7동,181
2023,1,11410585,신촌동,1565
2023,1,11320660,쌍문1동,670
2023,1,11320670,쌍문2동,984
2023,1,11320680,쌍문3동,1012
2023,1,11320681,쌍문4동,248
2023,1,11440555,아현동,4227
2023,1,11290600,안암동,1815
2023,1,11740570,암사1동,2741
2023,1,11740580,암사2동,2218
2023,1,11680545,압구정동,38898
2023,1,11140635,약수동,12014
2023,1,11650651,양재1동,20452
2023,1,11650652,양재2동,34626
2023,1,11560610,양평1동,8694
2023,1,11560620,양평2동,13322
2023,1,11560540,여의동,194725
2023,1,11680640,역삼1동,149163
2023,1,11680650,역삼2동,47819
2023,1,11380625,역촌동,3260
2023,1,11440710,연남동,2318
2023,1,11410615,연희동,8187
2023,1,11440610,염리동,2000
2023,1,11500510,염창동,2133
2023,1,11560535,영등포동,15792
2023,1,11560515,영등포본동,3682
2023,1,11710570,오금동,19798
2023,1,11530770,오류1동,3310
2023,1,11530780,오류2동,678
2023,1,11710566,오륜동,19415
2023,1,11200645,옥수동,2054
2023,1,11200520,왕십리2동,1064
2023,1,11200535,왕십리도선동,3003
2023,1,11440590,용강동,10958
2023,1,11200790,용답동,3446
2023,1,11170590,용문동,2935
2023,1,11170520,용산2가동,426
2023,1,11230536,용신동,19606
2023,1,11305645,우이동,1487
2023,1,11500615,우장산동,2566
2023,1,11170560,원효로1동,2863
2023,1,11170570,원효로2동,2980
2023,1,11350560,월계1동,1519
2023,1,11350570,월계2동,73
2023,1,11350580,월계3동,77
2023,1,11290715,월곡1동,1448
2023,1,11290725,월곡2동,2297
2023,1,11620605,은천동,932
2023,1,11140605,을지로동,15783
2023,1,11200580,응봉동,595
2023,1,11380580,응암1동,2200
2023,1,11380590,응암2동,423
2023,1,11380600,응암3동,1302
2023,1,11230740,이문1동,1188
2023,1,11230750,이문2동,246
2023,1,11170630,이촌1동,5422
2023,1,11170640,이촌2동,2283
2023,1,11170650,이태원1동,21112
2023,1,11170660,이태원2동,926
2023,1,11110640,이화동,1835
2023,1,11305660,인수동,2776
2023,1,11620625,인헌동,1560
2023,1,11680730,일원1동,1226
2023,1,11215820,자양1동,9485
2023,1,11215830,자양2동,2595
2023,1,11215840,자양3동,1940
2023,1,11215847,자양4동,561
2023,1,11710670,잠실2동,3847
2023,1,11710680,잠실3동,29056
2023,1,11710690,잠실4동,4925
2023,1,11710710,잠실6동,61653
2023,1,11710650,잠실본동,11094
2023,1,11650540,잠원동,14579
2023,1,11230650,장안1동,9766
2023,1,11230660,장안2동,5089
2023,1,11290760,장위1동,462
2023,1,11290770,장위2동,749
2023,1,11290780,장위3동,284
2023,1,11710646,장지동,4086
2023,1,11140580,장충동,5961
2023,1,11230560,전농1동,592
2023,1,11230570,전농2동,1021
2023,1,11290620,정릉1동,620
2023,1,11290630,정릉2동,1298
2023,1,11290640,정릉3동,341
2023,1,11290650,정릉4동,844
2023,1,11230545,제기동,4390
2023,1,11620725,조원동,2908
2023,1,11110615,종로1?2?3?4가동,116022
2023,1,11110630,종로5?6가동,19116
2023,1,11290705,종암동,16140
2023,1,11350621,중계1동,1302
2023,1,11350625,중계2?3동,1132
2023,1,11350624,중계4동,1352
2023,1,11350619,중계본동,807
2023,1,11215740,중곡1동,3882
2023,1,11215750,중곡2동,2256
2023,1,11215760,중곡3동,732
2023,1,11215770,중곡4동,3258
2023,1,11140680,중림동,2664
2023,1,11620615,중앙동,1085
2023,1,11260600,중화1동,1019
2023,1,11260610,중화2동,542
2023,1,11380640,증산동,1958
2023,1,11380690,진관동,890
2023,1,11320511,창1동,947
2023,1,11320512,창2동,981
2023,1,11320513,창3동,581
2023,1,11320514,창4동,1721
2023,1,11320515,창5동,5092
2023,1,11110670,창신1동,1827
2023,1,11110680,창신2동,92
2023,1,11110690,창신3동,103
2023,1,11410520,천연동,1093
2023,1,11740600,천호1동,1824
2023,1,11740610,천호2동,2988
2023,1,11740620,천호3동,1149
2023,1,11140645,청구동,2264
2023,1,11680565,청담동,56939
2023,1,11230705,청량리동,2651
2023,1,11620595,청룡동,3818
2023,1,11620545,청림동,327
2023,1,11110515,청운효자동,6746
2023,1,11170555,청파동,3565
2023,1,11410565,충현동,8579
2023,1,11110560,평창동,14279
2023,1,11710510,풍납1동,778
2023,1,11710520,풍납2동,476
2023,1,11140570,필동,12398
2023,1,11350611,하계1동,532
2023,1,11170625,한강로동,43401
2023,1,11170685,한남동,36545
2023,1,11440680,합정동,5199
2023,1,11200560,행당1동,1467
2023,1,11200570,행당2동,12
2023,1,11620575,행운동,2475
2023,1,11110650,혜화동,4981
2023,1,11410660,홍은1동,2819
2023,1,11410685,홍은2동,1135
2023,1,11410620,홍제1동,2497
2023,1,11410655,홍제2동,430
2023,1,11410640,홍제3동,692
2023,1,11500540,화곡1동,4239
2023,1,11500550,화곡2동,2050
2023,1,11500560,화곡3동,3629
2023,1,11500570,화곡4동,2050
2023,1,11500591,화곡6동,4632
2023,1,11500593,화곡8동,1587
2023,1,11500590,화곡본동,2359
2023,1,11215710,화양동,1100
2023,1,11140670,황학동,733
2023,1,11230710,회기동,74
2023,1,11140540,회현동,79592
2023,1,11170580,효창동,1309
2023,1,11170510,후암동,1833
2023,1,11230720,휘경1동,696
2023,1,11230730,휘경2동,922
2023,1,11590605,흑석동,115
2023,2,11710631,가락1동,4845
2023,2,11710632,가락2동,6446
2023,2,11710620,가락본동,26378
2023,2,11530595,가리봉동,709
2023,2,11545510,가산동,92030
2023,2,11500603,가양1동,1846
2023,2,11500605,가양3동,747
2023,2,11110600,가회동,11445
2023,2,11380551,갈현1동,1987
2023,2,11380552,갈현2동,2981
2023,2,11740515,강일동,156
2023,2,11530740,개봉1동,6356
2023,2,11530750,개봉2동,7124
2023,2,11530760,개봉3동,1510
2023,2,11680660,개포1동,522
2023,2,11680670,개포2동,8866
2023,2,11680690,개포4동,6664
2023,2,11710531,거여1동,2894
2023,2,11710532,거여2동,1455
2023,2,11740550,고덕1동,812
2023,2,11740560,고덕2동,887
2023,2,11530720,고척1동,2509
2023,2,11530730,고척2동,1513
2023,2,11440565,공덕동,8589
2023,2,11350595,공릉1동,5486
2023,2,11350600,공릉2동,1111
2023,2,11500620,공항동,4040
2023,2,11215810,광장동,7150
2023,2,11140590,광희동,54531
2023,2,11110580,교남동,664
2023,2,11530530,구로2동,11083
2023,2,11530540,구로3동,61432
2023,2,11530550,구로4동,1586
2023,2,11530560,구로5동,12682
2023,2,11380560,구산동,1573
2023,2,11215850,구의1동,3261
2023,2,11215860,구의2동,2394
2023,2,11215870,구의3동,10223
2023,2,11215730,군자동,1164
2023,2,11200590,금호1가동,1693
2023,2,11200615,금호2?3가동,352
2023,2,11200620,금호4가동,648
2023,2,11740685,길동,8662
2023,2,11290660,길음1동,3802
2023,2,11290685,길음2동,381
2023,2,11620585,낙성대동,6105
2023,2,11620775,난곡동,951
2023,2,11620715,난향동,676
2023,2,11410690,남가좌1동,841
2023,2,11410700,남가좌2동,895
2023,2,11170530,남영동,14729
2023,2,11620630,남현동,3416
2023,2,11650660,내곡동,876
2023,2,11590510,노량진1동,3694
2023,2,11590520,노량진2동,3449
2023,2,11380510,녹번동,3103
2023,2,11680521,논현1동,40540
2023,2,11680531,논현2동,52320
2023,2,11215780,능동,1521
2023,2,11140625,다산동,6586
2023,2,11230600,답십리1동,2158
2023,2,11230610,답십리2동,2990
2023,2,11560550,당산1동,5576
2023,2,11560560,당산2동,10688
2023,2,11560700,대림1동,1358
2023,2,11560710,대림2동,3551
2023,2,11560720,대림3동,5334
2023,2,11590660,대방동,8512
2023,2,11380570,대조동,2110
2023,2,11680600,대치1동,23114
2023,2,11680610,대치2동,55807
2023,2,11680630,대치4동,32469
2023,2,11620735,대학동,539
2023,2,11440600,대흥동,3481
2023,2,11680655,도곡1동,29972
2023,2,11680656,도곡2동,73377
2023,2,11560585,도림동,560
2023,2,11320521,도봉1동,1496
2023,2,11320522,도봉2동,842
2023,2,11440585,도화동,11392
2023,2,11545610,독산1동,11171
2023,2,11545620,독산2동,1566
2023,2,11545630,독산3동,3350
2023,2,11545640,독산4동,1392
2023,2,11290580,돈암1동,123
2023,2,11290590,돈암2동,643
2023,2,11290575,동선동,1953
2023,2,11140665,동화동,1134
2023,2,11740700,둔촌2동,2509
2023,2,11500520,등촌1동,4379
2023,2,11500530,등촌2동,2692
2023,2,11500535,등촌3동,7914
2023,2,11200540,마장동,6693
2023,2,11710540,마천1동,689
2023,2,11710550,마천2동,1669
2023,2,11260660,망우3동,322
2023,2,11260655,망우본동,1519
2023,2,11440690,망원1동,2837
2023,2,11440700,망원2동,4654
2023,2,11260520,면목2동,962
2023,2,11260575,면목3?8동,1718
2023,2,11260540,면목4동,710
2023,2,11260550,면목5동,898
2023,2,11260570,면목7동,653
2023,2,11260565,면목본동,954
2023,2,11140550,명동,116772
2023,2,11740530,명일1동,3610
2023,2,11740540,명일2동,2419
2023,2,11470510,목1동,14314
2023,2,11470520,목2동,3493
2023,2,11470530,목3동,1795
2023,2,11470540,목4동,1871
2023,2,11470550,목5동,13754
2023,2,11110570,무악동,495
2023,2,11260620,묵1동,900
2023,2,11260630,묵2동,1328
2023,2,11560605,문래동,50992
2023,2,11710641,문정1동,31928
2023,2,11710642,문정2동,24239
2023,2,11620765,미성동,2812
2023,2,11305535,미아동,1001
2023,2,11650560,반포1동,7309
2023,2,11650570,반포2동,3273
2023,2,11650580,반포3동,3075
2023,2,11650581,반포4동,55827
2023,2,11650550,반포본동,10981
2023,2,11500611,발산1동,3925
2023,2,11650600,방배1동,16740
2023,2,11650610,방배2동,15032
2023,2,11650620,방배3동,13996
2023,2,11650621,방배4동,16058
2023,2,11650590,방배본동,24244
2023,2,11710561,방이1동,7882
2023,2,11710562,방이2동,41941
2023,2,11320690,방학1동,3274
2023,2,11320700,방학2동,629
2023,2,11320710,방학3동,1210
2023,2,11500630,방화1동,3807
2023,2,11500640,방화2동,1702
2023,2,11500641,방화3동,2458
2023,2,11305595,번1동,1918
2023,2,11305603,번2동,406
2023,2,11305608,번3동,236
2023,2,11170700,보광동,412
2023,2,11620525,보라매동,3041
2023,2,11290610,보문동,3655
2023,2,11110550,부암동,1241
2023,2,11410710,북가좌1동,346
2023,2,11410720,북가좌2동,1478
2023,2,11410555,북아현동,963
2023,2,11380520,불광1동,1996
2023,2,11380530,불광2동,2252
2023,2,11200550,사근동,363
2023,2,11590620,사당1동,3588
2023,2,11590630,사당2동,1900
2023,2,11590640,사당3동,1344
2023,2,11590650,사당4동,1156
2023,2,11590651,사당5동,2139
2023,2,11110530,사직동,35094
2023,2,11305575,삼각산동,373
2023,2,11290555,삼선동,4554
2023,2,11680580,삼성1동,142941
2023,2,11680590,삼성2동,53614
2023,2,11620745,삼성동,886
2023,2,11305534,삼양동,210
2023,2,11710610,삼전동,3627
2023,2,11110540,삼청동,4036
2023,2,11350720,상계10동,482
2023,2,11350630,상계1동,3876
2023,2,11350640,상계2동,1822
2023,2,11350665,상계3?4동,628
2023,2,11350670,상계5동,1039
2023,2,11350695,상계6?7동,3853
2023,2,11350700,상계8동,528
2023,2,11350710,상계9동,1278
2023,2,11590530,상도1동,2904
2023,2,11590540,상도2동,839
2023,2,11590550,상도3동,829
2023,2,11590560,상도4동,885
2023,2,11260580,상봉1동,1902
2023,2,11260590,상봉2동,4535
2023,2,11440740,상암동,12214
2023,2,11740520,상일동,1573
2023,2,11440655,서강동,3524
2023,2,11440660,서교동,24889
2023,2,11620665,서림동,1621
2023,2,11170690,서빙고동,8230
2023,2,11620645,서원동,2222
2023,2,11650510,서초1동,42912
2023,2,11650520,서초2동,47409
2023,2,11650530,서초3동,59412
2023,2,11650531,서초4동,41528
2023,2,11290810,석관동,2257
2023,2,11710600,석촌동,8931
2023,2,11740640,성내1동,12328
2023,2,11740650,성내2동,1864
2023,2,11740660,성내3동,3924
2023,2,11290525,성북동,18115
2023,2,11440720,성산1동,4578
2023,2,11440730,성산2동,1807
2023,2,11200650,성수1가1동,2404
2023,2,11200660,성수1가2동,5449
2023,2,11200670,성수2가1동,8245
2023,2,11200690,성수2가3동,22647
2023,2,11620565,성현동,1578
2023,2,11680700,세곡동,295
2023,2,11140520,소공동,81642
2023,2,11200720,송정동,752
2023,2,11305545,송중동,1098
2023,2,11305555,송천동,593
2023,2,11710580,송파1동,11606
2023,2,11710590,송파2동,4474
2023,2,11530790,수궁동,1676
2023,2,11380650,수색동,253
2023,2,11680750,수서동,16798
2023,2,11305615,수유1동,1101
2023,2,11305625,수유2동,1281
2023,2,11305635,수유3동,2903
2023,2,11110700,숭인1동,254
2023,2,11110710,숭인2동,1552
2023,2,11545670,시흥1동,4719
2023,2,11545680,시흥2동,852
2023,2,11545690,시흥3동,1819
2023,2,11545700,시흥4동,1252
2023,2,11545710,시흥5동,1523
2023,2,11560630,신길1동,3183
2023,2,11560650,신길3동,396
2023,2,11560660,신길4동,987
2023,2,11560670,신길5동,986
2023,2,11560680,신길6동,2180
2023,2,11560690,신길7동,2532
2023,2,11260680,신내1동,1909
2023,2,11260690,신내2동,976
2023,2,11140650,신당5동,652
2023,2,11140615,신당동,4548
2023,2,11590670,신대방1동,2507
2023,2,11590680,신대방2동,7519
2023,2,11530510,신도림동,9051
2023,2,11620695,신림동,1358
2023,2,11380631,신사1동,1361
2023,2,11380632,신사2동,977
2023,2,11680510,신사동,28397
2023,2,11620685,신사동,3519
2023,2,11440630,신수동,2518
2023,2,11620655,신원동,467
2023,2,11470560,신월1동,2040
2023,2,11470570,신월2동,1729
2023,2,11470580,신월3동,1063
2023,2,11470590,신월4동,1229
2023,2,11470600,신월5동,1344
2023,2,11470610,신월6동,597
2023,2,11470611,신월7동,2506
2023,2,11470620,신정1동,7998
2023,2,11470630,신정2동,12000
2023,2,11470640,신정3동,2016
2023,2,11470650,신정4동,5429
2023,2,11470680,신정7동,181
2023,2,11410585,신촌동,1565
2023,2,11320660,쌍문1동,670
2023,2,11320670,쌍문2동,984
2023,2,11320680,쌍문3동,1012
2023,2,11320681,쌍문4동,248
2023,2,11440555,아현동,4227
2023,2,11290600,안암동,1815
2023,2,11740570,암사1동,2741
2023,2,11740580,암사2동,2218
2023,2,11680545,압구정동,38898
2023,2,11140635,약수동,12014
2023,2,11650651,양재1동,20452
2023,2,11650652,양재2동,34626
2023,2,11560610,양평1동,8694
2023,2,11560620,양평2동,13322
2023,2,11560540,여의동,194725
2023,2,11680640,역삼1동,149163
2023,2,11680650,역삼2동,47819
2023,2,11380625,역촌동,3260
2023,2,11440710,연남동,2318
2023,2,11410615,연희동,8187
2023,2,11440610,염리동,2000
2023,2,11500510,염창동,2133
2023,2,11560535,영등포동,15792
2023,2,11560515,영등포본동,3682
2023,2,11710570,오금동,19798
2023,2,11530770,오류1동,3310
2023,2,11530780,오류2동,678
2023,2,11710566,오륜동,19415
2023,2,11200645,옥수동,2054
2023,2,11200520,왕십리2동,1064
2023,2,11200535,왕십리도선동,3003
2023,2,11440590,용강동,10958
2023,2,11200790,용답동,3446
2023,2,11170590,용문동,2935
2023,2,11170520,용산2가동,426
2023,2,11230536,용신동,19606
2023,2,11305645,우이동,1487
2023,2,11500615,우장산동,2566
2023,2,11170560,원효로1동,2863
2023,2,11170570,원효로2동,2980
2023,2,11350560,월계1동,1519
2023,2,11350570,월계2동,73
2023,2,11350580,월계3동,77
2023,2,11290715,월곡1동,1448
2023,2,11290725,월곡2동,2297
2023,2,11620605,은천동,932
2023,2,11140605,을지로동,15783
2023,2,11200580,응봉동,595
2023,2,11380580,응암1동,2200
2023,2,11380590,응암2동,423
2023,2,11380600,응암3동,1302
2023,2,11230740,이문1동,1188
2023,2,11230750,이문2동,246
2023,2,11170630,이촌1동,5422
2023,2,11170640,이촌2동,2283
2023,2,11170650,이태원1동,21112
2023,2,11170660,이태원2동,926
2023,2,11110640,이화동,1835
2023,2,11305660,인수동,2776
2023,2,11620625,인헌동,1560
2023,2,11680730,일원1동,1226
2023,2,11215820,자양1동,9485
2023,2,11215830,자양2동,2595
2023,2,11215840,자양3동,1940
2023,2,11215847,자양4동,561
2023,2,11710670,잠실2동,3847
2023,2,11710680,잠실3동,29056
2023,2,11710690,잠실4동,4925
2023,2,11710710,잠실6동,61653
2023,2,11710650,잠실본동,11094
2023,2,11650540,잠원동,14579
