연도,분기,NM,행정동_코드,전체,1층,1층외,영역_면적
2025,1,정릉2동,11290630,94119,108344,79895,1094889
2025,1,정릉3동,11290640,119410,119410,,3327126
2025,1,정릉4동,11290650,109437,130388,88486,3570914
2025,1,제기동,11230545,101720,123356,80084,1181705
2025,1,조원동,11620725,106245,123225,89265,666607
2025,1,종로1234가동,11110615,198282,264939,131624,2417171
2025,1,종로56가동,11110630,234267,233066,235468,603167
2025,1,종암동,11290705,101860,135417,68303,1404527
2025,1,중계1동,11350621,153748,190772,116724,623451
2025,1,중계23동,11350625,132393,160956,103830,919083
2025,1,중계4동,11350624,121979,158615,85343,1519449
2025,1,중계본동,11350619,105178,115304,95053,2183234
2025,1,중곡1동,11215740,90454,117190,63717,614505
2025,1,중곡2동,11215750,92742,125100,60384,545542
2025,1,중곡3동,11215760,75058,101824,48291,601866
2025,1,중곡4동,11215770,104770,127689,81852,2313468
2025,1,중림동,11140680,167550,204275,130825,484384
2025,1,중앙동,11620615,125660,148242,103077,384728
2025,1,중화1동,11260600,58399,76692,40106,641493
2025,1,중화2동,11260610,82461,113086,51836,1016955
2025,1,증산동,11380640,77673,78984,76362,807409
2025,1,진관동,11380690,109215,113404,105026,11565110
2025,1,창1동,11320511,96034,121032,71037,1122171
2025,1,창2동,11320512,89221,109166,69275,654442
2025,1,창3동,11320513,79115,89933,68297,655485
2025,1,창4동,11320514,186573,280512,92635,1140172
2025,1,창5동,11320515,128057,167177,88937,701480
2025,1,창신1동,11110670,235923,299027,172819,305337
2025,1,창신2동,11110680,109144,120144,98145,257323
2025,1,창신3동,11110690,163407,256216,70599,216835
2025,1,천연동,11410520,84572,103813,65330,982817
2025,1,천호1동,11740600,101260,97679,104841,668998
2025,1,천호2동,11740610,133497,142142,124852,1850853
2025,1,천호3동,11740620,138947,136922,140973,561872
2025,1,청구동,11140645,221771,179711,263831,342571
2025,1,청담동,11680565,213127,266258,159996,2329217
2025,1,청량리동,11230705,88076,102264,73888,1204398
2025,1,청룡동,11620595,148726,162279,135173,1195604
2025,1,청림동,11620545,93762,114050,73474,297155
2025,1,청운효자동,11110515,133792,193484,74099,2568432
2025,1,청파동,11170555,107952,128163,87741,886225
2025,1,충현동,11410565,113494,141020,85968,1116001
2025,1,평창동,11110560,80260,83163,77358,8947328
2025,1,풍납1동,11710510,139964,139964,,1075294
2025,1,풍납2동,11710520,68206,90251,46162,2564554
2025,1,필동,11140570,151184,171382,130987,1464686
2025,1,하계1동,11350611,94387,115756,73018,1527061
2025,1,하계2동,11350612,100979,134637,67321,500023
2025,1,한강로동,11170625,136282,159684,112880,2869816
2025,1,한남동,11170685,157927,193823,122031,3031897
2025,1,합정동,11440680,146167,171740,120595,1712389
2025,1,항동,11530800,215817,275037,156597,1446941
2025,1,행당1동,11200560,162376,174990,149763,573566
2025,1,행당2동,11200570,126500,153875,99125,457669
2025,1,행운동,11620575,131247,135107,127388,718235
2025,1,혜화동,11110650,136613,171287,101940,1132421
2025,1,홍은1동,11410660,73242,78488,67996,1615140
2025,1,홍은2동,11410685,108335,102346,114325,2075085
2025,1,홍제1동,11410620,95354,118665,72042,1235632
2025,1,홍제2동,11410655,95743,102661,88824,699978
2025,1,홍제3동,11410640,79810,103418,56201,1192508
2025,1,화곡1동,11500540,109890,137291,82489,1197746
2025,1,화곡2동,11500550,79946,91578,68313,454621
2025,1,화곡3동,11500560,107039,121774,92303,521858
2025,1,화곡4동,11500570,136291,132484,140098,852049
2025,1,화곡6동,11500591,100166,127814,72518,1037911
2025,1,화곡8동,11500593,142828,161019,124637,593322
2025,1,화곡본동,11500590,109988,129499,90476,972735
2025,1,화양동,11215710,157957,178150,137763,1166008
2025,1,황학동,11140670,158283,154895,161671,328640
2025,1,회기동,11230710,115151,140036,90265,766917
2025,1,회현동,11140540,343013,433087,252939,897827
2025,1,효창동,11170580,153338,146636,160040,446197
2025,1,후암동,11170510,107254,123015,91493,865892
2025,1,휘경1동,11230720,96366,86229,106503,521796
2025,1,휘경2동,11230730,87204,106373,68035,1113609
2025,1,흑석동,11590605,143051,146705,139397,1708306
2025,2,가락1동,11710631,145308,104966,185650,1393228
2025,2,가락2동,11710632,101431,134616,68246,932311
2025,2,가락본동,11710620,110660,123480,97841,1014738
2025,2,가리봉동,11530595,178224,175690,180757,410996
2025,2,가산동,11545510,119112,153313,84911,2512852
2025,2,가양1동,11500603,175676,240920,110432,4970691
2025,2,가양2동,11500604,122710,160543,84877,823874
2025,2,가양3동,11500605,108701,,108701,474228
2025,2,가회동,11110600,169345,213986,124703,539955
2025,2,갈현1동,11380551,94992,121680,68305,961071
2025,2,갈현2동,11380552,91557,110511,72603,985165
2025,2,강일동,11740515,200044,241006,159082,3647520
2025,2,개봉1동,11530740,150532,165416,135648,1320319
2025,2,개봉2동,11530750,126029,144570,107489,782524
2025,2,개봉3동,11530760,143613,154092,133134,828418
2025,2,개포1동,11680660,,,,1449952
2025,2,개포2동,11680670,211812,268857,154768,2243338
2025,2,개포4동,11680690,106600,132043,81157,1665461
2025,2,거여1동,11710531,82188,102882,61495,522308
2025,2,거여2동,11710532,122793,164720,80867,612901
2025,2,고덕1동,11740550,151323,215387,87259,1518495
2025,2,고덕2동,11740560,193122,205772,180473,2206786
2025,2,고척1동,11530720,155345,196031,114659,1151238
2025,2,고척2동,11530730,134589,134094,135083,1025572
2025,2,공덕동,11440565,162568,207795,117341,1019197
2025,2,공릉1동,11350595,100335,126241,74429,1263261
2025,2,공릉2동,11350600,93604,129571,57637,6983449
2025,2,공항동,11500620,107741,111194,104289,10861768
2025,2,광장동,11215810,139461,190150,88773,2393761
2025,2,광희동,11140590,238457,274445,202469,737204
2025,2,교남동,11110580,188029,151734,224323,346926
2025,2,구로1동,11530520,186291,195548,177035,1008892
2025,2,구로2동,11530530,130395,150152,110638,1703350
2025,2,구로3동,11530540,229342,279196,179488,1040120
2025,2,구로4동,11530550,159479,211559,107399,524507
2025,2,구로5동,11530560,170220,220540,119900,1012473
2025,2,구산동,11380560,79655,92463,66846,1389775
2025,2,구의1동,11215850,115833,133873,97794,565313
2025,2,구의2동,11215860,118525,120499,116551,1388041
2025,2,구의3동,11215870,122755,152924,92585,1027561
2025,2,군자동,11215730,113708,112110,115306,738025
2025,2,금호1가동,11200590,102830,132224,73437,444872
2025,2,금호23가동,11200615,126704,164562,88845,631196
2025,2,금호4가동,11200620,135824,162452,109197,832333
2025,2,길동,11740685,152031,193415,110647,1631616
2025,2,길음1동,11290660,152158,158740,145575,797310
2025,2,길음2동,11290685,148328,155721,140935,588002
2025,2,낙성대동,11620585,152808,202409,103208,2262818
2025,2,난곡동,11620775,105242,139773,70710,972373
2025,2,난향동,11620715,78806,91796,65816,821397
2025,2,남가좌1동,11410690,151328,214468,88189,475536
2025,2,남가좌2동,11410700,125487,162007,88967,783775
2025,2,남영동,11170530,131602,149358,113846,1177788
2025,2,남현동,11620630,117658,137839,97477,3281024
2025,2,내곡동,11650660,135203,153670,116736,12708880
2025,2,노량진1동,11590510,128245,177900,78591,1613446
2025,2,노량진2동,11590520,219613,303743,135483,600568
2025,2,녹번동,11380510,96476,119664,73287,1794215
2025,2,논현1동,11680521,181492,216814,146170,1258744
2025,2,논현2동,11680531,160100,197752,122448,1458524
2025,2,능동,11215780,122912,154188,91635,1092105
2025,2,다산동,11140625,152283,169617,134949,523971
2025,2,답십리1동,11230600,111564,136075,87053,788242
2025,2,답십리2동,11230610,96098,120238,71958,875745
2025,2,당산1동,11560550,109695,123774,95616,745305
2025,2,당산2동,11560560,147794,196168,99421,1581310
2025,2,대림1동,11560700,153346,137114,169577,498978
2025,2,대림2동,11560710,147085,169106,125064,572540
2025,2,대림3동,11560720,106618,122238,90998,921696
2025,2,대방동,11590660,105918,134302,77534,1544903
2025,2,대조동,11380570,133363,132010,134716,851692
2025,2,대치1동,11680600,239418,362349,116488,809823
2025,2,대치2동,11680610,214390,249849,178931,1837367
2025,2,대치4동,11680630,170763,201355,140171,701081
2025,2,대학동,11620735,116564,149727,83401,8405183
2025,2,대흥동,11440600,159983,183690,136276,858570
2025,2,도곡1동,11680655,180738,213904,147573,1050609
2025,2,도곡2동,11680656,146873,188924,104822,990763
2025,2,도림동,11560585,105700,106627,104773,585885
2025,2,도봉1동,11320521,60696,84373,37019,8451468
2025,2,도봉2동,11320522,101906,120086,83726,1119031
2025,2,도화동,11440585,148171,185994,110349,625018
2025,2,독산1동,11545610,103631,124384,82879,2061921
2025,2,독산2동,11545620,145201,123819,166582,617174
2025,2,독산3동,11545630,83308,94117,72500,934985
2025,2,독산4동,11545640,73263,107248,39278,591045
2025,2,돈암1동,11290580,131306,131306,,488898
2025,2,돈암2동,11290590,108564,138674,78455,518335
2025,2,동선동,11290575,120132,152631,87633,724957
2025,2,동화동,11140665,149003,173469,124537,327045
2025,2,둔촌1동,11740690,,,,912178
2025,2,둔촌2동,11740700,119723,143899,95548,1550455
2025,2,등촌1동,11500520,134785,134410,135161,650741
2025,2,등촌2동,11500530,147554,190109,104999,910666
2025,2,등촌3동,11500535,141336,185014,97658,1060362
2025,2,마장동,11200540,125953,158871,93035,1035276
2025,2,마천1동,11710540,86135,126884,45386,575258
2025,2,마천2동,11710550,102462,121973,82951,890688
2025,2,망우3동,11260660,62264,79900,44628,962561
2025,2,망우본동,11260655,83118,100402,65835,2948109
2025,2,망원1동,11440690,172781,194332,151230,1101005
2025,2,망원2동,11440700,120187,143293,97081,676411
2025,2,면목2동,11260520,73362,90809,55916,763122
2025,2,면목38동,11260575,91433,114727,68138,1614117
2025,2,면목4동,11260540,67041,79064,55018,843466
2025,2,면목5동,11260550,85423,101846,69000,704936
2025,2,면목7동,11260570,78231,111799,44663,1236134
2025,2,면목본동,11260565,80620,116597,44644,849019
2025,2,명동,11140550,207052,240369,173735,969729
2025,2,명일1동,11740530,163610,192096,135124,634942
2025,2,명일2동,11740540,178503,237661,119345,914329
2025,2,목1동,11470510,141928,193616,90239,1433111
2025,2,목2동,11470520,135217,129014,141419,1021355
2025,2,목3동,11470530,125727,138412,113042,531850
2025,2,목4동,11470540,113897,137722,90072,577493
2025,2,목5동,11470550,162572,232612,92532,1766361
2025,2,무악동,11110570,,,,369520
2025,2,묵1동,11260620,96471,127107,65835,1238436
2025,2,묵2동,11260630,90895,90177,91613,669204
2025,2,문래동,11560605,115622,140354,90890,1786708
2025,2,문정1동,11710641,83323,105234,61412,612546
2025,2,문정2동,11710642,156271,192648,119894,2242033
2025,2,미성동,11620765,91083,115362,66803,1359429
2025,2,미아동,11305535,94670,115926,73414,841204
2025,2,반포1동,11650560,145277,163571,126982,992368
2025,2,반포2동,11650570,300908,346464,255352,1396031
2025,2,반포3동,11650580,232999,264460,201537,1251708
2025,2,반포4동,11650581,160957,201044,120871,1427141
2025,2,반포본동,11650550,98503,98503,,972536
2025,2,발산1동,11500611,135617,171509,99724,2887669
2025,2,방배1동,11650600,137538,173849,101228,689244
2025,2,방배2동,11650610,131128,143358,118897,1904030
2025,2,방배3동,11650620,75711,97887,53536,2375134
2025,2,방배4동,11650621,123686,141783,105588,949527
2025,2,방배본동,11650590,106764,133103,80424,677510
2025,2,방이1동,11710561,117383,139201,95564,609259
2025,2,방이2동,11710562,155831,190764,120898,769841
2025,2,방학1동,11320690,99933,128788,71079,1040857
2025,2,방학2동,11320700,70441,94784,46097,1092814
2025,2,방학3동,11320710,100299,140816,59783,1951026
2025,2,방화1동,11500630,146283,161279,131286,1475606
2025,2,방화2동,11500640,110136,88194,132079,6157541
2025,2,방화3동,11500641,96770,116498,77042,2558908
2025,2,번1동,11305595,97315,98516,96113,627036
2025,2,번2동,11305603,75897,79495,72300,974298
2025,2,번3동,11305608,71785,86368,57203,1081177
2025,2,보광동,11170700,79801,102645,56957,715096
2025,2,보라매동,11620525,113115,113085,113145,750225
2025,2,보문동,11290610,86299,106979,65618,553006
2025,2,부암동,11110550,115310,154434,76186,2274739
2025,2,북가좌1동,11410710,169194,130226,208162,577979
2025,2,북가좌2동,11410720,93006,119314,66698,824866
2025,2,북아현동,11410555,144316,216181,72452,458945
2025,2,불광1동,11380520,111416,142010,80823,3124927
2025,2,불광2동,11380530,100724,146073,55375,1396089
2025,2,사근동,11200550,113466,163881,63050,1169216
2025,2,사당1동,11590620,109549,138087,81012,635172
2025,2,사당2동,11590630,144089,195943,92234,2763201
2025,2,사당3동,11590640,119253,142077,96429,907684
2025,2,사당4동,11590650,159535,159535,,436148
2025,2,사당5동,11590651,88030,88932,87129,682199
2025,2,사직동,11110530,190504,239208,141800,1158536
2025,2,삼각산동,11305575,112159,136051,88268,621911
2025,2,삼선동,11290555,108826,140933,76720,926227
2025,2,삼성1동,11680580,229994,189010,270978,1944629
2025,2,삼성2동,11680590,161480,159869,163091,1242271
2025,2,삼성동,11620745,107568,108464,106672,2604386
2025,2,삼양동,11305534,84454,84047,84860,924092
2025,2,삼전동,11710610,143109,167386,118831,953338
2025,2,삼청동,11110540,140451,185681,95221,1479255
2025,2,상계10동,11350720,139121,206394,71848,809214
2025,2,상계1동,11350630,94954,124581,65327,5402614
2025,2,상계2동,11350640,211344,336086,86602,623125
2025,2,상계34동,11350665,107150,98428,115872,5211708
2025,2,상계5동,11350670,93457,134911,52003,906891
2025,2,상계67동,11350695,134600,174266,94934,1450295
2025,2,상계8동,11350700,110486,150897,70075,666348
2025,2,상계9동,11350710,131485,184550,78420,719445
2025,2,상도1동,11590530,114237,139607,88868,1488648
2025,2,상도2동,11590540,144451,178903,109999,772865
2025,2,상도3동,11590550,146959,168324,125594,637199
2025,2,상도4동,11590560,91187,120960,61413,939562
2025,2,상봉1동,11260580,97477,126998,67956,854219
2025,2,상봉2동,11260590,117799,135080,100519,677445
2025,2,상암동,11440740,194015,238017,150012,8402415
2025,2,상일동,11740520,154709,195383,114035,1813623
2025,2,서강동,11440655,201985,236378,167593,1478577
2025,2,서교동,11440660,192206,218556,165857,1678981
2025,2,서림동,11620665,108707,106334,111080,941252
2025,2,서빙고동,11170690,77040,85198,68882,2821948
2025,2,서원동,11620645,175983,249994,101972,647532
2025,2,서초1동,11650510,141703,155434,127972,1382685
2025,2,서초2동,11650520,188475,227840,149110,1230924
2025,2,서초3동,11650530,160562,183688,137436,2998572
2025,2,서초4동,11650531,166582,203365,129799,879773
2025,2,석관동,11290810,78704,91868,65540,1705061
2025,2,석촌동,11710600,126873,161992,91755,946914
2025,2,성내1동,11740640,124459,154967,93950,663675
2025,2,성내2동,11740650,151056,188385,113727,625147
2025,2,성내3동,11740660,125501,138210,112792,647356
2025,2,성북동,11290525,110179,130868,89491,2879912
2025,2,성산1동,11440720,156721,175207,138236,859254
2025,2,성산2동,11440730,180684,210935,150434,1978724
2025,2,성수1가1동,11200650,118733,143423,94043,1885875
2025,2,성수1가2동,11200660,168918,171828,166008,930086
2025,2,성수2가1동,11200670,103720,119089,88351,1184964
2025,2,성수2가3동,11200690,146143,155708,136578,1054501
2025,2,성현동,11620565,80708,111858,49559,678223
2025,2,세곡동,11680700,207877,260533,155221,6367772
2025,2,소공동,11140520,205489,224418,186560,943795
2025,2,송정동,11200720,88806,104202,73411,681916
