"연도","분기","행정동_코드","행정동_코드_명","점포_수","유사_업종_점포_수","개업_점포_수","폐업_점포_수","프랜차이즈_점포_수","총_유동인구_수","총_상주인구_수","총_직장_인구_수","집객시설_수","관공서_수","은행_수","종합병원_수","일반_병원_수","약국_수","유치원_수","초등학교_수","중학교_수","고등학교_수","대학교_수","백화점_수","슈퍼마켓_수","극장_수","숙박_시설_수","공항_수","철도_역_수","버스_터미널_수","지하철_역_수","버스_정거장_수","추정매출액","전체","첫번째층","첫번째층외","영역_면적"
2020,1,"11350560","월계1동",922,1067,37,33,145,6148635,23265,1344,159,4,2,,,10,2,1,1,1,17,,,,,,,,,59,18548619002,103180,152772,53587,1107461
2020,1,"11350570","월계2동",457,500,24,16,43,3994193,25870,163,136,4,,,,5,3,2,3,4,11,,,,,,,,1,64,4805433004,72705,72705,,2004785
2020,1,"11350580","월계3동",586,648,18,23,62,3012012,31470,190,135,5,3,,,8,4,3,1,,,,,,,,,,2,47,4769108490,115722,155292,76152,1168283
2020,1,"11350595","공릉1동",1891,2076,89,66,185,11599897,38477,4836,211,4,6,,4,21,3,3,,,1,,1,,,,,,3,54,44949197674,84885,112986,56783,1263261
2020,1,"11350600","공릉2동",1159,1358,57,53,199,8111771,40537,820,271,7,6,1,,14,3,4,4,2,64,,1,,,,,,1,63,28195359891,115367,134548,96186,6983449
2020,1,"11350611","하계1동",762,857,34,14,95,4274577,28814,554,133,4,3,1,,9,1,1,2,4,16,,,,,,,,,41,54429667016,83357,104567,62147,1527061
2020,1,"11350612","하계2동",260,281,10,12,21,2776710,23330,,67,2,1,,,4,2,2,1,,,,,,,,,,1,28,4099690341,135735,189839,81632,500023
2020,1,"11350619","중계본동",1060,1157,40,36,97,5824178,25872,921,95,5,2,,,7,3,2,,3,,,,,,,,,,21,31700286671,85086,100159,70013,2183234
2020,1,"11350621","중계1동",820,960,28,24,140,4197165,28076,982,85,2,3,,,7,,2,1,2,,,,,,,,,,18,10167509908,149972,221446,78498,623451
2020,1,"11350624","중계4동",740,824,33,31,84,3818057,21290,1169,81,2,3,,,14,1,1,3,2,,,,,,,,,,6,24305314759,101133,130290,71976,1519449
2020,1,"11350625","중계23동",1079,1201,46,46,122,5448616,36720,1438,142,7,2,,,10,4,4,1,3,,,,2,,,,,1,39,125036303032,170124,244997,95250,919083
2020,1,"11350630","상계1동",1352,1494,57,42,142,8038150,41981,3699,190,5,2,,,14,3,3,2,1,,,,1,,,,,1,38,33728195327,94341,136347,52335,5402614
2020,1,"11350640","상계2동",2378,2641,112,77,263,12026948,21065,2183,182,2,1,,2,19,1,1,1,,,,,1,,,,,2,33,73533236181,124836,163324,86348,623125
2020,1,"11350665","상계34동",778,820,29,28,42,10180095,25739,652,107,4,1,,,9,3,2,,,1,,,,2,,,,1,11,9704106194,63857,86856,40859,5211708
2020,1,"11350670","상계5동",1114,1185,53,42,71,8123365,25458,1190,105,2,1,,,11,,1,,,,,,,3,,,,1,36,16497008421,63381,88974,37787,906891
2020,1,"11350695","상계67동",1320,1489,56,43,169,6325553,34538,3980,253,9,11,1,1,29,,3,2,1,4,,,1,,,,,,40,67226527748,128796,172108,85484,1450295
2020,1,"11350700","상계8동",372,407,18,5,35,1112270,24382,448,92,3,3,,,7,,,1,,,,,,,,,,1,15,10967029016,182386,182386,,666348
2020,1,"11350710","상계9동",395,437,19,17,42,1777871,21896,1010,78,3,4,,,6,1,3,2,2,,,,,,,,,,18,12972353920,118333,184377,52289,719445
2020,1,"11350720","상계10동",287,309,4,5,22,2621253,16569,344,64,3,,,,1,1,2,1,1,,,,,,,,,,30,2814603080,105615,148789,62442,809214
2020,1,"11380510","녹번동",1141,1237,47,34,96,7230508,37920,2744,148,8,3,,2,12,1,3,,,,,1,1,,,,,2,35,23804206028,87193,106287,68099,1794215
2020,1,"11380520","불광1동",1210,1341,82,49,131,7400360,40763,2010,198,6,4,,1,17,4,2,,,,,,1,,,,,3,49,35482171102,90182,115758,64607,3124927
2020,1,"11380530","불광2동",1005,1061,38,28,56,6483394,29233,2110,113,6,1,,,5,,3,3,1,,,3,,,,,,,32,22550768583,100039,121774,78303,1396089
2020,1,"11380551","갈현1동",1160,1283,48,51,123,9022836,24094,2296,133,2,2,1,,13,1,,,,,,,,,,,,2,48,34276117765,82835,108005,57665,961071
2020,1,"11380552","갈현2동",1294,1432,63,56,138,6794244,29823,2994,121,3,1,,1,15,5,2,1,5,,,,,,,,,1,34,43876788692,78253,108852,47653,985165
2020,1,"11380560","구산동",775,842,46,30,67,5594265,33593,1608,127,3,,,1,8,3,3,2,3,,,,,,,,,,38,12383473154,73446,103007,43884,1389775
2020,1,"11380570","대조동",2004,2180,102,81,176,9611408,27641,2231,205,3,5,,1,24,,2,,2,,,,1,,,,,,32,50377099413,117618,127126,108110,851692
2020,1,"11380580","응암1동",1218,1361,50,31,143,6266322,25343,2343,133,5,5,,1,20,1,1,1,1,,,,,,,,,,27,33827258370,91036,116429,65643,1109863
2020,1,"11380590","응암2동",525,560,32,22,35,4199008,20455,435,91,3,1,,1,10,2,1,,,,,,,,,,,,37,8121519459,90353,87781,92925,755247
2020,1,"11380600","응암3동",1366,1480,61,40,114,8101692,25630,1607,138,3,3,,1,16,1,1,2,1,,,2,,,,,,,31,38297696418,75778,103424,48131,752773
2020,1,"11380625","역촌동",1776,1948,80,66,172,12712452,48158,3262,176,5,5,,2,18,2,1,,,,,,,,,,,,51,32605526302,76547,91025,62069,1157542
2020,1,"11380631","신사1동",877,950,44,28,73,6634376,28262,1161,94,3,,,,8,3,,1,,5,,,,,,,,1,22,18445032127,78941,84368,73514,808314
2020,1,"11380632","신사2동",508,545,14,14,37,4235935,21785,1019,82,4,,,,5,,3,1,1,,,,,,,,,1,35,8305224008,89203,82622,95784,1046222
2020,1,"11380640","증산동",596,643,15,13,47,3323023,15883,2105,83,3,,,,8,1,1,2,,,,2,,,,,,1,16,10763474410,71527,102552,40502,807409
2020,1,"11380650","수색동",377,400,11,15,23,1627960,8907,242,60,5,2,,,5,1,1,,,,,2,,,,,,1,22,2944261361,72969,92054,53885,1290258
2020,1,"11380690","진관동",1630,1908,76,44,278,6820586,58081,767,242,6,6,,,22,6,6,2,4,,,,1,,,,,1,81,17372693066,111271,116545,105998,11565110
2020,1,"11410520","천연동",574,626,24,25,52,4639267,18370,1096,127,4,1,,,4,,1,1,1,11,,,,1,,,,,44,12153027729,93689,127557,59820,982817
2020,1,"11410555","북아현동",619,677,25,20,58,15414492,16782,1204,76,2,2,,1,7,1,1,,1,,,,,,,,,,17,10614484803,88597,104061,73132,458945
2020,1,"11410565","충현동",1075,1178,46,39,103,8905082,17971,11021,184,9,8,,,7,1,3,1,2,24,,,,,,,,3,58,25106228839,95682,110312,81052,1116001
2020,1,"11410585","신촌동",3247,3769,149,118,522,9913370,18598,2172,368,6,10,1,,22,1,3,1,1,109,1,,4,3,,,,2,60,104180738853,137835,185528,90143,2720364
2020,1,"11410615","연희동",1744,1874,59,71,130,9504439,37904,8633,201,7,7,,1,16,,1,3,1,13,,,1,1,,,,,70,49614523197,92705,107496,77915,2929172
2020,1,"11410620","홍제1동",694,776,29,22,82,6070882,24733,1698,135,3,2,,,10,2,2,,,1,,,,1,,,,1,40,13112467247,118127,134221,102033,1235632
2020,1,"11410640","홍제3동",755,824,29,24,69,4535745,16312,875,129,3,3,,2,14,1,2,1,,3,,4,,6,,,,1,46,30869596655,72883,108688,37078,1192508
2020,1,"11410655","홍제2동",384,427,11,11,43,2805832,14445,361,56,1,,,,6,3,,,,,,,,1,,,,,15,6078156299,111686,173398,49975,699978
2020,1,"11410660","홍은1동",616,667,23,26,51,4101325,22218,2623,86,3,,,,7,1,1,,,,,,,1,,,,,32,12248926687,64644,73979,55309,1615140
2020,1,"11410685","홍은2동",773,871,30,27,98,4867202,27390,1454,161,4,2,1,,8,,2,3,1,12,,,,,,,,,83,13593427503,78111,98888,57334,2075085
2020,1,"11410690","남가좌1동",548,592,30,23,44,2499766,16590,951,94,2,3,,1,9,,1,,,,,1,,1,,,,1,20,8315626461,107912,152798,63025,475536
2020,1,"11410700","남가좌2동",1016,1133,45,36,117,6412707,24921,1164,117,4,4,,,12,4,1,1,,8,,,,,,,,,24,17907095514,82940,109731,56149,783775
2020,1,"11410710","북가좌1동",389,443,16,16,54,3356952,18893,422,60,1,2,,,5,2,1,1,1,,,,,,,,,,13,2379670680,87724,98085,77363,577979
2020,1,"11410720","북가좌2동",1011,1120,32,29,109,13364721,33505,1307,115,3,3,,,12,2,,,,,,,,,,,,,39,31753983479,68351,93057,43646,824866
2020,1,"11440555","아현동",1143,1251,49,38,108,6492215,24016,5728,145,5,8,,,16,1,1,1,1,,,,,1,,,,2,23,23221269468,121691,153369,90012,744328
2020,1,"11440565","공덕동",1717,1857,67,54,140,14840310,33743,9194,172,7,9,,,21,1,3,,,,,2,,,,,,4,39,34662964771,87142,95283,79000,1019197
2020,1,"11440585","도화동",1316,1456,54,39,140,5301231,18617,12438,144,4,7,,,15,2,1,,,,,,1,1,,,,1,38,38923137973,137812,156659,118966,625018
2020,1,"11440590","용강동",1520,1660,68,50,140,7347050,19120,10604,90,7,6,,1,10,2,1,,,,,,,,,,,1,24,51119984980,140857,175327,106386,790602
2020,1,"11440600","대흥동",1179,1314,68,41,135,7518719,8723,3225,209,5,5,,,18,,3,1,1,27,,,,3,,,,3,38,34355046140,109730,147738,71722,858570
2020,1,"11440610","염리동",587,649,41,25,62,3766875,13934,1979,52,3,1,,,3,1,1,2,3,,,,,2,,,,,10,12020138670,103924,145494,62355,491468
2020,1,"11440630","신수동",906,969,41,22,63,5801955,15759,2488,76,4,1,,1,5,1,1,1,1,,,,,,,,,,24,15757648360,77862,91125,64598,797879
2020,1,"11440655","서강동",1468,1602,79,91,134,6763420,19552,3646,156,6,4,,,7,1,1,,,20,,,,,,,,2,64,27077098453,125639,147395,103884,1478577
2020,1,"11440660","서교동",7126,7863,344,307,737,17358659,18835,26294,358,13,22,,,31,1,1,,,2,,,5,3,,,,7,88,250516788674,135153,156598,113709,1678981
2020,1,"11440680","합정동",1696,1838,85,63,142,5827273,18713,5349,109,4,3,,,10,1,1,1,,,,,,,,,,,32,53610062853,141289,159000,123579,1712389
2020,1,"11440690","망원1동",1321,1409,55,38,88,6466857,16504,2980,95,2,2,,,11,,,,,,,,,1,,,,,23,35407577690,107160,138108,76212,1101005
2020,1,"11440700","망원2동",1027,1105,32,26,78,6840919,14468,4621,83,4,1,,,6,1,2,,,,,,,,,,,,33,23013761163,110348,123015,97680,676411
2020,1,"11440710","연남동",1768,1840,86,67,72,6811404,12595,2839,52,2,1,,,2,1,,1,2,,,,,,,,,,23,30782934249,116702,129145,104260,647438
2020,1,"11440720","성산1동",1002,1087,48,43,85,6489152,15504,4650,86,4,2,,,5,1,2,2,1,1,,,,1,,,,,29,29991536980,87059,102437,71681,859254
2020,1,"11440730","성산2동",1290,1425,44,26,135,8296902,34494,1375,158,6,3,,,13,2,3,2,,,,1,1,,,,,2,47,34306164567,95004,121125,68883,1978724
2020,1,"11440740","상암동",1552,1834,105,76,282,5732417,27885,11981,247,10,11,,,14,3,3,1,1,,,1,,,,,,4,104,64190519750,160164,194594,125734,8402415
2020,1,"11470510","목1동",2410,2741,115,86,331,5817182,31902,13488,190,5,12,,1,21,1,1,1,1,2,,,2,,,,,2,29,59650537177,129627,164926,94327,1433111
2020,1,"11470520","목2동",930,1004,41,24,74,7918501,31151,2860,97,3,2,,1,13,3,1,,,,,,,1,,,,1,18,23340461325,92050,112120,71980,1021355
2020,1,"11470530","목3동",981,1076,32,31,95,5321324,22890,1685,96,3,4,,,11,1,,1,,,,,,,,,,,7,33351496350,91644,121981,61307,531850
2020,1,"11470540","목4동",1040,1145,39,39,105,6037355,26744,2011,84,3,3,,,9,1,1,1,1,,,,,,,,,,14,24049121991,82134,111534,52733,577493
2020,1,"11470550","목5동",1406,1580,68,52,174,5283515,42852,15306,143,8,9,1,,12,4,3,2,2,,,,,,,,,,52,34086758390,147299,206114,88483,1766361
2020,1,"11470560","신월1동",1031,1086,44,50,55,4438907,21503,2132,71,3,3,,,12,1,,,,,,,,,,,,,9,22731115792,66451,98129,34774,622400
2020,1,"11470570","신월2동",598,644,34,28,46,4383502,21994,1814,65,3,1,,,6,1,2,2,,,,,,,,,,,12,16074057775,66109,88723,43494,606811
2020,1,"11470580","신월3동",520,565,19,15,45,2964457,16501,1121,70,2,1,,,7,1,1,2,3,,,,,,,,,,8,6019304050,54691,66646,42736,918039
2020,1,"11470590","신월4동",644,702,27,27,58,4168638,18960,1289,63,2,1,,,6,3,1,,,,,,,,,,,,11,11864235465,64731,85973,43490,469873
2020,1,"11470600","신월5동",588,653,25,27,65,3136292,15161,1632,54,3,,,1,3,2,1,2,,,,,,,,,,,12,7152003937,60529,81476,39582,638302
2020,1,"11470610","신월6동",355,379,17,8,24,1240212,6589,811,47,1,2,,1,5,1,1,1,,,,,,,,,,,15,7918042867,69756,91783,47728,444286
2020,1,"11470611","신월7동",664,724,25,27,60,2580846,21520,2779,74,6,1,,,10,2,,1,,,,,,,,,,,21,13911181759,69063,94838,43289,1230628
2020,1,"11470620","신정1동",947,1037,31,41,90,3658312,21434,7889,94,7,3,,,9,2,2,1,,,,,,,,,,,26,25470604041,82783,112028,53538,747568
2020,1,"11470630","신정2동",830,918,45,37,88,4775687,20527,11584,71,3,1,,,7,1,2,1,,,,,,,,,,,20,20671071263,98022,107798,88246,525899
2020,1,"11470640","신정3동",967,1081,36,24,114,7109124,47701,2687,203,4,1,,,15,1,3,1,4,,,,,,,,,1,81,24537125952,94230,136244,52217,2756536
2020,1,"11470650","신정4동",2123,2299,93,80,176,11736309,34753,5283,161,3,8,1,1,16,3,2,,2,,,,,,,,,1,18,67564139212,79804,101246,58362,997144
2020,1,"11470670","신정6동",597,661,26,27,64,1859766,25265,,72,7,6,,,2,2,,1,1,,,,,,,,,,31,6409074632,139522,186619,92425,940885
2020,1,"11470680","신정7동",693,803,35,26,110,3894808,30648,405,107,3,2,,,8,3,3,1,1,,,,,,,,,1,30,18466125219,122215,166928,77503,1234130
2020,1,"11500510","염창동",1226,1404,60,41,178,8621636,41942,2992,147,5,3,,1,15,,2,2,,,,,,,,,,2,35,48213461926,87162,105542,68782,1732856
2020,1,"11500520","등촌1동",1142,1295,53,39,153,5045151,23367,5201,95,1,5,,1,10,,1,,,,,,1,,,,,,20,64801666919,101457,139494,63419,650741
2020,1,"11500530","등촌2동",484,533,18,11,49,4109846,21752,2566,58,3,,,1,6,2,2,2,2,,,,,,,,,,8,7282103576,93808,90672,96943,910666
2020,1,"11500535","등촌3동",1665,1882,98,78,217,5502006,32405,13486,184,6,3,1,2,18,2,5,2,4,,,,1,,,,,,55,49391372500,124563,151720,97406,1060362
2020,1,"11500540","화곡1동",2084,2295,94,72,211,17668826,53448,4483,226,3,2,,2,26,,2,1,,,,,1,,,,,2,27,65880316847,75436,96331,54541,1197746
2020,1,"11500550","화곡2동",558,588,24,18,30,3714120,19245,1437,65,2,,,,3,2,1,,,,,,,,,,,,30,11258548620,56295,81370,31220,454621
2020,1,"11500560","화곡3동",868,990,39,28,122,4148281,22464,3751,87,4,3,,,8,2,,,,,,,,,,,,,12,22095825794,98854,133359,64348,521858
2020,1,"11500570","화곡4동",1005,1105,54,49,100,5063651,21655,2206,101,4,2,,,14,3,1,,2,,,,,,,,,,30,30641147742,86086,110102,62070,852049
2020,1,"11500590","화곡본동",1053,1149,59,42,96,9364350,35178,2282,145,3,,,1,11,1,2,,,,,,,,,,,,31,26796034980,98280,113843,82718,972735
2020,1,"11500591","화곡6동",1179,1321,65,53,142,5360162,24665,7410,118,7,5,,,8,2,1,,,9,,,,,,,,,29,32857580946,94170,109570,78769,1037911
2020,1,"11500593","화곡8동",944,1023,43,39,79,7684649,26248,1848,95,2,3,,,8,1,,,,,,,,,,,,1,33,22948988104,84593,130688,38498,593322
2020,1,"11500603","가양1동",3575,4087,244,149,512,3159244,33866,1410,279,5,13,,,20,3,1,1,1,,,,1,2,,,,5,69,84221817213,154748,223449,86048,4970691
2020,1,"11500604","가양2동",378,432,12,15,54,1981785,15079,,75,4,3,,,7,3,1,1,1,,,,,,,,,1,14,23300376032,115429,163956,66903,823874
2020,1,"11500605","가양3동",329,370,14,8,41,1733390,16093,245,52,3,,,,4,3,2,1,1,,,,,,,,,1,13,6801220700,138523,193679,83367,474228
2020,1,"11500611","발산1동",2661,2876,194,65,215,5774220,38619,2302,246,3,9,1,2,33,2,3,4,8,,,1,,,,,,,63,155803244716,90475,120116,60835,2887669
2020,1,"11500615","우장산동",1221,1341,46,56,120,7457985,44611,3447,158,4,4,,3,12,3,2,,,5,,,,,,,,1,33,23555194366,103002,129003,77001,1261588
2020,1,"11500620","공항동",1237,1373,55,45,136,6188010,27496,5401,176,6,7,1,,11,1,2,2,,4,,,,,21,,,2,39,28216308829,91078,92974,89183,10861768
2020,1,"11500630","방화1동",1680,1885,88,57,205,8328205,45180,4187,200,2,3,,2,21,4,3,1,3,,,,,1,,,,1,46,40738259450,92595,113398,71792,1475606
2020,1,"11500640","방화2동",1435,1580,64,56,145,6740276,23794,2319,124,4,,,,7,3,1,1,,,,2,1,,4,,,5,37,21855493689,70618,76013,65222,6157541
2020,1,"11500641","방화3동",476,529,21,16,53,3422942,24360,2527,83,5,1,,,5,2,3,2,1,1,,,,,,,,1,22,8793974188,109219,151230,67207,2558908
2020,1,"11530510","신도림동",1548,1744,68,56,196,7036846,36922,9462,168,5,4,,,12,2,1,1,1,1,,2,1,1,,,,3,43,26550847713,114667,135559,93775,1392788
2020,1,"11530520","구로1동",492,552,18,14,60,2383850,21153,,88,4,1,,,5,3,1,1,1,,,4,,,,,,,25,11783416560,107554,153878,61229,1008892
2020,1,"11530530","구로2동",4868,4993,102,83,125,9524532,25396,11964,197,6,12,1,1,21,1,1,,1,,,7,,16,,,,1,48,149024560787,96611,111513,81709,1703350
2020,1,"11530540","구로3동",3255,3661,153,108,406,7991423,24265,51508,187,7,18,,,15,1,2,1,,,,,,5,,,,2,47,105139872211,129661,155814,103508,1040120
2020,1,"11530550","구로4동",1493,1583,63,48,90,6207027,21308,1713,139,5,3,,,15,2,1,1,,,,1,,19,,,,,13,35345162232,114282,152001,76562,524507
2020,1,"11530560","구로5동",2467,2661,82,87,194,6717450,30050,12772,167,5,4,,2,18,,3,1,1,2,1,,3,,,,,1,49,62760308722,103827,96066,111589,1012473
2020,1,"11530595","가리봉동",766,793,29,27,27,2830200,9380,899,74,,,,,6,,1,,1,,,,,23,,,,,8,14602343717,84657,117551,51764,410996
2020,1,"11530720","고척1동",1138,1288,41,38,150,4781469,23691,2691,135,5,4,1,1,9,,3,1,1,12,,8,,4,,,,,31,43849919517,98670,142898,54441,1151238
2020,1,"11530730","고척2동",953,1018,16,20,65,6371811,28370,1771,128,5,2,,1,11,,2,1,1,,,,,,,,,,40,21079850886,66239,84911,47568,1025572
2020,1,"11530740","개봉1동",1162,1259,53,43,97,7659787,32896,2776,163,5,3,,1,11,2,1,2,,4,,1,,,,,,1,57,21886652770,70155,85716,54595,1320319
2020,1,"11530750","개봉2동",730,820,27,18,90,4367177,32637,5442,116,3,3,,,10,2,,,,,,1,1,,,,,,26,18731639310,116430,122771,110089,782524
2020,1,"11530760","개봉3동",653,716,36,20,63,3328429,21435,1537,81,3,2,,,9,1,3,1,,,,1,1,,,,,,23,13467167470,72488,95081,49895,828418
2020,1,"11530770","오류1동",827,898,43,26,71,4165949,22588,3354,122,5,4,,,11,3,1,,,,,,,,,,,1,22,30228128652,122701,168058,77344,727414
2020,1,"11530780","오류2동",948,1061,44,44,113,5843687,39743,695,209,3,1,,1,9,6,3,2,1,,,,,,,,,1,86,17783457633,79643,102656,56631,3061018
2020,1,"11530790","수궁동",654,711,29,21,57,2477666,24575,1792,154,3,1,,,5,2,1,1,6,,,1,,,,,,3,69,8512417170,56456,81349,31563,2661352
2020,1,"11530800","항동",157,181,41,4,24,800396,2748,,64,1,,,,2,1,1,,,10,,,,,,,,,37,,,,,1446941
2020,1,"11545510","가산동",6720,7276,335,168,556,4105258,20985,83042,304,10,25,,1,21,2,,,,,,,1,17,,,,3,111,611039840449,112786,139572,86000,2512852
2020,1,"11545610","독산1동",2175,2388,85,71,213,5306119,41180,11846,217,3,6,,2,17,2,4,3,,,,,1,3,,,,,74,236694993731,97860,94595,101125,2061921
2020,1,"11545620","독산2동",677,736,28,27,59,3439562,19428,1367,73,2,1,,,8,,2,,,1,,,,,,,,,11,17119110406,55292,84092,26493,617174
2020,1,"11545630","독산3동",1246,1328,37,31,82,5759682,25155,3618,119,4,4,,,14,2,2,2,1,,,1,,,,,,,29,28154823172,66196,84324,48067,934985
2020,1,"11545640","독산4동",607,666,25,19,59,4972002,16029,1482,64,5,2,,1,4,,1,,,,,,,,,,,,16,15203659836,87244,99794,74694,591045
2020,1,"11545670","시흥1동",1974,2187,82,79,213,6617319,34375,4261,223,9,7,1,2,25,2,3,1,1,,,,,3,,,,1,52,64363982177,93100,114362,71837,1524148
2020,1,"11545680","시흥2동",349,384,21,9,35,1630891,22225,748,76,2,,,,3,2,3,1,2,,,,,,,,,,30,6287054092,120210,167667,72754,1308882
2020,1,"11545690","시흥3동",970,1001,20,20,31,1404048,11339,1739,66,3,3,,,5,,1,1,1,,,,,1,,,,,21,11266263412,116663,93004,140322,1261391
2020,1,"11545700","시흥4동",437,473,10,18,36,3172263,21338,1232,72,1,1,,,6,,1,1,,,,,,,,,,,27,8702535653,106586,125396,87776,821709
2020,1,"11545710","시흥5동",722,790,22,30,68,4004753,20526,1359,106,3,,,,16,2,3,,,,,,,,,,,,37,21384998962,73000,112292,33709,1386972
2020,1,"11560515","영등포본동",1330,1451,60,37,121,7940872,21940,4029,94,4,,,,10,2,2,1,2,,,,1,2,,,,1,23,27772363738,119088,100764,137411,846370
2020,1,"11560535","영등포동",3681,4061,156,119,380,9707766,26214,13344,325,10,17,2,2,37,,1,,,1,,,1,16,,,,1,41,229483740503,130682,125932,135432,1372094
2020,1,"11560540","여의동",4578,5132,169,119,554,5698787,34250,192384,399,23,70,1,,44,,2,2,2,,,,1,,,,,5,61,223733377263,147067,198252,95882,8437543
2020,1,"11560550","당산1동",2145,2284,98,57,139,7276008,20821,6754,131,6,5,,1,8,1,,,,,,,,12,,,,2,23,107875986829,73213,92233,54194,745305
2020,1,"11560560","당산2동",1552,1749,52,48,197,9120249,35448,11843,192,6,4,,,20,3,2,2,,,,,,,,,,2,46,41143480972,106842,142867,70817,1581310
2020,1,"11560585","도림동",657,698,25,19,41,5692338,18924,706,66,2,,,,6,2,,,,,,,,,,,,,28,11729878137,69993,93745,46241,585885
2020,1,"11560605","문래동",2346,2562,103,58,216,10880482,31722,57767,185,8,9,,,17,,3,2,,,,,,2,,,,1,56,86483989838,87074,99035,75114,1786708
2020,1,"11560610","양평1동",1083,1179,43,34,96,5494418,17944,8907,87,5,3,,1,6,,1,,1,,,,,1,,,,1,22,27333908677,72955,92632,53278,974912
2020,1,"11560620","양평2동",1326,1452,66,46,126,5351962,21886,12582,131,8,6,,,7,1,2,1,2,,,,,3,,,,1,35,67632860367,87389,106151,68628,2874596
2020,1,"11560630","신길1동",793,856,21,22,63,5927566,17419,2688,85,1,2,1,1,13,,1,,,,,,,4,,,,2,25,26227964385,100777,119431,82124,722925
2020,1,"11560650","신길3동",670,715,26,18,45,8009573,15733,622,102,3,5,,1,12,3,1,,,,,,,2,,,,,32,11151352339,62229,91988,32470,520083
2020,1,"11560660","신길4동",282,314,4,10,32,2604585,8930,593,43,1,1,,,2,2,1,,,,,,,,,,,,13,2569532865,73989,73989,,292127
2020,1,"11560670","신길5동",295,323,12,11,28,2604809,9143,793,66,3,,,,,1,1,1,1,,,,,5,,,,,31,4664193269,85181,85181,,494653
2020,1,"11560680","신길6동",888,961,26,23,73,5142878,18126,1813,123,4,1,,1,14,1,1,,1,,,1,,2,,,,1,29,27334721153,91805,104042,79568,653511
2020,1,"11560690","신길7동",465,519,22,11,54,3394542,16810,2410,78,5,1,,,7,1,1,,,,,,,1,,,,1,32,6876567721,120592,122067,119116,642487
2020,1,"11560700","대림1동",725,789,21,24,64,3980979,12879,1494,81,2,4,2,,18,,1,1,,,,2,,3,,,,,16,22058749644,83803,103900,63706,498978
2020,1,"11560710","대림2동",1117,1167,39,38,50,4410033,12647,3767,86,4,2,1,,16,,2,,,1,,,,1,,,,,13,22124567006,119687,166807,72568,572540
2020,1,"11560720","대림3동",1419,1497,49,43,78,7492464,22984,4922,126,2,7,,1,11,3,2,1,,2,,1,,,,,,2,46,106149501943,76034,106735,45332,921696
2020,1,"11590510","노량진1동",1452,1670,68,54,218,8407997,32334,4261,180,5,4,,,14,2,3,1,,1,,,,2,,,,3,57,249170359692,137708,192574,82842,1613446
2020,1,"11590520","노량진2동",1534,1592,29,35,58,4979485,13036,4451,72,5,4,,1,14,1,,,,,,,,1,,,,,14,406351589315,108186,122706,93666,600568
2020,1,"11590530","상도1동",1283,1506,57,47,223,9576365,45129,3561,201,5,4,,1,16,2,2,1,,23,,,,,,,,2,47,47264482480,98983,119218,78749,1488648
2020,1,"11590540","상도2동",1028,1154,48,37,126,5959785,28618,992,154,6,3,,,16,1,1,1,,,,1,,1,,,,1,41,18973859292,116589,138636,94542,772865
2020,1,"11590550","상도3동",691,744,31,23,53,4911293,25619,887,113,2,2,,,11,,,1,,,,1,,,,,,,36,28455190695,119732,182526,56937,637199
2020,1,"11590560","상도4동",681,755,28,21,74,7177260,29467,1118,112,3,1,,1,11,4,1,1,,,,,1,,,,,,36,22132007130,75675,97402,53948,939562
2020,1,"11590605","흑석동",1154,1322,65,44,168,7898368,32949,217,195,6,6,1,,24,5,3,2,,16,,,,1,,,,1,50,42273863089,102493,128533,76452,1708306
2020,1,"11590620","사당1동",1304,1435,66,40,131,7685427,23335,3764,126,4,6,,2,12,1,1,,,1,,,1,1,,,,2,13,45642997456,96839,118625,75054,635172
2020,1,"11590630","사당2동",1338,1503,48,46,165,8418193,28212,1976,179,3,2,,,14,,1,1,2,,,,,2,,,,4,36,58399563781,126197,144351,108042,2763201
2020,1,"11590640","사당3동",656,718,20,17,62,5809660,25822,919,88,3,1,,,5,,2,1,,3,,1,,,,,,1,30,7798319935,104896,129235,80557,907684
2020,1,"11590650","사당4동",493,544,27,18,51,4082730,14658,1255,62,2,1,,,6,,,1,,,,1,,,,,,,4,18537054425,82373,115594,49152,436148
2020,1,"11590651","사당5동",315,350,14,4,35,3177397,12800,1460,61,4,,,,3,1,2,1,1,,,,,,,,,,28,4043993849,74165,90373,57956,682199
2020,1,"11590660","대방동",1254,1408,60,52,154,6985044,39773,7997,199,5,5,,,16,3,3,4,4,,,,,,,,,2,61,41124714742,82306,109425,55187,1544903
