연도,분기,행정동_코드,행정동_코드_명,월평균소득금액,지출총금액,추정매출액,유사_업종_점포_수,개업_점포_수,폐업_점포_수,프랜차이즈_점포_수,총_유동인구_수,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,공항_수,철도_역_수,버스_터미널_수,지하철_역_수,버스_정거장_수,총_직장_인구_수,전체,1층,1층외,영역_면적,_merge
2025,3,11170530,남영동,3183091,57042862000,63581241713.0,1341,27,37,167,2070145,147,7.0,5.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,26.0,18490.0,125092.0,148959.0,101226.0,1177788,both
2025,3,11170555,청파동,2608804,3157456000,38061195293.0,1329,31,38,157,7178793,128,7.0,2.0,0.0,1.0,11.0,0.0,2.0,2.0,4.0,22.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,3226.0,110884.0,138880.0,82887.0,886225,both
2025,3,11170560,원효로1동,4450695,2982958000,126723156523.0,1633,19,33,81,4921052,94,6.0,3.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2961.0,105465.0,118236.0,92693.0,589017,both
2025,3,11170570,원효로2동,3817026,1129268000,64615071558.0,892,8,19,54,3655614,69,4.0,2.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3004.0,90689.0,102564.0,78813.0,708975,both
2025,3,11170580,효창동,3523201,1016844000,12932965000.0,356,5,9,29,3692963,66,1.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,1419.0,158655.0,135948.0,181362.0,446197,both
2025,3,11170590,용문동,3568910,1531946000,28596611346.0,568,15,13,49,2279673,54,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3079.0,107732.0,141752.0,73712.0,277531,both
2025,3,11170625,한강로동,4948344,37407771000,596895068978.0,5225,100,100,338,5890768,242,19.0,19.0,0.0,0.0,21.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,7.0,41.0,58448.0,146498.0,170252.0,122743.0,2869816,both
2025,3,11170630,이촌1동,5974291,3005710000,35097000649.0,813,15,16,68,4444366,102,4.0,9.0,0.0,1.0,12.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5907.0,220111.0,283450.0,156771.0,2872767,both
2025,3,11170640,이촌2동,3596083,462725000,2981558084.0,294,4,10,20,1480734,26,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2035.0,94868.0,78006.0,111730.0,1205543,both
2025,3,11170650,이태원1동,3682946,9905897000,75602107856.0,1643,44,43,91,2480004,71,8.0,5.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,18302.0,171463.0,205718.0,137209.0,582899,both
2025,3,11170660,이태원2동,3261019,2096134000,16950692708.0,867,24,13,38,2873280,60,8.0,5.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,875.0,134530.0,171546.0,97513.0,874243,both
2025,3,11170685,한남동,4381088,11815216000,91214934010.0,2416,66,58,124,4308963,171,30.0,11.0,1.0,0.0,13.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,45554.0,161928.0,208282.0,115574.0,3031897,both
2025,3,11170690,서빙고동,4208562,1945972000,6812406716.0,381,7,5,28,1705732,61,15.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,10106.0,76981.0,86248.0,67715.0,2821948,both
2025,3,11170700,보광동,2545653,1229120000,9271134622.0,595,7,11,31,2373289,70,4.0,1.0,0.0,0.0,8.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,254.0,82452.0,105090.0,59814.0,715096,both
2025,3,11200520,왕십리2동,3474994,2261347000,13421516773.0,590,8,17,57,4598694,63,2.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,1287.0,120547.0,146390.0,94703.0,372425,both
2025,3,11200535,왕십리도선동,4015131,8361775000,37404205042.0,1952,64,60,181,5463437,189,4.0,4.0,0.0,2.0,20.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3005.0,144843.0,151409.0,138277.0,710285,both
2025,3,11200540,마장동,3021967,4659047000,26069969163.0,2291,28,40,54,4914374,111,6.0,5.0,0.0,0.0,8.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,6924.0,118309.0,146712.0,89907.0,1035276,both
2025,3,11200550,사근동,3099614,5596385000,34725159439.0,865,33,21,155,4259258,128,5.0,3.0,1.0,0.0,10.0,0.0,2.0,1.0,2.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,34.0,438.0,116020.0,164498.0,67542.0,1169216,both
2025,3,11200560,행당1동,3900841,7721771000,40723345973.0,1234,27,34,139,5910746,130,9.0,4.0,0.0,2.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,30.0,1709.0,143407.0,154750.0,132064.0,573566,both
2025,3,11200570,행당2동,4408744,1826015000,5588834805.0,570,12,12,68,4447454,79,2.0,2.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,3.0,154160.0,186747.0,121574.0,457669,both
2025,3,11200580,응봉동,3858472,511446000,2765362294.0,295,7,3,23,2701479,56,3.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,542.0,83647.0,84362.0,82932.0,553662,both
2025,3,11200590,금호1가동,4010011,1530713000,5715353763.0,458,6,11,43,3116849,88,2.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,1732.0,110992.0,116143.0,105841.0,444872,both
2025,3,11200615,금호23가동,3751434,2790746000,16431002076.0,889,22,29,82,5496786,135,3.0,2.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,244.0,123212.0,159680.0,86745.0,631196,both
2025,3,11200620,금호4가동,4442144,3144908000,16322012010.0,579,10,14,59,2533037,84,3.0,3.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,507.0,119140.0,139466.0,98815.0,832333,both
2025,3,11200645,옥수동,4836487,4107032000,11801841805.0,900,17,18,90,2833808,129,4.0,2.0,0.0,0.0,10.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,45.0,3197.0,136723.0,151117.0,122328.0,1922027,both
2025,3,11200650,성수1가1동,3870717,3222264000,18057510505.0,1188,33,28,82,3079021,83,4.0,2.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,33.0,3325.0,108420.0,127858.0,88981.0,1885875,both
2025,3,11200660,성수1가2동,3263294,22136207000,90916162280.0,2211,69,48,131,5517355,79,3.0,6.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,8657.0,166096.0,173950.0,158242.0,930086,both
2025,3,11200670,성수2가1동,2900762,8085727000,75723005694.0,1630,42,43,93,4888288,109,3.0,3.0,0.0,0.0,13.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,7660.0,108354.0,121567.0,95141.0,1184964,both
2025,3,11200690,성수2가3동,3358391,18105500000,109418912560.0,3325,92,68,204,5852391,104,3.0,16.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,20.0,31123.0,149777.0,161172.0,138383.0,1054501,both
2025,3,11200720,송정동,2566462,897214000,7418735214.0,470,6,15,15,3198294,44,2.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,748.0,90596.0,106626.0,74565.0,681916,both
2025,3,11200790,용답동,2484354,18342635000,33855238673.0,1223,19,30,68,2968374,82,7.0,2.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,2556.0,125558.0,148558.0,102559.0,2377148,both
2025,3,11215710,화양동,2470026,19250566000,82305103918.0,2463,100,95,331,8724209,167,3.0,5.0,1.0,0.0,17.0,0.0,2.0,2.0,1.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,16.0,872.0,141766.0,176186.0,107347.0,1166008,both
2025,3,11215730,군자동,2604535,6497273000,46344506438.0,1432,45,34,146,6473678,135,5.0,5.0,0.0,1.0,12.0,1.0,2.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1002.0,122493.0,131612.0,113374.0,738025,both
2025,3,11215740,중곡1동,2542359,5720581000,57135890534.0,1243,27,27,64,3588377,74,2.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3866.0,101113.0,133212.0,69014.0,614505,both
2025,3,11215750,중곡2동,2555101,3950886000,39016061894.0,1261,32,31,84,4550884,104,2.0,4.0,0.0,0.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,2251.0,99895.0,131960.0,67830.0,545542,both
2025,3,11215760,중곡3동,2390961,2531770000,17095279482.0,875,20,32,86,4455390,97,3.0,1.0,0.0,1.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,515.0,77846.0,95558.0,60134.0,601866,both
2025,3,11215770,중곡4동,2523958,3882064000,31071238126.0,1067,21,30,81,6338023,105,2.0,2.0,0.0,0.0,7.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,2743.0,100089.0,127710.0,72468.0,2313468,both
2025,3,11215780,능동,2846023,6112526000,24447857591.0,693,27,23,76,2027360,47,4.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1414.0,119948.0,150590.0,89305.0,1092105,both
2025,3,11215810,광장동,5284540,6072700000,42063031377.0,1153,27,22,113,6187082,139,5.0,9.0,0.0,0.0,9.0,3.0,3.0,3.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,8850.0,130467.0,169412.0,91521.0,2393761,both
2025,3,11215820,자양1동,2745988,6662802000,41681223094.0,1353,39,42,121,7524673,106,3.0,4.0,1.0,0.0,14.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,11952.0,109925.0,139738.0,80112.0,568868,both
2025,3,11215830,자양2동,2999213,4090504000,18469133673.0,1152,39,34,94,5145529,95,2.0,1.0,0.0,0.0,8.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2506.0,93088.0,109984.0,76193.0,1657523,both
2025,3,11215840,자양3동,4353416,5077119000,42759793016.0,1350,28,36,150,6440637,105,2.0,6.0,0.0,0.0,8.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,1753.0,147616.0,217210.0,78022.0,1196419,both
2025,3,11215847,자양4동,2795134,8733237000,41505252217.0,1602,58,51,111,8506534,106,5.0,2.0,0.0,1.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,513.0,123659.0,133537.0,113780.0,1180023,both
2025,3,11215850,구의1동,2683701,4506775000,54116687178.0,1517,42,46,125,6742288,77,2.0,4.0,0.0,0.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,3506.0,122448.0,131598.0,113298.0,565313,both
2025,3,11215860,구의2동,2948328,4664464000,30186667836.0,1039,30,29,100,4931695,112,3.0,2.0,0.0,1.0,9.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,2960.0,123328.0,130522.0,116134.0,1388041,both
2025,3,11215870,구의3동,4010979,10233977000,124279316647.0,2453,57,53,215,6410788,133,5.0,4.0,0.0,0.0,16.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,25.0,11355.0,121473.0,150802.0,92143.0,1027561,both
2025,3,11230536,용신동,2894254,13484305000,114422458530.0,2829,57,51,209,13912687,231,10.0,8.0,1.0,4.0,20.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,5.0,41.0,18615.0,94022.0,114339.0,73705.0,1618399,both
2025,3,11230545,제기동,2792227,12064339000,984480506964.0,3137,69,61,72,11686991,288,4.0,5.0,0.0,1.0,22.0,2.0,2.0,2.0,1.0,1.0,0.0,3.0,0.0,14.0,0.0,0.0,0.0,1.0,30.0,3687.0,110129.0,156128.0,64131.0,1181705,both
2025,3,11230560,전농1동,3070695,7082276000,50882833946.0,2127,37,60,214,10765099,152,5.0,2.0,0.0,1.0,13.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,3.0,35.0,308.0,115557.0,136455.0,94658.0,1126695,both
2025,3,11230570,전농2동,3136080,1670908000,14976733520.0,664,14,17,71,2252252,102,2.0,2.0,0.0,0.0,12.0,3.0,3.0,2.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,713.0,79546.0,110787.0,48304.0,977568,both
2025,3,11230600,답십리1동,3538405,4449329000,38273289806.0,1262,24,26,125,6803473,124,4.0,5.0,0.0,0.0,9.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1750.0,113621.0,148258.0,78983.0,788242,both
2025,3,11230610,답십리2동,3049260,5333387000,29026373548.0,1693,33,33,74,5822235,108,3.0,2.0,0.0,2.0,13.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4714.0,97343.0,123465.0,71221.0,875745,both
2025,3,11230650,장안1동,2863708,12496149000,175371873323.0,2802,62,76,227,8812915,192,5.0,11.0,0.0,4.0,26.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,10019.0,103829.0,134733.0,72925.0,1342167,both
2025,3,11230660,장안2동,2920490,10352533000,98960581855.0,2198,50,48,235,7626376,168,3.0,2.0,0.0,2.0,21.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,38.0,5320.0,85857.0,116691.0,55023.0,996640,both
2025,3,11230705,청량리동,2860315,4836306000,57652796713.0,1158,22,25,64,6077809,154,9.0,4.0,1.0,0.0,16.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,34.0,2337.0,89163.0,93564.0,84762.0,1204398,both
2025,3,11230710,회기동,3217279,10846325000,28740493602.0,1044,40,40,134,4146732,84,3.0,5.0,1.0,0.0,10.0,1.0,3.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,51.0,107979.0,154180.0,61779.0,766917,both
2025,3,11230720,휘경1동,2722774,3946289000,18802060804.0,745,23,30,83,6030394,82,2.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,18.0,732.0,88321.0,107764.0,68878.0,521796,both
2025,3,11230730,휘경2동,3071586,2037707000,14608100662.0,623,20,18,67,4231999,84,5.0,1.0,1.0,0.0,5.0,1.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1097.0,106411.0,114330.0,98492.0,1113609,both
2025,3,11230740,이문1동,3000929,3381994000,27710116542.0,1025,53,41,135,9909044,147,5.0,2.0,0.0,0.0,13.0,3.0,0.0,0.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,1106.0,125056.0,147901.0,102210.0,1039602,both
2025,3,11230750,이문2동,3137841,1426624000,7779515000.0,489,17,13,38,3197431,71,2.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,256.0,94996.0,122692.0,67300.0,723890,both
2025,3,11260520,면목2동,2322173,3437896000,23063285110.0,1131,22,29,70,5351414,112,3.0,0.0,0.0,1.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,737.0,75273.0,95605.0,54942.0,763122,both
2025,3,11260540,면목4동,2573570,1175689000,12228227605.0,574,8,17,42,4726699,61,2.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,768.0,66665.0,83259.0,50071.0,843466,both
2025,3,11260550,면목5동,2233073,2555822000,7949359894.0,485,8,6,42,2326028,42,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,962.0,82473.0,95853.0,69093.0,704936,both
2025,3,11260565,면목본동,2336892,4932164000,58839030886.0,1670,45,50,117,9817307,168,4.0,2.0,0.0,0.0,18.0,1.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,811.0,81920.0,115724.0,48117.0,849019,both
2025,3,11260570,면목7동,2655671,4498871000,41769294939.0,986,21,33,63,6057792,108,2.0,2.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,509.0,83732.0,117177.0,50287.0,1236134,both
2025,3,11260575,면목38동,2354962,4452229000,40786829967.0,1421,31,41,124,6174122,150,4.0,1.0,1.0,0.0,17.0,1.0,2.0,2.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,34.0,1762.0,86227.0,113122.0,59332.0,1614117,both
2025,3,11260580,상봉1동,2969913,5268987000,25200994340.0,928,23,28,100,4764936,78,3.0,1.0,0.0,1.0,8.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,1611.0,102570.0,145822.0,59318.0,854219,both
2025,3,11260590,상봉2동,2575432,9448871000,68463775174.0,1813,60,70,175,6971886,127,4.0,3.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,18.0,4607.0,115657.0,135636.0,95679.0,677445,both
2025,3,11260600,중화1동,2518956,1770379000,25560368683.0,659,5,8,51,4679419,79,2.0,1.0,0.0,1.0,7.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1094.0,65448.0,88276.0,42620.0,641493,both
2025,3,11260610,중화2동,2253552,4115474000,38165203306.0,1297,28,34,100,7791929,123,2.0,3.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,32.0,361.0,100074.0,128222.0,71927.0,1016955,both
2025,3,11260620,묵1동,3120718,5208965000,41598270620.0,1155,27,30,114,6971518,144,4.0,2.0,0.0,2.0,11.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1165.0,102340.0,124199.0,80482.0,1238436,both
2025,3,11260630,묵2동,2533867,3930946000,28115520971.0,968,22,23,64,5008571,92,3.0,4.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,19.0,1255.0,104558.0,98289.0,110827.0,669204,both
2025,3,11260655,망우본동,2443681,7108659000,69159405355.0,2131,49,36,221,11159345,238,9.0,4.0,1.0,4.0,25.0,1.0,2.0,3.0,4.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,2.0,54.0,1426.0,81352.0,103800.0,58904.0,2948109,both
2025,3,11260660,망우3동,2231082,1952538000,17410270310.0,545,16,21,39,3927142,54,1.0,1.0,0.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,223.0,66344.0,80568.0,52120.0,962561,both
2025,3,11260680,신내1동,2780491,5736285000,35904728667.0,1388,36,29,166,4970366,160,3.0,2.0,1.0,0.0,13.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,2688.0,85128.0,111379.0,58877.0,2606949,both
2025,3,11260690,신내2동,3060535,3975904000,35410377404.0,774,12,21,90,1748536,104,6.0,3.0,0.0,0.0,12.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1355.0,101896.0,146354.0,57438.0,911281,both
2025,3,11290525,성북동,3470748,3673494000,30245939069.0,1048,25,13,55,4114766,166,6.0,4.0,0.0,0.0,6.0,2.0,1.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,20512.0,115878.0,137641.0,94114.0,2879912,both
2025,3,11290555,삼선동,3057377,7165172000,59645777864.0,1539,43,55,111,10204260,163,7.0,5.0,0.0,0.0,14.0,0.0,1.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,46.0,4986.0,100697.0,131819.0,69575.0,926227,both
2025,3,11290575,동선동,2821008,11154544000,63798534607.0,1949,53,67,239,7485579,146,1.0,4.0,0.0,1.0,13.0,1.0,2.0,2.0,1.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,19.0,2040.0,112767.0,142973.0,82560.0,724957,both
2025,3,11290580,돈암1동,3583117,1055017000,9514073876.0,366,1,4,21,2217732,42,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,228.0,131306.0,131306.0,,488898,both
2025,3,11290590,돈암2동,4297592,908788000,7242601690.0,477,6,4,43,2805193,88,4.0,2.0,0.0,0.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,552.0,119902.0,155026.0,84778.0,518335,both
2025,3,11290600,안암동,2896471,6505744000,40564811288.0,1208,36,42,213,7457637,167,4.0,6.0,1.0,1.0,10.0,0.0,1.0,1.0,1.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,1916.0,111466.0,142770.0,80163.0,1379571,both
2025,3,11290610,보문동,3162623,3301949000,15313271752.0,776,10,7,58,5037344,77,4.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,10.0,4757.0,86363.0,107084.0,65641.0,553006,both
2025,3,11290620,정릉1동,3341356,1691968000,11077781916.0,596,11,16,52,4378461,63,2.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,489.0,127189.0,179480.0,74899.0,412365,both
2025,3,11290630,정릉2동,2934717,3915330000,15418216367.0,708,12,15,76,5562389,110,4.0,3.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,1084.0,83950.0,102419.0,65480.0,1094889,both
2025,3,11290640,정릉3동,2482564,2145177000,11289764047.0,520,10,13,46,2597406,124,4.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,281.0,89063.0,136891.0,41235.0,3327126,both
2025,3,11290650,정릉4동,3038165,3685214000,20475923797.0,695,8,13,67,3132996,133,7.0,3.0,0.0,0.0,12.0,2.0,1.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,1020.0,100935.0,114165.0,87705.0,3570914,both
2025,3,11290660,길음1동,4462339,4597251000,12422016991.0,1034,25,20,128,6156653,129,3.0,4.0,0.0,0.0,10.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,3772.0,158052.0,166877.0,149227.0,797310,both
2025,3,11290685,길음2동,3736133,5908370000,20086071278.0,1182,16,37,108,4881851,112,5.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,303.0,119393.0,113316.0,125471.0,588002,both
2025,3,11290705,종암동,3381883,7226266000,35393116455.0,1434,33,28,150,10879682,189,7.0,2.0,0.0,1.0,17.0,3.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,17974.0,98746.0,127217.0,70274.0,1404527,both
2025,3,11290715,월곡1동,3294213,2908887000,18397530793.0,935,20,17,94,8029834,108,2.0,3.0,0.0,0.0,10.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,1348.0,77791.0,99361.0,56220.0,801757,both
2025,3,11290725,월곡2동,3138026,5979194000,28595868650.0,1126,34,32,142,6255479,135,6.0,4.0,0.0,0.0,12.0,2.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,34.0,4503.0,81526.0,101397.0,61655.0,1364901,both
2025,3,11290760,장위1동,2231978,1742665000,11397343494.0,718,13,12,63,6350144,103,4.0,1.0,0.0,0.0,8.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,394.0,87717.0,112888.0,62545.0,708546,both
2025,3,11290770,장위2동,2411293,2367911000,13590350099.0,708,23,18,45,6048296,89,3.0,2.0,0.0,0.0,11.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,608.0,101479.0,144415.0,58543.0,679894,both
