연도,분기,행정동_코드,행정동_코드_명,추정매출액,유사_업종_점포_수,개업_점포_수,폐업_점포_수,프랜차이즈_점포_수,전체,1층,1층외,영역_면적,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,공항_수,철도_역_수,버스_터미널_수,지하철_역_수,버스_정거장_수,총_상주인구_수,총_직장_인구_수,총_유동인구_수
2020,4,11620625,인헌동,28577728313,961,42,28,89,97575.0,144849.0,50301.0,1089078,105,2.0,5.0,,,14.0,1.0,,1.0,1.0,,,2.0,,,,,,1.0,23.0,25460,1574.0,6129780
2020,4,11620630,남현동,19096908974,825,38,22,100,136431.0,182635.0,90227.0,3281024,70,3.0,1.0,,,6.0,1.0,1.0,,,1.0,,,,,,,,,6.0,18396,3374.0,5422155
2020,4,11620645,서원동,42239580347,1265,47,52,201,118146.0,136523.0,99770.0,647532,94,3.0,1.0,1.0,1.0,9.0,,,1.0,,,,,1.0,,,,,,27.0,22343,2073.0,6029493
2020,4,11620655,신원동,13393383705,741,36,19,41,92644.0,126799.0,58489.0,544977,54,6.0,1.0,,,7.0,,1.0,,,1.0,,,,,,,,,10.0,18098,569.0,6111122
2020,4,11620665,서림동,14849998521,744,27,24,64,108104.0,104106.0,112102.0,941252,74,2.0,,,,5.0,1.0,1.0,1.0,,,,,,,,,,,34.0,25506,1534.0,5717700
2020,4,11620685,신사동,26643773387,1171,59,38,98,104844.0,139612.0,70075.0,641031,79,3.0,2.0,,1.0,10.0,1.0,1.0,,,1.0,,1.0,,,,,,,21.0,22688,3751.0,7987805
2020,4,11620695,신림동,48339376834,1746,81,63,171,134493.0,170919.0,98068.0,541240,168,2.0,3.0,,,17.0,,,,,,,,,4.0,,,,1.0,16.0,21839,1677.0,9261465
2020,4,11620715,난향동,2896691984,307,21,7,21,81410.0,94251.0,68570.0,821397,68,1.0,,,,5.0,,1.0,,,,,,,,,,,,34.0,15780,430.0,1382106
2020,4,11620725,조원동,42655267459,1295,58,37,95,80343.0,112210.0,48476.0,666607,96,3.0,1.0,,1.0,12.0,,1.0,,,,,1.0,,,,,,,30.0,17480,2942.0,7131106
2020,4,11620735,대학동,25090719016,1274,50,32,141,89602.0,125651.0,53553.0,8405183,283,5.0,6.0,,,11.0,,1.0,1.0,2.0,140.0,,,,,,,,,73.0,24481,659.0,6277378
2020,4,11620745,삼성동,9904714510,671,21,16,21,64377.0,76749.0,52006.0,2604386,94,3.0,,,,7.0,,2.0,,1.0,,,,,3.0,,,,,44.0,23760,780.0,7723522
2020,4,11620765,미성동,20781234659,1162,59,39,106,94965.0,111013.0,78917.0,1359429,126,3.0,3.0,,1.0,11.0,1.0,2.0,2.0,2.0,,,,,1.0,,,,,44.0,30979,2518.0,6006243
2020,4,11620775,난곡동,12524795126,655,24,12,66,87955.0,110407.0,65503.0,972373,95,2.0,1.0,,,11.0,2.0,1.0,2.0,1.0,,,1.0,,,,,,,28.0,27330,883.0,6239001
2020,4,11650510,서초1동,60364933428,3028,94,56,207,111261.0,133895.0,88627.0,1382685,194,4.0,10.0,,1.0,14.0,,2.0,,,13.0,,,,,,,,2.0,38.0,21009,42533.0,6797070
2020,4,11650520,서초2동,90533514734,3676,156,81,236,175394.0,195940.0,154848.0,1230924,217,8.0,26.0,,,24.0,,1.0,1.0,1.0,,,,,1.0,,,,2.0,47.0,21404,60995.0,6377273
2020,4,11650530,서초3동,139628059253,6817,244,144,366,118849.0,143853.0,93844.0,2998572,332,25.0,30.0,,3.0,30.0,1.0,1.0,1.0,3.0,2.0,,,,,,,1.0,2.0,77.0,31930,61450.0,12320564
2020,4,11650531,서초4동,144491267081,3204,93,66,250,149857.0,183479.0,116234.0,879773,257,2.0,13.0,,1.0,31.0,2.0,2.0,1.0,,,,,1.0,,,,,,36.0,31457,33312.0,6439393
2020,4,11650540,잠원동,60468007826,1985,62,62,126,121597.0,133410.0,109785.0,1756867,135,3.0,8.0,,,13.0,1.0,1.0,1.0,,,,,,,,,,2.0,23.0,28349,11785.0,6919500
2020,4,11650550,반포본동,3550667899,606,12,11,39,90356.0,117750.0,62962.0,972536,33,1.0,3.0,,,2.0,,1.0,2.0,2.0,,,1.0,,,,,,1.0,5.0,11947,11178.0,848583
2020,4,11650560,반포1동,54671176060,1686,42,39,132,140357.0,156188.0,124526.0,992368,140,6.0,6.0,,1.0,20.0,1.0,2.0,1.0,1.0,,,,,,,,,1.0,26.0,32298,7464.0,7136819
2020,4,11650570,반포2동,16182218301,365,3,6,22,217240.0,289145.0,145336.0,1396031,74,4.0,5.0,,,5.0,,2.0,1.0,,,,1.0,,,,,,1.0,25.0,16079,2283.0,1474328
2020,4,11650580,반포3동,66541272764,1188,42,26,83,177628.0,220936.0,134320.0,1251708,109,3.0,7.0,,,11.0,,1.0,1.0,,,,,,,,,,,18.0,22333,2674.0,2537065
2020,4,11650581,반포4동,74606278361,3374,78,81,288,171189.0,194976.0,147402.0,1427141,130,7.0,12.0,1.0,,12.0,,,1.0,,3.0,,,1.0,,,,,3.0,33.0,19377,57270.0,5123902
2020,4,11650590,방배본동,44920964671,1393,25,31,93,97884.0,131378.0,64390.0,677510,103,2.0,6.0,,,16.0,,1.0,,,,,1.0,,,,,,,25.0,21099,23491.0,5618200
2020,4,11650600,방배1동,63194686906,1323,35,45,141,114436.0,142132.0,86740.0,689244,102,3.0,4.0,,1.0,10.0,,1.0,,,3.0,,1.0,,,,,,1.0,19.0,17245,15710.0,4675858
2020,4,11650610,방배2동,32737074165,1420,54,31,123,122104.0,140944.0,103265.0,1904030,114,4.0,2.0,,,3.0,,1.0,1.0,1.0,,,1.0,,1.0,,,,1.0,37.0,20247,14220.0,5483908
2020,4,11650620,방배3동,21697735643,747,19,14,54,85610.0,111331.0,59888.0,2375134,112,4.0,3.0,,2.0,6.0,,2.0,,1.0,7.0,,,,,,,,,50.0,21283,15432.0,4104081
2020,4,11650621,방배4동,53388673855,1852,53,43,110,100588.0,124598.0,76578.0,949527,156,3.0,10.0,,,11.0,,1.0,,1.0,4.0,,,,1.0,,,,1.0,31.0,23722,15577.0,6517242
2020,4,11650651,양재1동,85625204753,2742,82,60,231,111023.0,134310.0,87736.0,5765358,263,12.0,11.0,,1.0,20.0,3.0,4.0,1.0,,1.0,,,,,,,,2.0,86.0,44542,26213.0,7841713
2020,4,11650652,양재2동,111520198445,3585,87,70,209,83743.0,100869.0,66618.0,7562268,147,2.0,16.0,,,11.0,,1.0,2.0,1.0,,,1.0,,,,,,1.0,57.0,22452,32728.0,6039047
2020,4,11650660,내곡동,5173085223,918,21,17,38,118466.0,159962.0,76970.0,12708880,161,5.0,1.0,,1.0,2.0,2.0,1.0,,,3.0,,1.0,,,,,,1.0,85.0,17915,1029.0,2614982
2020,4,11680510,신사동,250103781057,3982,107,115,294,143348.0,181146.0,105550.0,2059234,260,3.0,14.0,,,36.0,2.0,1.0,1.0,2.0,,1.0,,1.0,,,,,1.0,12.0,16672,26498.0,6968951
2020,4,11680521,논현1동,237573493478,4313,169,116,301,139892.0,169241.0,110544.0,1258744,300,4.0,15.0,,4.0,42.0,,1.0,,,,,1.0,8.0,,,,,3.0,23.0,22994,40917.0,10081455
2020,4,11680531,논현2동,160950007529,4494,171,104,348,130282.0,141764.0,118799.0,1458524,240,8.0,16.0,,5.0,29.0,1.0,1.0,1.0,,4.0,,,2.0,,,,,1.0,33.0,21740,51348.0,10887279
2020,4,11680545,압구정동,275595121894,4153,144,90,227,149733.0,200775.0,98690.0,2345057,313,4.0,25.0,,5.0,30.0,1.0,1.0,2.0,2.0,,2.0,1.0,3.0,,,,,2.0,18.0,27248,40086.0,7888249
2020,4,11680565,청담동,269630534859,4339,147,101,196,145717.0,166645.0,124788.0,2329217,288,11.0,19.0,,4.0,27.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,3.0,23.0,27014,54369.0,9750425
2020,4,11680580,삼성1동,309672689981,3629,121,75,297,173280.0,174996.0,171565.0,1944629,199,6.0,26.0,,3.0,13.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,3.0,38.0,13407,169811.0,4746469
2020,4,11680590,삼성2동,104762088253,2920,116,72,226,146445.0,173719.0,119171.0,1242271,177,10.0,11.0,,,11.0,,1.0,1.0,,1.0,,,,,,,,4.0,28.0,30115,57038.0,9310529
2020,4,11680600,대치1동,67431197205,1180,22,15,130,189238.0,252249.0,126227.0,809823,130,4.0,11.0,,,13.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,24.0,24900,16887.0,4807976
2020,4,11680610,대치2동,151074224605,3121,96,68,241,145760.0,169939.0,121580.0,1837367,210,6.0,26.0,,2.0,20.0,,2.0,1.0,1.0,,,,,,,,,2.0,39.0,37565,93548.0,6002268
2020,4,11680630,대치4동,116941990850,3876,154,128,373,155634.0,206787.0,104480.0,701081,159,4.0,12.0,1.0,1.0,18.0,,1.0,,,1.0,1.0,,,,,,,,14.0,20478,33644.0,9628627
2020,4,11680640,역삼1동,420872697352,11543,402,318,966,147028.0,165845.0,128211.0,2362133,542,15.0,49.0,1.0,3.0,64.0,1.0,1.0,,,,,,3.0,1.0,,,,1.0,44.0,35804,169130.0,20382414
2020,4,11680650,역삼2동,95236497594,3128,146,92,201,156757.0,193246.0,120267.0,1135029,195,3.0,14.0,,2.0,25.0,,1.0,2.0,1.0,1.0,,,,,,,,,31.0,36944,48471.0,11315519
2020,4,11680655,도곡1동,52589062603,1330,45,30,115,140245.0,188785.0,91704.0,1050609,142,4.0,9.0,1.0,4.0,20.0,2.0,1.0,2.0,1.0,,,,,,,,,1.0,27.0,22087,29536.0,5171072
2020,4,11680656,도곡2동,52765812113,1520,53,40,100,157519.0,192917.0,122120.0,990763,118,7.0,23.0,,,10.0,2.0,1.0,1.0,2.0,,,,,,,,,3.0,25.0,33941,87366.0,4380166
2020,4,11680660,개포1동,32937046,188,2,1,5,82563.0,,82563.0,1449952,38,1.0,1.0,,,1.0,,1.0,2.0,,,,,,,,,,,29.0,6408,549.0,694340
2020,4,11680670,개포2동,15654265035,787,25,17,63,131160.0,159651.0,102670.0,2243338,135,3.0,3.0,,,9.0,5.0,4.0,1.0,3.0,,,,,,,,,3.0,50.0,22211,8495.0,1721868
2020,4,11680690,개포4동,47737215012,1406,45,41,85,72506.0,90909.0,54104.0,1665461,115,3.0,4.0,,,7.0,,2.0,1.0,1.0,,,,,,,,,,49.0,22529,6683.0,3551856
2020,4,11680700,세곡동,24394238011,1264,55,39,146,133101.0,170344.0,95859.0,6367772,191,4.0,1.0,,,9.0,3.0,4.0,1.0,1.0,,,,,,,,,,95.0,44314,407.0,3557735
2020,4,11680720,일원본동,9362499952,463,14,8,40,154004.0,190280.0,117728.0,2354625,103,2.0,6.0,1.0,,15.0,2.0,2.0,1.0,2.0,,,,,,,,,1.0,32.0,23927,,3543852
2020,4,11680730,일원1동,22304422343,739,13,15,81,88125.0,128553.0,47698.0,953471,74,4.0,1.0,,,11.0,1.0,2.0,,1.0,,,,,,,,,,18.0,15672,1836.0,3608693
2020,4,11680740,일원2동,2322331329,461,14,10,36,107540.0,,107540.0,1300290,66,3.0,3.0,,,6.0,2.0,1.0,1.0,,,,,,,,,,1.0,13.0,17642,,938649
2020,4,11680750,수서동,54521227591,877,21,14,119,143442.0,182340.0,104544.0,1629403,89,3.0,3.0,,,11.0,2.0,1.0,1.0,2.0,,,,,,,,,2.0,23.0,15241,18199.0,2402828
2020,4,11710510,풍납1동,9982038041,529,15,11,38,80239.0,109242.0,51237.0,1075294,48,3.0,,,1.0,6.0,1.0,1.0,,,,,,,,,,,,6.0,13896,1007.0,5055524
2020,4,11710520,풍납2동,21801641785,919,21,17,76,97570.0,135855.0,59285.0,2564554,125,5.0,5.0,1.0,,26.0,2.0,2.0,3.0,1.0,3.0,,,,,,,,1.0,24.0,25501,473.0,7351247
2020,4,11710531,거여1동,9394649911,624,14,16,50,82327.0,96201.0,68453.0,522308,48,2.0,,,,2.0,,1.0,,1.0,,,,,1.0,,,,1.0,6.0,12616,3043.0,3183200
2020,4,11710532,거여2동,20917871142,674,41,18,66,97613.0,146792.0,48433.0,612901,78,3.0,3.0,,1.0,12.0,1.0,1.0,1.0,,,,,,,,,,,11.0,19174,1463.0,3583544
2020,4,11710540,마천1동,17861267218,689,20,14,42,75470.0,99125.0,51815.0,575258,73,4.0,1.0,,,8.0,1.0,1.0,,,,,,,1.0,,,,1.0,15.0,19745,671.0,4381010
2020,4,11710550,마천2동,28840162744,977,35,20,70,85614.0,134549.0,36679.0,890688,93,3.0,2.0,,,14.0,,1.0,,,,,,,,,,,,12.0,19564,1374.0,5684047
2020,4,11710561,방이1동,27676636225,1167,46,35,115,89165.0,120285.0,58045.0,609259,73,2.0,1.0,,,10.0,2.0,2.0,1.0,1.0,,,,,,,,,1.0,11.0,16193,8038.0,3317876
2020,4,11710562,방이2동,80489899009,2586,112,68,224,116180.0,143946.0,88414.0,769841,164,3.0,5.0,,,18.0,,1.0,1.0,,,,,,,,,,1.0,13.0,26148,40198.0,6165562
2020,4,11710566,오륜동,2907729434,484,12,12,52,278756.0,335167.0,222346.0,3085088,74,4.0,6.0,,,6.0,1.0,2.0,2.0,3.0,11.0,,,,,,,,3.0,15.0,18483,16273.0,724012
2020,4,11710570,오금동,67828834046,1781,42,44,121,79130.0,109660.0,48600.0,1648868,134,5.0,5.0,,,13.0,3.0,3.0,4.0,2.0,,,,,,,,,3.0,27.0,39515,21745.0,9871023
2020,4,11710580,송파1동,59199062932,1849,70,50,156,111312.0,127759.0,94864.0,686925,102,2.0,4.0,,3.0,14.0,1.0,1.0,,,,,,,,,,,2.0,13.0,24810,9835.0,6197415
2020,4,11710590,송파2동,20706597009,896,34,26,85,91180.0,120743.0,61616.0,631023,79,3.0,1.0,,,11.0,3.0,1.0,2.0,3.0,,,,,,,,,,7.0,20645,5342.0,3565775
2020,4,11710600,석촌동,82961586076,2518,128,76,234,115978.0,154771.0,77186.0,946914,159,3.0,7.0,,2.0,27.0,3.0,2.0,,,,,,,,,,,,20.0,32530,8142.0,8299453
2020,4,11710610,삼전동,54428484404,1675,65,62,158,106594.0,140530.0,72658.0,953338,118,4.0,2.0,,,14.0,3.0,1.0,1.0,1.0,,,,,1.0,,,,1.0,12.0,31448,3629.0,7012975
2020,4,11710620,가락본동,65762786261,2613,105,93,230,121576.0,150818.0,92335.0,1014738,144,5.0,9.0,1.0,5.0,21.0,1.0,2.0,2.0,,,,,,,,,,,21.0,27076,26146.0,7588257
2020,4,11710631,가락1동,324923918410,3581,42,38,67,192420.0,167864.0,216976.0,1393228,82,2.0,8.0,,,13.0,1.0,1.0,1.0,,,,1.0,,,,,,3.0,16.0,27823,5873.0,846748
2020,4,11710632,가락2동,43093106542,1568,52,40,135,98224.0,123358.0,73091.0,932311,143,3.0,6.0,,,17.0,4.0,2.0,1.0,,,,,,,,,,1.0,22.0,33013,6689.0,6675287
2020,4,11710641,문정1동,26137290476,1162,41,34,80,96190.0,109899.0,82482.0,612546,70,3.0,1.0,,,5.0,1.0,1.0,1.0,,,,,,,,,,,19.0,20369,31815.0,4589861
2020,4,11710642,문정2동,111225567463,5836,198,131,465,164099.0,213100.0,115099.0,2242033,149,10.0,12.0,,1.0,22.0,,1.0,,,,,,2.0,,,,,3.0,14.0,29877,37095.0,3109117
2020,4,11710646,장지동,22880202297,1035,59,43,84,100013.0,136163.0,63862.0,1278355,136,4.0,3.0,,,10.0,1.0,2.0,1.0,3.0,,,,1.0,,,,,1.0,41.0,30000,5323.0,8288409
2020,4,11710647,위례동,3285409256,820,64,47,147,146336.0,218223.0,74450.0,2537372,84,3.0,1.0,,,5.0,2.0,2.0,1.0,,,,,,,,,,,32.0,30548,,3188372
2020,4,11710650,잠실본동,106498296029,2975,118,81,359,125340.0,167619.0,83061.0,1028997,192,5.0,9.0,,1.0,24.0,,1.0,,,,,,,,,,,1.0,12.0,28558,10021.0,7620797
2020,4,11710670,잠실2동,34179004480,940,37,23,104,333330.0,457036.0,209624.0,2686850,91,4.0,6.0,,,14.0,1.0,2.0,2.0,2.0,,,,,,,,,1.0,5.0,36151,3800.0,2490877
2020,4,11710680,잠실3동,31227991571,1795,43,39,155,222474.0,214629.0,230320.0,1542643,103,5.0,9.0,,,11.0,1.0,3.0,,1.0,,,,,,,,,,16.0,35314,30372.0,2954896
2020,4,11710690,잠실4동,7551051838,424,18,4,43,270088.0,332424.0,207753.0,780204,74,3.0,3.0,,,10.0,1.0,2.0,,1.0,,,,,,,,,2.0,7.0,21711,2075.0,2229006
2020,4,11710710,잠실6동,141430057671,1902,58,46,223,170699.0,186328.0,155069.0,1508001,144,4.0,17.0,,1.0,23.0,,1.0,1.0,,,,,1.0,,,,,2.0,13.0,17212,53520.0,2418937
2020,4,11710720,잠실7동,3971076620,210,7,3,15,128915.0,211830.0,46001.0,723486,30,2.0,4.0,,,4.0,,1.0,2.0,1.0,,,,,,,,,2.0,3.0,9882,,990149
2020,4,11740515,강일동,10296024108,749,66,19,106,148443.0,211207.0,85679.0,3647520,187,5.0,3.0,,,12.0,2.0,2.0,2.0,1.0,,,,,,,,,3.0,79.0,35390,204.0,4608300
2020,4,11740520,상일동,16778071104,821,36,18,78,127572.0,195941.0,59204.0,1813623,105,4.0,2.0,1.0,,8.0,4.0,2.0,2.0,5.0,,,,,,,,,,37.0,33197,1070.0,3041879
2020,4,11740530,명일1동,42132086921,1485,62,36,157,96834.0,128735.0,64933.0,634942,151,5.0,6.0,,2.0,17.0,,1.0,,,,,,,,,,,1.0,22.0,26280,3976.0,6010305
2020,4,11740540,명일2동,38209553746,1076,44,21,137,109682.0,165029.0,54334.0,914329,107,3.0,6.0,,,18.0,4.0,2.0,,1.0,,,,,,,,,,18.0,17494,2635.0,2218649
2020,4,11740550,고덕1동,5267443163,623,35,21,73,105107.0,132996.0,77218.0,1518495,92,3.0,,,,4.0,1.0,2.0,1.0,1.0,,,,,,,,,1.0,26.0,25955,802.0,3688413
2020,4,11740560,고덕2동,15378732620,749,68,36,81,174788.0,210411.0,139166.0,2206786,78,3.0,1.0,,,9.0,1.0,2.0,1.0,2.0,,,,,,,,,1.0,25.0,22444,1104.0,2523373
2020,4,11740570,암사1동,29362445385,1404,54,39,109,89670.0,102877.0,76462.0,735480,90,2.0,1.0,,,8.0,1.0,1.0,,,1.0,,1.0,,,,,,,13.0,35440,2488.0,8856545
2020,4,11740580,암사2동,17588810677,686,18,16,66,92420.0,129567.0,55274.0,2174329,61,1.0,3.0,,,6.0,1.0,2.0,,,,,,,,,,,1.0,6.0,15439,2162.0,2412565
2020,4,11740590,암사3동,13056698549,532,20,6,47,121573.0,137403.0,105743.0,1799368,50,2.0,1.0,,,5.0,1.0,,2.0,1.0,,,,,,,,,,12.0,18359,,1642451
2020,4,11740600,천호1동,22870083649,1084,27,22,118,90163.0,110848.0,69478.0,668998,92,4.0,1.0,,,11.0,,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,11.0,27485,1785.0,9879312
2020,4,11740610,천호2동,114661791149,3301,132,81,276,112382.0,125369.0,99395.0,1850853,203,4.0,3.0,,1.0,26.0,1.0,1.0,1.0,,,,,,3.0,,,,,22.0,34494,2915.0,11390005
2020,4,11740620,천호3동,27974773627,1524,49,44,129,106835.0,142941.0,70729.0,561872,115,4.0,3.0,,2.0,14.0,,,1.0,,,,,,1.0,,,,,11.0,26573,1293.0,8203963
2020,4,11740640,성내1동,40317361943,1275,39,34,119,93223.0,118892.0,67555.0,663675,98,6.0,4.0,,2.0,9.0,1.0,2.0,1.0,,1.0,,,1.0,,,,,,20.0,20230,13587.0,6277857
2020,4,11740650,성내2동,33489135641,1459,41,35,122,91312.0,105031.0,77592.0,625147,113,2.0,3.0,,4.0,14.0,,,,,,,,1.0,,,,,3.0,16.0,24318,2250.0,9301142
2020,4,11740660,성내3동,56571373741,1996,61,35,155,109869.0,129198.0,90540.0,647356,136,4.0,5.0,,,13.0,2.0,,,,2.0,,,,,,,,1.0,13.0,23440,4018.0,6524101
2020,4,11740685,길동,81916509356,2953,144,92,273,90318.0,113489.0,67148.0,1631616,242,6.0,10.0,1.0,4.0,34.0,4.0,3.0,1.0,,1.0,,,,,,,,1.0,36.0,46576,8361.0,16015077
2020,4,11740700,둔촌2동,22512674114,1170,47,38,94,80171.0,106110.0,54232.0,1550455,129,5.0,4.0,1.0,,17.0,2.0,1.0,2.0,1.0,,,,,,,,,1.0,32.0,26347,2952.0,7273534
2021,1,11110515,청운효자동,20399790801,832,33,19,25,128011.0,162329.0,93692.0,2568432,93,6.0,3.0,,,4.0,1.0,1.0,2.0,2.0,8.0,,,,,,,,,26.0,12434,6252.0,3668598
2021,1,11110530,사직동,68038165369,2682,61,83,183,152957.0,196087.0,109826.0,1158536,206,18.0,24.0,,,15.0,,1.0,,1.0,1.0,,,3.0,,,,,2.0,34.0,9524,45807.0,3686557
2021,1,11110540,삼청동,25806139358,666,10,19,46,145953.0,190705.0,101202.0,1479255,49,10.0,4.0,,1.0,1.0,,,1.0,1.0,2.0,,,,,,,,,16.0,2635,3007.0,849581
2021,1,11110550,부암동,5805538667,469,15,12,33,92237.0,100727.0,83748.0,2274739,84,4.0,2.0,,,1.0,1.0,2.0,1.0,1.0,14.0,,,,,,,,,38.0,10015,1712.0,1283595
2021,1,11110560,평창동,9948492638,665,7,10,35,85538.0,83877.0,87198.0,8947328,162,6.0,2.0,,1.0,5.0,1.0,,,1.0,2.0,,,,,,,,,91.0,18390,11836.0,1041300
2021,1,11110570,무악동,7372282834,191,4,6,21,178853.0,178853.0,,369520,42,2.0,1.0,1.0,,4.0,1.0,1.0,,,,,,,,,,,1.0,7.0,8541,431.0,1930634
2021,1,11110580,교남동,8285065957,377,10,6,58,204582.0,208333.0,200830.0,346926,78,4.0,3.0,2.0,,17.0,,,,1.0,1.0,,,,,,,,,26.0,10466,725.0,3163749
2021,1,11110600,가회동,16491876630,593,13,11,47,134826.0,162415.0,107237.0,539955,63,5.0,3.0,,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,22.0,4325,12809.0,1200734
2021,1,11110615,종로1234가동,438821284360,10491,154,210,562,178013.0,237498.0,118528.0,2417171,500,19.0,35.0,,,47.0,1.0,2.0,,,4.0,,1.0,5.0,17.0,,,,5.0,72.0,7242,115053.0,11529957
2021,1,11110630,종로56가동,85830238734,1993,43,29,96,237226.0,235456.0,238996.0,603167,212,7.0,8.0,,,31.0,,1.0,,,1.0,,4.0,,3.0,,,,1.0,23.0,5219,22084.0,6357599
2021,1,11110640,이화동,26911507520,767,16,29,137,111936.0,145571.0,78302.0,782395,119,4.0,4.0,1.0,,11.0,,,2.0,,37.0,,,,,,,,1.0,28.0,7603,1800.0,3549213
2021,1,11110650,혜화동,37363474988,1464,32,38,199,117679.0,153779.0,81579.0,1132421,145,6.0,5.0,,,16.0,3.0,1.0,1.0,4.0,26.0,,,1.0,,,,,,36.0,16799,5345.0,7888102
2021,1,11110670,창신1동,69019374188,1847,38,52,52,164210.0,198710.0,129709.0,305337,111,3.0,4.0,,,9.0,,2.0,,,,,1.0,,7.0,,,,2.0,11.0,5129,1940.0,3447091
2021,1,11110680,창신2동,10769525796,397,10,15,23,80536.0,91197.0,69876.0,257323,38,2.0,1.0,,,5.0,,,,,,,,,,,,,,,8326,183.0,5795279
2021,1,11110690,창신3동,361578901,173,2,9,18,78209.0,88457.0,67961.0,216835,24,3.0,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,5.0,6921,111.0,889515
2021,1,11110700,숭인1동,3233666901,297,13,12,32,76070.0,94190.0,57950.0,239396,43,3.0,1.0,,,3.0,1.0,,,,,,,,,,,,,14.0,6080,225.0,2543633
2021,1,11110710,숭인2동,23587930197,912,15,27,68,92389.0,119287.0,65491.0,351906,89,4.0,3.0,,1.0,4.0,,,,,,,2.0,,3.0,,,,2.0,6.0,9700,1620.0,5516829
2021,1,11140520,소공동,114207649691,3018,82,70,249,154879.0,185538.0,124221.0,943795,231,13.0,29.0,,,10.0,,1.0,4.0,3.0,,1.0,,3.0,3.0,,,,3.0,37.0,2073,93047.0,2216750
2021,1,11140540,회현동,162927139667,5382,107,106,243,338470.0,385567.0,291373.0,897827,211,9.0,17.0,,,16.0,1.0,,,,2.0,,2.0,1.0,2.0,,,,6.0,35.0,5124,78140.0,3868247
2021,1,11140550,명동,170081707521,4506,60,144,497,180600.0,234919.0,126280.0,969729,542,20.0,46.0,,,35.0,,1.0,,,4.0,,,3.0,12.0,,,,1.0,29.0,2766,122900.0,4090146
2021,1,11140570,필동,25005092807,1198,30,20,128,125850.0,160806.0,90894.0,1464686,123,6.0,9.0,1.0,,7.0,,2.0,,1.0,19.0,,,2.0,1.0,,,,2.0,15.0,4038,13408.0,1910698
2021,1,11140580,장충동,18099318066,516,7,15,33,103123.0,126051.0,80195.0,1017925,63,6.0,2.0,,,1.0,,1.0,,,3.0,,,1.0,2.0,,,,1.0,13.0,4665,5479.0,1975671
2021,1,11140590,광희동,117748934677,5605,77,177,247,193250.0,196507.0,189992.0,737204,185,3.0,16.0,1.0,,14.0,,,1.0,,,,1.0,3.0,11.0,,,,3.0,19.0,5204,59306.0,5648100
2021,1,11140605,을지로동,217700532494,2865,41,33,121,143744.0,185740.0,101748.0,611524,145,5.0,10.0,,,13.0,,,,,,,1.0,2.0,3.0,,,,4.0,20.0,1959,15804.0,4539120
2021,1,11140615,신당동,53307254349,11952,354,357,124,366788.0,338025.0,395550.0,534942,99,7.0,5.0,,1.0,12.0,,1.0,1.0,3.0,,,3.0,,1.0,,,,2.0,8.0,7698,5257.0,5564426
2021,1,11140625,다산동,34948033929,862,12,21,78,95949.0,114577.0,77321.0,523971,86,3.0,4.0,,1.0,9.0,,1.0,1.0,1.0,,,,,1.0,,,,1.0,7.0,14154,6479.0,4430567
2021,1,11140635,약수동,25236421964,676,14,24,66,135648.0,186985.0,84311.0,486369,87,4.0,2.0,,1.0,12.0,2.0,,,,,,,,,,,,2.0,12.0,17127,9774.0,2561138
2021,1,11140645,청구동,10409551886,533,9,15,39,99479.0,105314.0,93645.0,342571,34,2.0,,,,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,5.0,14045,2028.0,3785824
2021,1,11140650,신당5동,19771657181,753,23,22,53,96955.0,121291.0,72619.0,319706,65,4.0,2.0,,,5.0,,1.0,,2.0,,,,,,,,,,12.0,10518,742.0,4773473
2021,1,11140665,동화동,15364208623,563,11,12,41,94143.0,113770.0,74516.0,327045,47,3.0,1.0,,,5.0,,1.0,1.0,,,,,,,,,,2.0,4.0,10659,1168.0,2912356
2021,1,11140670,황학동,43200646415,1407,28,24,77,136131.0,161232.0,111029.0,328640,76,1.0,6.0,,,10.0,,,,,,,,,7.0,,,,,6.0,12570,806.0,6074817
2021,1,11140680,중림동,20233638701,714,19,13,71,126810.0,126278.0,127342.0,484384,77,3.0,2.0,,,7.0,,1.0,,2.0,1.0,,,,5.0,,,,,14.0,12288,3238.0,2149130
2021,1,11170510,후암동,20226051872,799,12,28,47,82695.0,104994.0,60397.0,865892,80,6.0,1.0,,,7.0,1.0,2.0,,1.0,,,2.0,,,,,,,18.0,17736,1731.0,4860459
2021,1,11170520,용산2가동,12049024913,581,18,23,42,105657.0,95232.0,116082.0,1966853,63,3.0,,,,4.0,,1.0,2.0,2.0,,,,,,,,,1.0,29.0,9925,721.0,5020584
2021,1,11170530,남영동,40925109946,1282,31,40,154,95138.0,122851.0,67424.0,1177788,147,7.0,5.0,,,14.0,,,1.0,,,,,,12.0,,,,3.0,26.0,7618,16510.0,2128470
