연도,분기,행정동_코드_명,행정동_코드,시세_전체,시세_1층,시세_1층외,영역_면적,월평균소득금액,지출총금액,추정매출액,유사_업종_점포_수,개업_점포_수,폐업_점포_수,프랜차이즈_점포_수,폐업률,개업률,업종_밀도,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,공항_수,철도_역_수,버스_터미널_수,지하철_역_수,버스_정거장_수,집객시설_총계,총_유동인구_수,총_상주인구_수,총_직장인구_수
2020,1,목1동,11470510,129627.0,164926.0,94327.0,1433111,5667672.0,218025600000.0,59650537177.0,2741,115,86,331,3.14,4.2,0.19,,,,,,,,,,,,,,,,,,,,,,5817182,31902,13488.0
2020,1,목2동,11470520,92050.0,112120.0,71980.0,1021355,3244963.0,5111755000.0,23340461325.0,1004,41,24,74,2.39,4.08,0.1,,,,,,,,,,,,,,,,,,,,,,7918501,31151,2860.0
2020,1,목3동,11470530,91644.0,121981.0,61307.0,531850,3101712.0,5111823000.0,33351496350.0,1076,32,31,95,2.88,2.97,0.2,,,,,,,,,,,,,,,,,,,,,,5321324,22890,1685.0
2020,1,목4동,11470540,82134.0,111534.0,52733.0,577493,3426858.0,4459225000.0,24049121991.0,1145,39,39,105,3.41,3.41,0.2,,,,,,,,,,,,,,,,,,,,,,6037355,26744,2011.0
2020,1,목5동,11470550,147299.0,206114.0,88483.0,1766361,5987821.0,9500235000.0,34086758390.0,1580,68,52,174,3.29,4.3,0.09,,,,,,,,,,,,,,,,,,,,,,5283515,42852,15306.0
2020,1,무악동,11110570,,,,369520,5136717.0,1629290000.0,4348627840.0,184,6,3,22,1.63,3.26,0.05,,,,,,,,,,,,,,,,,,,,,,1961315,8074,451.0
2020,1,묵1동,11260620,93656.0,125195.0,62118.0,1238436,3120718.0,3404811000.0,26671544525.0,1101,32,28,108,2.54,2.91,0.09,,,,,,,,,,,,,,,,,,,,,,7766456,35850,912.0
2020,1,묵2동,11260630,59288.0,78054.0,40522.0,669204,2533867.0,2824431000.0,21390575669.0,915,20,21,58,2.3,2.19,0.14,,,,,,,,,,,,,,,,,,,,,,6062386,19656,1390.0
2020,1,문래동,11560605,87074.0,99035.0,75114.0,1786708,4019445.0,8249223000.0,86483989838.0,2562,103,58,216,2.26,4.02,0.14,,,,,,,,,,,,,,,,,,,,,,10880482,31722,57767.0
2020,1,문정1동,11710641,81995.0,91609.0,72382.0,612546,3568357.0,2973062000.0,21385637452.0,1146,58,34,69,2.97,5.06,0.19,,,,,,,,,,,,,,,,,,,,,,4992105,20832,31693.0
2020,1,문정2동,11710642,149340.0,200885.0,97794.0,2242033,4425648.0,21615192000.0,92871680893.0,5562,239,128,469,2.3,4.3,0.25,,,,,,,,,,,,,,,,,,,,,,3384333,30399,30105.0
2020,1,미성동,11620765,79124.0,99183.0,59065.0,1359429,2676537.0,3395418000.0,19649977206.0,1099,42,29,97,2.64,3.82,0.08,,,,,,,,,,,,,,,,,,,,,,6475177,31961,3064.0
2020,1,미아동,11305535,81506.0,90833.0,72178.0,841204,2318870.0,4079220000.0,32871043742.0,1220,49,43,100,3.52,4.02,0.15,,,,,,,,,,,,,,,,,,,,,,8515342,22316,1214.0
2020,1,반포1동,11650560,144080.0,161517.0,126643.0,992368,5338302.0,8544301000.0,53168514838.0,1654,59,42,133,2.54,3.57,0.17,,,,,,,,,,,,,,,,,,,,,,7922838,30491,6436.0
2020,1,반포2동,11650570,169613.0,,169613.0,1396031,6812331.0,1189220000.0,14618048181.0,361,9,7,23,1.94,2.49,0.03,,,,,,,,,,,,,,,,,,,,,,1390276,16177,1948.0
2020,1,반포3동,11650580,143783.0,195925.0,91641.0,1251708,6140775.0,3667158000.0,64036394162.0,1142,39,29,75,2.54,3.42,0.09,,,,,,,,,,,,,,,,,,,,,,2671987,18406,3165.0
2020,1,반포4동,11650581,171243.0,223274.0,119213.0,1427141,5280483.0,20900618000.0,63168286864.0,3288,110,84,280,2.55,3.35,0.23,,,,,,,,,,,,,,,,,,,,,,5095157,19576,58955.0
2020,1,반포본동,11650550,98376.0,119234.0,77517.0,972536,5583021.0,1494580000.0,3102601660.0,599,15,20,36,3.34,2.5,0.06,,,,,,,,,,,,,,,,,,,,,,867406,12084,11263.0
2020,1,발산1동,11500611,90475.0,120116.0,60835.0,2887669,3192517.0,13442127000.0,155803244716.0,2876,194,65,215,2.26,6.75,0.1,,,,,,,,,,,,,,,,,,,,,,5774220,38619,2302.0
2020,1,방배1동,11650600,115527.0,146013.0,85041.0,689244,4069239.0,5660759000.0,65794316566.0,1310,50,46,139,3.51,3.82,0.19,,,,,,,,,,,,,,,,,,,,,,4809604,17339,18441.0
2020,1,방배2동,11650610,111573.0,121072.0,102074.0,1904030,3864301.0,97215640000.0,35733431230.0,1374,59,32,123,2.33,4.29,0.07,,,,,,,,,,,,,,,,,,,,,,5897055,20781,12555.0
2020,1,방배3동,11650620,121518.0,183670.0,59366.0,2375134,4681587.0,3716533000.0,21656034441.0,729,18,10,53,1.37,2.47,0.03,,,,,,,,,,,,,,,,,,,,,,3959969,22141,14532.0
2020,1,방배4동,11650621,104393.0,129396.0,79390.0,949527,4557937.0,4669538000.0,50466442223.0,1796,44,47,100,2.62,2.45,0.19,,,,,,,,,,,,,,,,,,,,,,6740115,23764,15638.0
2020,1,방배본동,11650590,85623.0,113316.0,57930.0,677510,4856162.0,12293879000.0,42425965716.0,1365,41,36,96,2.64,3.0,0.2,,,,,,,,,,,,,,,,,,,,,,5917707,21317,22144.0
2020,1,방이1동,11710561,93078.0,134140.0,52016.0,609259,3970520.0,4564240000.0,27320694892.0,1143,43,42,108,3.67,3.76,0.19,,,,,,,,,,,,,,,,,,,,,,3335569,16384,8614.0
2020,1,방이2동,11710562,108088.0,142644.0,73532.0,769841,2928271.0,13771668000.0,79850125865.0,2419,107,63,206,2.6,4.42,0.31,,,,,,,,,,,,,,,,,,,,,,6581751,25553,40875.0
2020,1,방학1동,11320690,77159.0,109778.0,44539.0,1040857,2895702.0,7178665000.0,40111886776.0,1782,79,60,178,3.37,4.43,0.17,,,,,,,,,,,,,,,,,,,,,,7467452,29724,3094.0
2020,1,방학2동,11320700,55733.0,81573.0,29894.0,1092814,2099146.0,1689706000.0,27365073296.0,755,22,25,40,3.31,2.91,0.07,,,,,,,,,,,,,,,,,,,,,,3579262,20934,810.0
2020,1,방학3동,11320710,62113.0,79830.0,44395.0,1951026,2962092.0,1406892000.0,10773276663.0,507,16,16,41,3.16,3.16,0.03,,,,,,,,,,,,,,,,,,,,,,4131680,28734,1081.0
2020,1,방화1동,11500630,92595.0,113398.0,71792.0,1475606,3407916.0,5701647000.0,40738259450.0,1885,88,57,205,3.02,4.67,0.13,,,,,,,,,,,,,,,,,,,,,,8328205,45180,4187.0
2020,1,방화2동,11500640,70618.0,76013.0,65222.0,6157541,2708397.0,6459526000.0,21855493689.0,1580,64,56,145,3.54,4.05,0.03,,,,,,,,,,,,,,,,,,,,,,6740276,23794,2319.0
2020,1,방화3동,11500641,109219.0,151230.0,67207.0,2558908,3044446.0,1586249000.0,8793974188.0,529,21,16,53,3.02,3.97,0.02,,,,,,,,,,,,,,,,,,,,,,3422942,24360,2527.0
2020,1,번1동,11305595,76791.0,97625.0,55957.0,627036,2303972.0,5555529000.0,55151516953.0,1345,53,42,111,3.12,3.94,0.21,,,,,,,,,,,,,,,,,,,,,,8399030,19255,2250.0
2020,1,번2동,11305603,85545.0,80947.0,90143.0,974298,2308539.0,605122000.0,5398437451.0,324,10,10,19,3.09,3.09,0.03,,,,,,,,,,,,,,,,,,,,,,3563696,17027,337.0
2020,1,번3동,11305608,74752.0,100392.0,49113.0,1081177,2548326.0,2025609000.0,11427076943.0,392,14,17,55,4.34,3.57,0.04,,,,,,,,,,,,,,,,,,,,,,4006974,18250,207.0
2020,1,보광동,11170700,87865.0,98935.0,76795.0,715096,2545653.0,962699000.0,17889726906.0,749,32,28,41,3.74,4.27,0.1,,,,,,,,,,,,,,,,,,,,,,4872737,14393,565.0
2020,1,보라매동,11620525,82183.0,99420.0,64945.0,750225,2529995.0,12412383000.0,20638880680.0,1262,77,42,100,3.33,6.1,0.17,,,,,,,,,,,,,,,,,,,,,,4660369,23821,1634.0
2020,1,보문동,11290610,73929.0,93921.0,53936.0,553006,3162623.0,2410737000.0,12402722973.0,726,20,18,60,2.48,2.75,0.13,,,,,,,,,,,,,,,,,,,,,,6563577,15008,3276.0
2020,1,부암동,11110550,88620.0,107264.0,69977.0,2274739,3647449.0,1002078000.0,3040761691.0,454,16,11,32,2.42,3.52,0.02,,,,,,,,,,,,,,,,,,,,,,1289447,9987,1514.0
2020,1,북가좌1동,11410710,87724.0,98085.0,77363.0,577979,4005416.0,1580595000.0,2379670680.0,443,16,16,54,3.61,3.61,0.08,,,,,,,,,,,,,,,,,,,,,,3356952,18893,422.0
2020,1,북가좌2동,11410720,68351.0,93057.0,43646.0,824866,2590646.0,2956584000.0,31753983479.0,1120,32,29,109,2.59,2.86,0.14,,,,,,,,,,,,,,,,,,,,,,13364721,33505,1307.0
2020,1,북아현동,11410555,88597.0,104061.0,73132.0,458945,4172659.0,2001557000.0,10614484803.0,677,25,20,58,2.95,3.69,0.15,,,,,,,,,,,,,,,,,,,,,,15414492,16782,1204.0
2020,1,불광1동,11380520,90182.0,115758.0,64607.0,3124927,3182963.0,5309331000.0,35482171102.0,1341,82,49,131,3.65,6.11,0.04,,,,,,,,,,,,,,,,,,,,,,7400360,40763,2010.0
2020,1,불광2동,11380530,100039.0,121774.0,78303.0,1396089,2396457.0,3571210000.0,22550768583.0,1061,38,28,56,2.64,3.58,0.08,,,,,,,,,,,,,,,,,,,,,,6483394,29233,2110.0
2020,1,사근동,11200550,106842.0,139450.0,74235.0,1169216,3099614.0,4789303000.0,28315761692.0,893,43,25,192,2.8,4.82,0.08,,,,,,,,,,,,,,,,,,,,,,4373484,11680,409.0
2020,1,사당1동,11590620,96839.0,118625.0,75054.0,635172,2855173.0,6571674000.0,45642997456.0,1435,66,40,131,2.79,4.6,0.23,,,,,,,,,,,,,,,,,,,,,,7685427,23335,3764.0
2020,1,사당2동,11590630,126197.0,144351.0,108042.0,2763201,3884988.0,6832523000.0,58399563781.0,1503,48,46,165,3.06,3.19,0.05,,,,,,,,,,,,,,,,,,,,,,8418193,28212,1976.0
2020,1,사당3동,11590640,104896.0,129235.0,80557.0,907684,3890035.0,2562979000.0,7798319935.0,718,20,17,62,2.37,2.79,0.08,,,,,,,,,,,,,,,,,,,,,,5809660,25822,919.0
2020,1,사당4동,11590650,82373.0,115594.0,49152.0,436148,2844168.0,2005846000.0,18537054425.0,544,27,18,51,3.31,4.96,0.12,,,,,,,,,,,,,,,,,,,,,,4082730,14658,1255.0
2020,1,사당5동,11590651,74165.0,90373.0,57956.0,682199,3047661.0,561037000.0,4043993849.0,350,14,4,35,1.14,4.0,0.05,,,,,,,,,,,,,,,,,,,,,,3177397,12800,1460.0
2020,1,사직동,11110530,141584.0,177228.0,105939.0,1158536,5007768.0,38784512000.0,56656503365.0,2654,79,73,188,2.75,2.98,0.23,,,,,,,,,,,,,,,,,,,,,,3962616,9386,44477.0
2020,1,삼각산동,11305575,131515.0,126021.0,137008.0,621911,3734477.0,2307013000.0,9220110969.0,709,27,28,76,3.95,3.81,0.11,,,,,,,,,,,,,,,,,,,,,,3582276,32809,335.0
2020,1,삼선동,11290555,80768.0,108223.0,53313.0,926227,3057377.0,4780693000.0,39881271925.0,1425,44,48,100,3.37,3.09,0.15,,,,,,,,,,,,,,,,,,,,,,10329237,25380,4636.0
2020,1,삼성1동,11680580,205426.0,204428.0,206425.0,1944629,5098096.0,155614249000.0,293921053060.0,3426,131,77,283,2.25,3.82,0.18,,,,,,,,,,,,,,,,,,,,,,5221837,14671,159167.0
2020,1,삼성2동,11680590,143933.0,163184.0,124682.0,1242271,5055114.0,11061756000.0,95886003592.0,2791,107,81,217,2.9,3.83,0.22,,,,,,,,,,,,,,,,,,,,,,10146138,30227,58014.0
2020,1,삼성동,11620745,53347.0,71317.0,35377.0,2604386,2593695.0,1591879000.0,8222529185.0,651,27,26,23,3.99,4.15,0.02,,,,,,,,,,,,,,,,,,,,,,8272206,25120,879.0
2020,1,삼양동,11305534,68855.0,82587.0,55123.0,924092,2473211.0,2718628000.0,14113279854.0,678,13,15,60,2.21,1.92,0.07,,,,,,,,,,,,,,,,,,,,,,12189170,25278,462.0
2020,1,삼전동,11710610,101106.0,143300.0,58912.0,953338,2779980.0,6350909000.0,56709108223.0,1631,73,82,150,5.03,4.48,0.17,,,,,,,,,,,,,,,,,,,,,,7603618,32314,4176.0
2020,1,삼청동,11110540,114598.0,171226.0,57970.0,1479255,3442534.0,1684064000.0,16495570845.0,680,21,17,46,2.5,3.09,0.05,,,,,,,,,,,,,,,,,,,,,,896467,2717,3911.0
2020,1,상계10동,11350720,105615.0,148789.0,62442.0,809214,3132098.0,712091000.0,2814603080.0,309,4,5,22,1.62,1.29,0.04,,,,,,,,,,,,,,,,,,,,,,2621253,16569,344.0
2020,1,상계1동,11350630,94341.0,136347.0,52335.0,5402614,3030316.0,6712699000.0,33728195327.0,1494,57,42,142,2.81,3.82,0.03,,,,,,,,,,,,,,,,,,,,,,8038150,41981,3699.0
2020,1,상계2동,11350640,124836.0,163324.0,86348.0,623125,3122902.0,17930842000.0,73533236181.0,2641,112,77,263,2.92,4.24,0.42,,,,,,,,,,,,,,,,,,,,,,12026948,21065,2183.0
2020,1,상계34동,11350665,63857.0,86856.0,40859.0,5211708,2644186.0,1319537000.0,9704106194.0,820,29,28,42,3.41,3.54,0.02,,,,,,,,,,,,,,,,,,,,,,10180095,25739,652.0
2020,1,상계5동,11350670,63381.0,88974.0,37787.0,906891,2481440.0,1972657000.0,16497008421.0,1185,53,42,71,3.54,4.47,0.13,,,,,,,,,,,,,,,,,,,,,,8123365,25458,1190.0
2020,1,상계67동,11350695,128796.0,172108.0,85484.0,1450295,3152836.0,10452183000.0,67226527748.0,1489,56,43,169,2.89,3.76,0.1,,,,,,,,,,,,,,,,,,,,,,6325553,34538,3980.0
2020,1,상계8동,11350700,182386.0,182386.0,,666348,3153561.0,1133078000.0,10967029016.0,407,18,5,35,1.23,4.42,0.06,,,,,,,,,,,,,,,,,,,,,,1112270,24382,448.0
2020,1,상계9동,11350710,118333.0,184377.0,52289.0,719445,2955988.0,1169371000.0,12972353920.0,437,19,17,42,3.89,4.35,0.06,,,,,,,,,,,,,,,,,,,,,,1777871,21896,1010.0
2020,1,상도1동,11590530,98983.0,119218.0,78749.0,1488648,3875896.0,5542651000.0,47264482480.0,1506,57,47,223,3.12,3.78,0.1,,,,,,,,,,,,,,,,,,,,,,9576365,45129,3561.0
2020,1,상도2동,11590540,116589.0,138636.0,94542.0,772865,3826699.0,3715838000.0,18973859292.0,1154,48,37,126,3.21,4.16,0.15,,,,,,,,,,,,,,,,,,,,,,5959785,28618,992.0
2020,1,상도3동,11590550,119732.0,182526.0,56937.0,637199,2575897.0,2745647000.0,28455190695.0,744,31,23,53,3.09,4.17,0.12,,,,,,,,,,,,,,,,,,,,,,4911293,25619,887.0
2020,1,상도4동,11590560,75675.0,97402.0,53948.0,939562,2563258.0,1747763000.0,22132007130.0,755,28,21,74,2.78,3.71,0.08,,,,,,,,,,,,,,,,,,,,,,7177260,29467,1118.0
2020,1,상봉1동,11260580,81612.0,108716.0,54508.0,854219,2969913.0,3183862000.0,47332135376.0,855,47,25,90,2.92,5.5,0.1,,,,,,,,,,,,,,,,,,,,,,5983454,25085,1704.0
2020,1,상봉2동,11260590,81862.0,98433.0,65290.0,677445,2575432.0,9858163000.0,52050382328.0,1506,69,59,143,3.92,4.58,0.22,,,,,,,,,,,,,,,,,,,,,,7656373,19068,4761.0
2020,1,상암동,11440740,160164.0,194594.0,125734.0,8402415,4158486.0,14644284000.0,64190519750.0,1834,105,76,282,4.14,5.73,0.02,,,,,,,,,,,,,,,,,,,,,,5732417,27885,11981.0
2020,1,상일동,11740520,65758.0,82551.0,48965.0,1813623,3690212.0,2198405000.0,15015745928.0,697,56,15,53,2.15,8.03,0.04,,,,,,,,,,,,,,,,,,,,,,1996607,10654,1247.0
2020,1,서강동,11440655,125639.0,147395.0,103884.0,1478577,4339738.0,4708914000.0,27077098453.0,1602,79,91,134,5.68,4.93,0.11,,,,,,,,,,,,,,,,,,,,,,6763420,19552,3646.0
2020,1,서교동,11440660,135153.0,156598.0,113709.0,1678981,3212258.0,44199701000.0,250516788674.0,7863,344,307,737,3.9,4.37,0.47,,,,,,,,,,,,,,,,,,,,,,17358659,18835,26294.0
2020,1,서림동,11620665,110213.0,92786.0,127640.0,941252,2530625.0,2132400000.0,15006465750.0,714,29,29,65,4.06,4.06,0.08,,,,,,,,,,,,,,,,,,,,,,6001957,25430,1454.0
2020,1,서빙고동,11170690,79215.0,73081.0,85350.0,2821948,4208562.0,955666000.0,2905162011.0,369,15,7,24,1.9,4.07,0.01,,,,,,,,,,,,,,,,,,,,,,2086802,14396,7218.0
2020,1,서원동,11620645,141791.0,171781.0,111801.0,647532,2412001.0,9460562000.0,46418705803.0,1254,56,47,210,3.75,4.47,0.19,,,,,,,,,,,,,,,,,,,,,,6352127,22717,2333.0
2020,1,서초1동,11650510,123992.0,159102.0,88882.0,1382685,4769119.0,8178159000.0,55546010689.0,2936,85,76,198,2.59,2.9,0.21,,,,,,,,,,,,,,,,,,,,,,7535045,21364,41803.0
2020,1,서초2동,11650520,144477.0,140171.0,148782.0,1230924,5196131.0,161436469000.0,88028972999.0,3488,123,98,225,2.81,3.53,0.28,,,,,,,,,,,,,,,,,,,,,,6438347,18390,58613.0
2020,1,서초3동,11650530,115520.0,138810.0,92229.0,2998572,4678950.0,16479240000.0,140404891450.0,6464,250,159,352,2.46,3.87,0.22,,,,,,,,,,,,,,,,,,,,,,12228180,30335,58156.0
2020,1,서초4동,11650531,158690.0,198020.0,119359.0,879773,6475383.0,33710923000.0,148703812344.0,3127,127,82,245,2.62,4.06,0.36,,,,,,,,,,,,,,,,,,,,,,7163411,31104,34217.0
2020,1,석관동,11290810,68666.0,92037.0,45295.0,1705061,2864182.0,4942239000.0,28378351704.0,1394,52,36,119,2.58,3.73,0.08,,,,,,,,,,,,,,,,,,,,,,11196593,32696,2897.0
2020,1,석촌동,11710600,100187.0,132432.0,67942.0,946914,2927911.0,8607043000.0,70406680326.0,2380,119,77,208,3.24,5.0,0.25,,,,,,,,,,,,,,,,,,,,,,8085790,33503,9563.0
2020,1,성내1동,11740640,82932.0,119295.0,46568.0,663675,3438376.0,4616615000.0,34129210220.0,1258,42,34,121,2.7,3.34,0.19,,,,,,,,,,,,,,,,,,,,,,6456726,20451,13172.0
2020,1,성내2동,11740650,78978.0,101245.0,56710.0,625147,2824592.0,5944962000.0,31678508860.0,1435,40,49,117,3.41,2.79,0.23,,,,,,,,,,,,,,,,,,,,,,9499154,24392,2007.0
2020,1,성내3동,11740660,92751.0,130074.0,55427.0,647356,2897346.0,5670773000.0,56195738610.0,1930,77,62,146,3.21,3.99,0.3,,,,,,,,,,,,,,,,,,,,,,7102907,23646,4156.0
2020,1,성북동,11290525,109163.0,133678.0,84648.0,2879912,3470748.0,2686420000.0,15636365626.0,965,25,23,64,2.38,2.59,0.03,,,,,,,,,,,,,,,,,,,,,,4443145,16949,15551.0
2020,1,성산1동,11440720,87059.0,102437.0,71681.0,859254,2814646.0,2897523000.0,29991536980.0,1087,48,43,85,3.96,4.42,0.13,,,,,,,,,,,,,,,,,,,,,,6489152,15504,4650.0
2020,1,성산2동,11440730,95004.0,121125.0,68883.0,1978724,3521472.0,7537798000.0,34306164567.0,1425,44,26,135,1.82,3.09,0.07,,,,,,,,,,,,,,,,,,,,,,8296902,34494,1375.0
2020,1,성수1가1동,11200650,91312.0,114907.0,67717.0,1885875,3870717.0,2228884000.0,18647038146.0,977,50,26,66,2.66,5.12,0.05,,,,,,,,,,,,,,,,,,,,,,2986535,16849,2148.0
2020,1,성수1가2동,11200660,105070.0,124328.0,85812.0,930086,3263294.0,5522595000.0,40653884782.0,1629,79,31,112,1.9,4.85,0.18,,,,,,,,,,,,,,,,,,,,,,6312444,14194,5342.0
2020,1,성수2가1동,11200670,65680.0,81475.0,49885.0,1184964,2900762.0,4637140000.0,50578261411.0,1433,69,46,99,3.21,4.82,0.12,,,,,,,,,,,,,,,,,,,,,,5509678,17138,7914.0
2020,1,성수2가3동,11200690,98587.0,113871.0,83302.0,1054501,3358391.0,9958758000.0,87343327217.0,2726,127,60,189,2.2,4.66,0.26,,,,,,,,,,,,,,,,,,,,,,5692383,11349,22685.0
2020,1,성현동,11620565,99610.0,132174.0,67046.0,678223,3455108.0,1294623000.0,7438395304.0,592,28,28,53,4.73,4.73,0.09,,,,,,,,,,,,,,,,,,,,,,6257281,37738,1543.0
2020,1,세곡동,11680700,132684.0,149157.0,116211.0,6367772,3885403.0,4712679000.0,23418586063.0,1193,52,32,140,2.68,4.36,0.02,,,,,,,,,,,,,,,,,,,,,,3721963,44930,471.0
2020,1,소공동,11140520,178363.0,237841.0,118886.0,943795,5380521.0,1210529228000.0,71549410863.0,2996,75,55,249,1.84,2.5,0.32,,,,,,,,,,,,,,,,,,,,,,2536048,2054,94203.0
2020,1,송정동,11200720,73201.0,92046.0,54356.0,681916,2566462.0,707358000.0,4342073871.0,430,16,5,14,1.16,3.72,0.06,,,,,,,,,,,,,,,,,,,,,,3396646,10955,878.0
2020,1,송중동,11305545,90619.0,119878.0,61359.0,1075796,2555447.0,8521112000.0,65214567973.0,1751,110,76,190,4.34,6.28,0.16,,,,,,,,,,,,,,,,,,,,,,12895390,30218,1450.0
2020,1,송천동,11305555,77272.0,87131.0,67412.0,929913,2444557.0,4130742000.0,32205226909.0,1390,62,47,117,3.38,4.46,0.15,,,,,,,,,,,,,,,,,,,,,,13736946,28173,926.0
2020,1,송파1동,11710580,112881.0,121000.0,104761.0,686925,3129216.0,6709053000.0,52060364615.0,1758,71,56,148,3.19,4.04,0.26,,,,,,,,,,,,,,,,,,,,,,6383757,25549,9040.0
2020,1,송파2동,11710590,79183.0,106126.0,52240.0,631023,4370970.0,2802363000.0,20343736182.0,858,29,23,85,2.68,3.38,0.14,,,,,,,,,,,,,,,,,,,,,,3893970,20644,5656.0
2020,1,수궁동,11530790,56456.0,81349.0,31563.0,2661352,2682295.0,2133015000.0,8512417170.0,711,29,21,57,2.95,4.08,0.03,,,,,,,,,,,,,,,,,,,,,,2477666,24575,1792.0
2020,1,수색동,11380650,72969.0,92054.0,53885.0,1290258,3253972.0,927102000.0,2944261361.0,400,11,15,23,3.75,2.75,0.03,,,,,,,,,,,,,,,,,,,,,,1627960,8907,242.0
2020,1,수서동,11680750,171435.0,239326.0,103544.0,1629403,3847379.0,45944215000.0,49720443783.0,853,27,23,106,2.7,3.17,0.05,,,,,,,,,,,,,,,,,,,,,,2584242,15915,15479.0
2020,1,수유1동,11305615,63815.0,96258.0,31372.0,1649963,2220463.0,3393609000.0,30168718270.0,1043,32,33,50,3.16,3.07,0.06,,,,,,,,,,,,,,,,,,,,,,7230831,21750,1218.0
2020,1,수유2동,11305625,107372.0,77366.0,137379.0,581617,2577008.0,1532056000.0,18184955878.0,830,30,19,54,2.29,3.61,0.14,,,,,,,,,,,,,,,,,,,,,,7127664,21833,1248.0
2020,1,수유3동,11305635,94522.0,106824.0,82220.0,745645,2205999.0,9379869000.0,58144079931.0,2058,90,73,204,3.55,4.37,0.28,,,,,,,,,,,,,,,,,,,,,,11477637,23692,3045.0
2020,1,숭인1동,11110700,89406.0,103351.0,75462.0,239396,2868519.0,581000000.0,3527506691.0,279,8,11,28,3.94,2.87,0.12,,,,,,,,,,,,,,,,,,,,,,2462665,6180,307.0
2020,1,숭인2동,11110710,88810.0,120490.0,57131.0,351906,2607311.0,1561118000.0,20641646944.0,918,29,22,72,2.4,3.16,0.26,,,,,,,,,,,,,,,,,,,,,,5878009,9457,1662.0
2020,1,시흥1동,11545670,93100.0,114362.0,71837.0,1524148,2757307.0,8224735000.0,64363982177.0,2187,82,79,213,3.61,3.75,0.14,,,,,,,,,,,,,,,,,,,,,,6617319,34375,4261.0
2020,1,시흥2동,11545680,120210.0,167667.0,72754.0,1308882,3181421.0,569141000.0,6287054092.0,384,21,9,35,2.34,5.47,0.03,,,,,,,,,,,,,,,,,,,,,,1630891,22225,748.0
2020,1,시흥3동,11545690,116663.0,93004.0,140322.0,1261391,2516251.0,1045619000.0,11266263412.0,1001,20,20,31,2.0,2.0,0.08,,,,,,,,,,,,,,,,,,,,,,1404048,11339,1739.0
2020,1,시흥4동,11545700,106586.0,125396.0,87776.0,821709,2405620.0,984447000.0,8702535653.0,473,10,18,36,3.81,2.11,0.06,,,,,,,,,,,,,,,,,,,,,,3172263,21338,1232.0
2020,1,시흥5동,11545710,73000.0,112292.0,33709.0,1386972,2375052.0,1413741000.0,21384998962.0,790,22,30,68,3.8,2.78,0.06,,,,,,,,,,,,,,,,,,,,,,4004753,20526,1359.0
2020,1,신길1동,11560630,100777.0,119431.0,82124.0,722925,2780044.0,3034979000.0,26227964385.0,856,21,22,63,2.57,2.45,0.12,,,,,,,,,,,,,,,,,,,,,,5927566,17419,2688.0
2020,1,신길3동,11560650,62229.0,91988.0,32470.0,520083,3085442.0,2818049000.0,11151352339.0,715,26,18,45,2.52,3.64,0.14,,,,,,,,,,,,,,,,,,,,,,8009573,15733,622.0
2020,1,신길4동,11560660,73989.0,73989.0,,292127,2717791.0,547133000.0,2569532865.0,314,4,10,32,3.18,1.27,0.11,,,,,,,,,,,,,,,,,,,,,,2604585,8930,593.0
2020,1,신길5동,11560670,85181.0,85181.0,,494653,2656511.0,1053990000.0,4664193269.0,323,12,11,28,3.41,3.72,0.07,,,,,,,,,,,,,,,,,,,,,,2604809,9143,793.0
2020,1,신길6동,11560680,91805.0,104042.0,79568.0,653511,2954616.0,3770847000.0,27334721153.0,961,26,23,73,2.39,2.71,0.15,,,,,,,,,,,,,,,,,,,,,,5142878,18126,1813.0
2020,1,신길7동,11560690,120592.0,122067.0,119116.0,642487,3616070.0,1972878000.0,6876567721.0,519,22,11,54,2.12,4.24,0.08,,,,,,,,,,,,,,,,,,,,,,3394542,16810,2410.0
2020,1,신내1동,11260680,81722.0,100616.0,62827.0,2606949,2780491.0,4464230000.0,52370708391.0,1203,49,29,129,2.41,4.07,0.05,,,,,,,,,,,,,,,,,,,,,,5581268,40663,1973.0
2020,1,신내2동,11260690,91611.0,133999.0,49224.0,911281,3060535.0,3565970000.0,21680623175.0,710,25,27,90,3.8,3.52,0.08,,,,,,,,,,,,,,,,,,,,,,1991263,21885,464.0
2020,1,신당5동,11140650,126261.0,116037.0,136485.0,319706,3027979.0,1564668000.0,16032987910.0,728,30,25,48,3.43,4.12,0.23,,,,,,,,,,,,,,,,,,,,,,4964450,9242,768.0
2020,1,신당동,11140615,381333.0,377840.0,384826.0,534942,2816850.0,3752934000.0,48835090087.0,11829,498,393,117,3.32,4.21,2.21,,,,,,,,,,,,,,,,,,,,,,6030407,7514,5611.0
2020,1,신대방1동,11590670,88463.0,132295.0,44631.0,675281,3845094.0,2515434000.0,14923913448.0,827,35,26,60,3.14,4.23,0.12,,,,,,,,,,,,,,,,,,,,,,3281823,23913,3893.0
2020,1,신대방2동,11590680,100856.0,132805.0,68907.0,977033,3340157.0,84733970000.0,26964642342.0,971,44,31,123,3.19,4.53,0.1,,,,,,,,,,,,,,,,,,,,,,5580735,21153,12684.0
