연도,분기,행정동코드,행정동명,당월매출금액
2019,2,11590560,상도4동,19938572660
2019,2,11590605,흑석동,46811910730
2019,2,11590620,사당1동,48329282200
2019,2,11590630,사당2동,55181600311
2019,2,11590640,사당3동,7509801816
2019,2,11590650,사당4동,19966563174
2019,2,11590651,사당5동,4068811903
2019,2,11590660,대방동,37513404979
2019,2,11590670,신대방1동,15762021399
2019,2,11590680,신대방2동,29667913451
2019,2,11620525,보라매동,22409144401
2019,2,11620545,청림동,3651502702
2019,2,11620565,성현동,7726546092
2019,2,11620575,행운동,32364831649
2019,2,11620585,낙성대동,35838193121
2019,2,11620595,청룡동,121330031107
2019,2,11620605,은천동,36483965558
2019,2,11620615,중앙동,30552910702
2019,2,11620625,인헌동,27136659026
2019,2,11620630,남현동,21137298772
2019,2,11620645,서원동,49164577340
2019,2,11620655,신원동,11092689896
2019,2,11620665,서림동,13052662305
2019,2,11620685,신사동,24761804688
2019,2,11620695,신림동,53445660823
2019,2,11620715,난향동,3599361998
2019,2,11620725,조원동,42653916496
2019,2,11620735,대학동,26920664658
2019,2,11620745,삼성동,8139273982
2019,2,11620765,미성동,20176831858
2019,2,11620775,난곡동,11009330331
2019,2,11650510,서초1동,61160820957
2019,2,11650520,서초2동,93063286178
2019,2,11650530,서초3동,157320904492
2019,2,11650531,서초4동,141275233793
2019,2,11650540,잠원동,56766433808
2019,2,11650550,반포본동,3446649825
2019,2,11650560,반포1동,53504027366
2019,2,11650570,반포2동,14993169959
2019,2,11650580,반포3동,67698878414
2019,2,11650581,반포4동,72546005354
2019,2,11650590,방배본동,40869604815
2019,2,11650600,방배1동,61843370383
2019,2,11650610,방배2동,37732159590
2019,2,11650620,방배3동,21934089921
2019,2,11650621,방배4동,49670560317
2019,2,11650651,양재1동,96153767803
2019,2,11650652,양재2동,116794702478
2019,2,11650660,내곡동,6550124822
2019,2,11680510,신사동,253610713178
2019,2,11680521,논현1동,224393972380
2019,2,11680531,논현2동,133597437262
2019,2,11680545,압구정동,239569425674
2019,2,11680565,청담동,222881870191
2019,2,11680580,삼성1동,364102081457
2019,2,11680590,삼성2동,96425138258
2019,2,11680600,대치1동,71736151823
2019,2,11680610,대치2동,96969571904
2019,2,11680630,대치4동,122418910430
2019,2,11680640,역삼1동,435486625248
2019,2,11680650,역삼2동,86815519345
2019,2,11680655,도곡1동,55237200117
2019,2,11680656,도곡2동,48541898929
2019,2,11680660,개포1동,42359882
2019,2,11680670,개포2동,15812008413
2019,2,11680690,개포4동,42606772379
2019,2,11680700,세곡동,22497658724
2019,2,11680720,일원본동,11090543723
2019,2,11680730,일원1동,23674484289
2019,2,11680740,일원2동,2598785005
2019,2,11680750,수서동,45057243782
2019,2,11710510,풍납1동,9743419241
2019,2,11710520,풍납2동,19820710187
2019,2,11710531,거여1동,9433592419
2019,2,11710532,거여2동,19484178494
2019,2,11710540,마천1동,13797143232
2019,2,11710550,마천2동,24366629173
2019,2,11710561,방이1동,34641423523
2019,2,11710562,방이2동,82804095684
2019,2,11710566,오륜동,4442181004
2019,2,11710570,오금동,57503719840
2019,2,11710580,송파1동,58530499262
2019,2,11710590,송파2동,20332473600
2019,2,11710600,석촌동,69227026867
2019,2,11710610,삼전동,49555681643
2019,2,11710620,가락본동,66715629389
2019,2,11710631,가락1동,331687800723
2019,2,11710632,가락2동,41980410838
2019,2,11710641,문정1동,21719620642
2019,2,11710642,문정2동,107338546307
2019,2,11710646,장지동,24896404269
2019,2,11710647,위례동,2259352246
2019,2,11710650,잠실본동,109719795572
2019,2,11710670,잠실2동,37209873859
2019,2,11710680,잠실3동,29111941735
2019,2,11710690,잠실4동,7341148987
2019,2,11710710,잠실6동,81876182492
2019,2,11710720,잠실7동,3509203005
2019,2,11740515,강일동,9007226715
2019,2,11740520,상일동,11209655784
2019,2,11740530,명일1동,41255312103
2019,2,11740540,명일2동,35499385335
2019,2,11740550,고덕1동,5818031507
2019,2,11740560,고덕2동,8476254452
2019,2,11740570,암사1동,26242087624
2019,2,11740580,암사2동,17357472236
2019,2,11740590,암사3동,11847146093
2019,2,11740600,천호1동,21294858011
2019,2,11740610,천호2동,114062465668
2019,2,11740620,천호3동,29403299298
2019,2,11740640,성내1동,35817282600
2019,2,11740650,성내2동,27635665948
2019,2,11740660,성내3동,57070723691
2019,2,11740685,길동,71718406580
2019,2,11740700,둔촌2동,19461344740
2019,3,11110515,청운효자동,16424404096
2019,3,11110530,사직동,65235984792
2019,3,11110540,삼청동,22757639560
2019,3,11110550,부암동,3560263748
2019,3,11110560,평창동,9683547425
2019,3,11110570,무악동,3725364419
2019,3,11110580,교남동,4183047948
2019,3,11110600,가회동,13381119092
2019,3,11110615,종로1·2·3·4가동,416987626157
2019,3,11110630,종로5·6가동,82152802997
2019,3,11110640,이화동,31531817080
2019,3,11110650,혜화동,45816083942
2019,3,11110670,창신1동,72435437228
2019,3,11110680,창신2동,9039457282
2019,3,11110690,창신3동,343473677
2019,3,11110700,숭인1동,3856319510
2019,3,11110710,숭인2동,24701851378
2019,3,11140520,소공동,74176191840
2019,3,11140540,회현동,158725586088
2019,3,11140550,명동,220911666808
2019,3,11140570,필동,26908477048
2019,3,11140580,장충동,16083438138
2019,3,11140590,광희동,130929058308
2019,3,11140605,을지로동,238925387253
2019,3,11140615,신당동,59032401177
2019,3,11140625,다산동,29909783443
2019,3,11140635,약수동,30723988822
2019,3,11140645,청구동,13471039737
2019,3,11140650,신당5동,16503514939
2019,3,11140665,동화동,17699553556
2019,3,11140670,황학동,41610490858
2019,3,11140680,중림동,27561744534
2019,3,11170510,후암동,15886028830
2019,3,11170520,용산2가동,9981052733
2019,3,11170530,남영동,42760725007
2019,3,11170555,청파동,27920165390
2019,3,11170560,원효로1동,194555656637
2019,3,11170570,원효로2동,147127815022
2019,3,11170580,효창동,8948394914
2019,3,11170590,용문동,12987613510
2019,3,11170625,한강로동,824099758248
2019,3,11170630,이촌1동,30123193984
2019,3,11170640,이촌2동,4854462374
2019,3,11170650,이태원1동,79441133343
2019,3,11170660,이태원2동,10778830966
2019,3,11170685,한남동,68397615622
2019,3,11170690,서빙고동,5503670315
2019,3,11170700,보광동,17570228522
2019,3,11200520,왕십리2동,8271341326
2019,3,11200535,왕십리도선동,27127356150
2019,3,11200540,마장동,17967469305
2019,3,11200550,사근동,33269062095
2019,3,11200560,행당1동,32753400029
2019,3,11200570,행당2동,12243341625
2019,3,11200580,응봉동,1536778977
2019,3,11200590,금호1가동,4275373068
2019,3,11200615,금호2·3가동,15732867301
2019,3,11200620,금호4가동,7834176871
2019,3,11200645,옥수동,14337769625
2019,3,11200650,성수1가1동,19556681951
2019,3,11200660,성수1가2동,40053479265
2019,3,11200670,성수2가1동,58475529975
2019,3,11200690,성수2가3동,91624950733
2019,3,11200720,송정동,4502195363
2019,3,11200790,용답동,27044124951
2019,3,11215710,화양동,81566807848
2019,3,11215730,군자동,38524180065
2019,3,11215740,중곡1동,34188609389
2019,3,11215750,중곡2동,38882455254
2019,3,11215760,중곡3동,13435840547
2019,3,11215770,중곡4동,26088963330
2019,3,11215780,능동,19509456360
2019,3,11215810,광장동,26145810227
2019,3,11215820,자양1동,29977378735
2019,3,11215830,자양2동,13909056133
2019,3,11215840,자양3동,49381903774
2019,3,11215847,자양4동,39821669452
2019,3,11215850,구의1동,42023038699
2019,3,11215860,구의2동,19733247895
2019,3,11215870,구의3동,143398813468
2019,3,11230536,용신동,76056055996
2019,3,11230545,제기동,340896411853
2019,3,11230560,전농1동,26844545460
2019,3,11230570,전농2동,10978860310
2019,3,11230600,답십리1동,20292585930
2019,3,11230610,답십리2동,20835802527
2019,3,11230650,장안1동,99444813980
2019,3,11230660,장안2동,65894944330
2019,3,11230705,청량리동,30787108612
2019,3,11230710,회기동,25106395833
2019,3,11230720,휘경1동,18794559332
2019,3,11230730,휘경2동,11941586300
2019,3,11230740,이문1동,24281048412
2019,3,11230750,이문2동,6231646998
2019,3,11260520,면목2동,15496974327
2019,3,11260540,면목4동,8499989573
2019,3,11260550,면목5동,10231032997
2019,3,11260565,면목본동,42628840871
2019,3,11260570,면목7동,30808581730
2019,3,11260575,면목3·8동,26929142640
2019,3,11260580,상봉1동,53307726616
2019,3,11260590,상봉2동,53401084487
2019,3,11260600,중화1동,9959872270
2019,3,11260610,중화2동,34158702235
2019,3,11260620,묵1동,27783227586
2019,3,11260630,묵2동,22009356253
2019,3,11260655,망우본동,50098556782
2019,3,11260660,망우3동,10823980012
2019,3,11260680,신내1동,49581594991
2019,3,11260690,신내2동,20508906196
2019,3,11290525,성북동,16322878493
2019,3,11290555,삼선동,40909536756
2019,3,11290575,동선동,50496775377
2019,3,11290580,돈암1동,4581510287
2019,3,11290590,돈암2동,4466487504
2019,3,11290600,안암동,32645825886
2019,3,11290610,보문동,12392165327
2019,3,11290620,정릉1동,7904435518
2019,3,11290630,정릉2동,9950452297
2019,3,11290640,정릉3동,7352534703
2019,3,11290650,정릉4동,17357502897
2019,3,11290660,길음1동,8862745900
2019,3,11290685,길음2동,17779615904
2019,3,11290705,종암동,30855658433
2019,3,11290715,월곡1동,11190001064
2019,3,11290725,월곡2동,21488447132
2019,3,11290760,장위1동,8185096166
2019,3,11290770,장위2동,9845175823
2019,3,11290780,장위3동,5373127831
2019,3,11290810,석관동,27098505519
2019,3,11305534,삼양동,13118137185
2019,3,11305535,미아동,32892910733
2019,3,11305545,송중동,67416430583
2019,3,11305555,송천동,30920905505
2019,3,11305575,삼각산동,8877246532
2019,3,11305595,번1동,55033242842
2019,3,11305603,번2동,6976822756
2019,3,11305608,번3동,10947862930
2019,3,11305615,수유1동,29614950048
2019,3,11305625,수유2동,18247354093
2019,3,11305635,수유3동,58256084370
2019,3,11305645,우이동,18639731975
2019,3,11305660,인수동,16163563977
2019,3,11320511,창1동,25767753634
2019,3,11320512,창2동,16551503549
2019,3,11320513,창3동,10687391206
2019,3,11320514,창4동,23337444227
2019,3,11320515,창5동,38889494132
2019,3,11320521,도봉1동,37206899898
2019,3,11320522,도봉2동,11280926337
2019,3,11320660,쌍문1동,11003945577
2019,3,11320670,쌍문2동,22376164521
2019,3,11320680,쌍문3동,17603101197
2019,3,11320681,쌍문4동,8607495558
2019,3,11320690,방학1동,40772812391
2019,3,11320700,방학2동,34671116518
2019,3,11320710,방학3동,11347589046
2019,3,11350560,월계1동,20385453823
2019,3,11350570,월계2동,5752784462
2019,3,11350580,월계3동,5333434593
2019,3,11350595,공릉1동,46180752574
2019,3,11350600,공릉2동,29089592082
2019,3,11350611,하계1동,56987606190
2019,3,11350612,하계2동,4304496235
2019,3,11350619,중계본동,33027156333
2019,3,11350621,중계1동,10044974176
2019,3,11350624,중계4동,25624889904
2019,3,11350625,중계2·3동,124217159545
2019,3,11350630,상계1동,35809630258
2019,3,11350640,상계2동,82453983408
2019,3,11350665,상계3·4동,8786653440
2019,3,11350670,상계5동,15516359704
2019,3,11350695,상계6·7동,70019132671
2019,3,11350700,상계8동,10637313879
2019,3,11350710,상계9동,13106415640
2019,3,11350720,상계10동,3020477683
2019,3,11380510,녹번동,25677819106
2019,3,11380520,불광1동,35900781255
2019,3,11380530,불광2동,21948645736
2019,3,11380551,갈현1동,34293140470
2019,3,11380552,갈현2동,44797267168
2019,3,11380560,구산동,10258652893
2019,3,11380570,대조동,50912648244
2019,3,11380580,응암1동,37100080770
2019,3,11380590,응암2동,7077429044
2019,3,11380600,응암3동,36092688499
2019,3,11380625,역촌동,31315044042
2019,3,11380631,신사1동,16687905065
2019,3,11380632,신사2동,7716755952
2019,3,11380640,증산동,10149226238
2019,3,11380650,수색동,3310756085
2019,3,11380690,진관동,19374802973
2019,3,11410520,천연동,12272836271
2019,3,11410555,북아현동,10706705261
2019,3,11410565,충현동,23785706909
2019,3,11410585,신촌동,121240733784
2019,3,11410615,연희동,53130732048
2019,3,11410620,홍제1동,12459147630
2019,3,11410640,홍제3동,28355791548
2019,3,11410655,홍제2동,5638614996
2019,3,11410660,홍은1동,11065965131
2019,3,11410685,홍은2동,15427225094
2019,3,11410690,남가좌1동,7366743884
2019,3,11410700,남가좌2동,18193602411
2019,3,11410710,북가좌1동,2924709745
2019,3,11410720,북가좌2동,30781666480
2019,3,11440555,아현동,23123016668
2019,3,11440565,공덕동,33975199079
2019,3,11440585,도화동,41542976788
2019,3,11440590,용강동,51613559591
2019,3,11440600,대흥동,34956586378
2019,3,11440610,염리동,12004956725
2019,3,11440630,신수동,16740295917
2019,3,11440655,서강동,34253681096
2019,3,11440660,서교동,290516041925
2019,3,11440680,합정동,56842498091
2019,3,11440690,망원1동,34217742616
2019,3,11440700,망원2동,21348892186
2019,3,11440710,연남동,32528317811
2019,3,11440720,성산1동,31972895164
2019,3,11440730,성산2동,33761706274
2019,3,11440740,상암동,68243487151
2019,3,11470510,목1동,60908448148
2019,3,11470520,목2동,22201134968
2019,3,11470530,목3동,30692901050
2019,3,11470540,목4동,23435046464
2019,3,11470550,목5동,37244015253
2019,3,11470560,신월1동,21559140773
2019,3,11470570,신월2동,16384353582
2019,3,11470580,신월3동,5280859509
2019,3,11470590,신월4동,11960341410
2019,3,11470600,신월5동,7316535918
2019,3,11470610,신월6동,8437626845
2019,3,11470611,신월7동,13883203830
2019,3,11470620,신정1동,27601144992
2019,3,11470630,신정2동,23714485418
2019,3,11470640,신정3동,25278024083
2019,3,11470650,신정4동,66990880664
2019,3,11470670,신정6동,7010501277
2019,3,11470680,신정7동,19449355484
2019,3,11500510,염창동,50037409972
2019,3,11500520,등촌1동,54264910811
2019,3,11500530,등촌2동,7955420734
2019,3,11500535,등촌3동,50205009218
2019,3,11500540,화곡1동,61781587566
2019,3,11500550,화곡2동,11642279238
2019,3,11500560,화곡3동,23954171809
2019,3,11500570,화곡4동,28134955594
2019,3,11500590,화곡본동,26923255783
2019,3,11500591,화곡6동,34659159711
2019,3,11500593,화곡8동,21363655861
2019,3,11500603,가양1동,81691554653
2019,3,11500604,가양2동,24490109558
2019,3,11500605,가양3동,6968841036
2019,3,11500611,발산1동,126498968314
2019,3,11500615,우장산동,24312312960
2019,3,11500620,공항동,29064953940
2019,3,11500630,방화1동,38112224193
2019,3,11500640,방화2동,20993478569
2019,3,11500641,방화3동,8448121110
2019,3,11530510,신도림동,31236259062
2019,3,11530520,구로1동,10447628076
2019,3,11530530,구로2동,147273717414
2019,3,11530540,구로3동,133778339403
2019,3,11530550,구로4동,37779446386
2019,3,11530560,구로5동,66326091256
2019,3,11530595,가리봉동,15765453195
2019,3,11530720,고척1동,45329503377
2019,3,11530730,고척2동,20428253810
2019,3,11530740,개봉1동,23818989862
2019,3,11530750,개봉2동,19420740151
2019,3,11530760,개봉3동,14547003155
2019,3,11530770,오류1동,30146912817
2019,3,11530780,오류2동,17521772349
2019,3,11530790,수궁동,8765649167
2019,3,11545510,가산동,679876585959
2019,3,11545610,독산1동,229454599669
2019,3,11545620,독산2동,15605437878
2019,3,11545630,독산3동,31592359460
2019,3,11545640,독산4동,15885445963
2019,3,11545670,시흥1동,64289062819
2019,3,11545680,시흥2동,3417542565
