연도,분기,행정동_코드,행정동_코드_명,추정매출액,월평균소득금액,지출_총금액,총_유동인구_수,총_상주인구_수,총_직장_인구_수,전체_임대시세,1층_임대시세,1층외_임대시세,영역_면적,집객시설_수,유사_업종_점포_수,개업_점포_수,폐업_점포_수,프랜차이즈_점포_수
2024,2,11620645,서원동,60181412696,2412001,12762709000,5575427,22908,1726.0,170957.0,197994.0,143920.0,647532.0,94,1357,33,55,214
2024,2,11650510,서초1동,73109036665,4769119,10586574000,7870023,20154,41721.0,132927.0,155594.0,110259.0,1382685.0,194,3271,65,89,226
2024,2,11650520,서초2동,135689428895,5196131,175997602000,7086926,24636,56400.0,195318.0,224859.0,165778.0,1230924.0,217,4175,80,102,278
2024,2,11650530,서초3동,195563144979,4678950,195826737000,11986514,31862,55705.0,136010.0,150628.0,121392.0,2998572.0,332,7316,135,136,385
2024,2,11650531,서초4동,194042003562,6475383,33748918000,6435728,30281,32314.0,195493.0,245148.0,145837.0,879773.0,257,3386,65,60,221
2024,2,11290810,석관동,42106554851,2864182,6369727000,10920562,33768,1554.0,89137.0,105733.0,72542.0,1705061.0,154,1490,35,48,143
2024,2,11710600,석촌동,93476832441,2927911,11732132000,6542177,30682,6810.0,126992.0,160267.0,93718.0,946914.0,159,2676,71,88,239
2024,2,11740640,성내1동,48077253386,3438376,6476147000,5841841,19392,11908.0,101195.0,120784.0,81606.0,663675.0,98,1386,23,32,125
2024,2,11740650,성내2동,53995164267,2824592,7487482000,8271814,23452,1700.0,124759.0,138906.0,110612.0,625147.0,113,1545,41,54,121
2024,2,11740660,성내3동,69401232300,2897346,7568270000,6644715,22433,5543.0,118674.0,131230.0,106118.0,647356.0,136,2087,49,72,161
2024,2,11290525,성북동,30022077111,3470748,4064721000,4255521,15875,15450.0,107945.0,128561.0,87329.0,2879912.0,166,1074,23,28,64
2024,2,11440720,성산1동,33814612549,2814646,4078559000,5853035,18543,4919.0,112803.0,97998.0,127609.0,859254.0,86,1198,29,37,78
2024,2,11440730,성산2동,34231627518,3521472,9004394000,7089477,38537,1476.0,104027.0,141739.0,66315.0,1978724.0,158,1572,36,37,150
2024,2,11200650,성수1가1동,21272948729,3870717,3809286000,3160205,15394,2207.0,116148.0,126870.0,105427.0,1885875.0,83,1192,37,31,78
2024,2,11200660,성수1가2동,70555567076,3263294,10959032000,5732417,11932,4957.0,163250.0,173067.0,153434.0,930086.0,79,2198,86,75,133
2024,2,11200670,성수2가1동,86114047627,2900762,7688413000,5086688,14544,7294.0,99607.0,104526.0,94687.0,1184964.0,109,1621,45,43,92
2024,2,11200690,성수2가3동,121096808308,3358391,16189000000,5539416,10021,40575.0,157620.0,174334.0,140907.0,1054501.0,104,3348,103,65,230
2024,2,11620565,성현동,9855838593,3455108,1533055000,4213750,28222,1199.0,100447.0,127621.0,73272.0,678223.0,104,668,26,24,58
2024,2,11680700,세곡동,38570754409,3885403,6320703000,3494066,45513,224.0,155307.0,205322.0,105292.0,6367772.0,191,1447,45,45,170
2024,2,11140520,소공동,145524820320,5380521,1893471730000,2795907,2178,96440.0,228689.0,259429.0,197948.0,943795.0,231,3093,49,43,256
2024,2,11200720,송정동,7667034125,2566462,926776000,2838448,9719,720.0,95595.0,113022.0,78168.0,681916.0,44,489,10,4,17
2024,2,11305545,송중동,81464797702,2555447,9366432000,12133853,28576,918.0,113569.0,121859.0,105280.0,1075796.0,212,1864,47,86,192
2024,2,11305555,송천동,43861167628,2444557,4864558000,12848569,24748,437.0,60785.0,83342.0,38228.0,929913.0,164,1411,33,50,125
2024,2,11710580,송파1동,70684478461,3129216,10957707000,6238550,23353,20397.0,104603.0,142900.0,66307.0,686925.0,102,2045,56,63,170
2024,2,11710590,송파2동,26360318761,4370970,2932971000,3204294,18476,3402.0,110654.0,124657.0,96651.0,631023.0,79,915,24,44,95
2024,2,11530790,수궁동,13308923198,2682295,2818157000,1804756,22707,1304.0,133891.0,124701.0,143080.0,2661352.0,154,722,18,24,67
2024,2,11380650,수색동,5838261070,3253972,910490000,3143484,20440,244.0,99899.0,102623.0,97174.0,1290258.0,60,527,21,18,54
2024,2,11680750,수서동,56371131584,3847379,112547149000,2247920,14026,15898.0,213139.0,,213139.0,1629403.0,89,903,13,11,116
2024,2,11305615,수유1동,56469359996,2220463,4821319000,5850660,19842,870.0,90945.0,120527.0,61363.0,1649963.0,153,1108,41,35,73
2024,2,11305625,수유2동,25835356677,2577008,2315365000,5438009,20502,1213.0,60328.0,80153.0,40504.0,581617.0,85,937,34,25,68
2024,2,11305635,수유3동,91804974428,2205999,11671185000,9779225,22988,2578.0,102036.0,126299.0,77773.0,745645.0,158,2278,99,96,233
2024,2,11110700,숭인1동,3663499394,2868519,867284000,2046764,5768,195.0,121027.0,183505.0,58548.0,239396.0,43,293,5,8,30
2024,2,11110710,숭인2동,33117774687,2607311,2107281000,5438192,9499,1439.0,158589.0,205581.0,111597.0,351906.0,89,928,25,24,75
2024,2,11545670,시흥1동,86479002657,2757307,10479563000,5446157,32115,3572.0,106432.0,155444.0,57420.0,1524148.0,223,2344,59,69,235
2024,2,11545680,시흥2동,4750337851,3181421,794568000,1625814,20564,732.0,40177.0,,40177.0,1308882.0,76,410,5,18,39
2024,2,11545690,시흥3동,11325845325,2516251,1573128000,1196045,10153,1998.0,90882.0,102927.0,78838.0,1261391.0,66,1005,13,12,32
2024,2,11545700,시흥4동,12882337217,2405620,1363106000,2064967,19366,1085.0,85352.0,79787.0,90916.0,821709.0,72,490,15,16,32
2024,2,11545710,시흥5동,27907477615,2375052,1795595000,3445015,18167,978.0,87763.0,102211.0,73315.0,1386972.0,106,805,12,19,76
2024,2,11560630,신길1동,32324121557,2780044,4337902000,5360457,19314,3295.0,73909.0,92908.0,54911.0,722925.0,85,895,24,31,67
2024,2,11560650,신길3동,20564008894,3085442,3422799000,5928251,15950,362.0,88566.0,95647.0,81484.0,520083.0,102,782,15,16,55
2024,2,11560660,신길4동,7784991309,2717791,1049900000,2605809,10315,715.0,111958.0,99245.0,124671.0,292127.0,43,390,7,7,48
2024,2,11560670,신길5동,10841189819,2656511,1907227000,3228975,9947,785.0,87504.0,108828.0,66179.0,494653.0,66,352,12,8,32
2024,2,11560680,신길6동,34678839699,2954616,5063814000,5230603,19493,1442.0,126610.0,132160.0,121060.0,653511.0,123,1043,21,35,91
2024,2,11560690,신길7동,9003157836,3616070,3450435000,3933551,19779,1873.0,125733.0,118733.0,132733.0,642487.0,78,565,11,24,60
2024,2,11260680,신내1동,38249894674,2780491,5664803000,5406438,37757,1252.0,93199.0,117958.0,68439.0,2606949.0,160,1419,39,27,175
2024,2,11260690,신내2동,32793950770,3060535,3972986000,1776680,19675,956.0,113196.0,125045.0,101347.0,911281.0,104,845,11,32,92
2024,2,11140650,신당5동,29592878803,3027979,2926259000,3247692,10151,604.0,186409.0,209535.0,163283.0,319706.0,65,786,27,28,63
2024,2,11140615,신당동,78680474809,2816850,5854668000,5592770,7385,4003.0,388756.0,358287.0,419225.0,534942.0,99,11461,40,221,122
2024,2,11590670,신대방1동,18977388626,3845094,2621059000,3729078,23282,3097.0,94773.0,114329.0,75217.0,675281.0,83,894,32,26,68
2024,2,11590680,신대방2동,40511300396,3340157,107860623000,5059854,22684,10847.0,151317.0,215302.0,87332.0,977033.0,109,1148,34,41,148
2024,2,11530510,신도림동,33672541392,4380318,11574942000,6137740,35977,15684.0,156431.0,161574.0,151288.0,1392788.0,168,1980,30,50,227
2024,2,11620695,신림동,70000086086,2434279,9190673000,9986124,22622,1202.0,149958.0,205777.0,94139.0,541240.0,168,1794,61,87,173
2024,2,11380631,신사1동,23504796299,2637581,4747198000,6355092,26462,1154.0,108851.0,141060.0,76642.0,808314.0,94,1035,22,31,98
2024,2,11380632,신사2동,11626538895,2635300,1535710000,2626673,18907,775.0,91375.0,94915.0,87836.0,1046222.0,82,599,12,20,42
2024,2,11620685,신사동,29368832039,2430662,3791236000,7445633,21969,3039.0,104105.0,130506.0,77704.0,641031.0,79,1227,35,44,104
2024,2,11680510,신사동,258163001103,5099915,36560533000,6692111,15436,25038.0,157018.0,180804.0,133231.0,2059234.0,260,4384,118,90,276
2024,2,11440630,신수동,16533109466,4157605,3028592000,5030167,22046,2170.0,133235.0,106965.0,159505.0,797879.0,76,1086,20,36,71
2024,2,11620655,신원동,19996744550,2403237,1966956000,6110063,17484,432.0,127957.0,139148.0,116766.0,544977.0,54,768,23,32,56
2024,2,11470560,신월1동,30665705827,2227154,3912634000,4083190,19365,1782.0,104983.0,118155.0,91812.0,622400.0,71,1139,28,27,77
2024,2,11470570,신월2동,15087921149,2727225,2702600000,3646176,20779,1190.0,74753.0,81801.0,67704.0,606811.0,65,686,15,26,54
2024,2,11470580,신월3동,10342789983,2152244,2650901000,2694460,14261,861.0,51250.0,67950.0,34549.0,918039.0,70,561,14,22,49
2024,2,11470590,신월4동,19010387303,2639083,2908909000,3292236,17445,960.0,94996.0,102998.0,86995.0,469873.0,63,743,12,23,69
2024,2,11470600,신월5동,15288049616,2615553,3491269000,2881931,13979,1297.0,77253.0,83788.0,70719.0,638302.0,54,636,17,19,57
2024,2,11470610,신월6동,21349540873,2857257,2907802000,912224,13867,536.0,103902.0,116549.0,91255.0,444286.0,47,570,18,29,51
2024,2,11470611,신월7동,16068856125,2343943,2116893000,2117912,18588,2299.0,62397.0,83601.0,41194.0,1230628.0,74,718,17,29,49
2024,2,11470620,신정1동,35159782135,5046256,4540189000,3183412,19716,6180.0,92673.0,122247.0,63100.0,747568.0,94,1136,35,38,111
2024,2,11470630,신정2동,32545508770,4725315,4344156000,4267464,18773,20043.0,99056.0,106873.0,91238.0,525899.0,71,1025,29,39,95
2024,2,11470640,신정3동,38844016239,3158844,5321965000,7425167,49523,1399.0,120136.0,157397.0,82874.0,2756536.0,203,1228,20,33,158
2024,2,11470650,신정4동,87817269177,2609700,9961964000,10895457,31687,7068.0,119026.0,134888.0,103164.0,997144.0,161,2651,81,83,188
2024,2,11470670,신정6동,8997370632,5384412,3081725000,2024863,23959,,129746.0,170394.0,89097.0,940885.0,72,709,14,22,67
2024,2,11470680,신정7동,42325034015,4094404,5071832000,3033767,28275,353.0,111886.0,125891.0,97881.0,1234130.0,107,892,19,23,114
2024,2,11410585,신촌동,134755428929,3331768,23746518000,11433350,20135,1508.0,163720.0,196979.0,130461.0,2720364.0,368,3924,111,153,514
2024,2,11320660,쌍문1동,13053347954,2440535,1886280000,4998876,20484,650.0,84700.0,90913.0,78488.0,1175774.0,126,585,15,18,55
2024,2,11320670,쌍문2동,28227777538,2430154,4642188000,4312246,17905,838.0,97166.0,109481.0,84851.0,541193.0,87,986,25,27,99
2024,2,11320680,쌍문3동,32012929123,2438072,3100848000,5407064,16449,886.0,105605.0,128310.0,82900.0,504805.0,78,801,12,24,74
2024,2,11320681,쌍문4동,14142815813,2968285,1872534000,2177738,18061,175.0,88473.0,85475.0,91471.0,554868.0,64,483,7,13,47
2024,2,11440555,아현동,38080593540,5237419,1005392297000,7577861,28335,4414.0,151362.0,186562.0,116162.0,744328.0,145,1411,37,35,132
2024,2,11290600,안암동,43151095310,2896471,7162814000,7769665,14869,2475.0,94040.0,128338.0,59743.0,1379571.0,167,1215,41,42,205
2024,2,11740570,암사1동,36506212193,2852157,6149189000,8452372,33825,2183.0,97133.0,133310.0,60956.0,735480.0,90,1437,35,45,115
2024,2,11740580,암사2동,24129775788,3688535,3010406000,2364211,14825,1720.0,155884.0,216442.0,95326.0,2174329.0,61,735,19,16,77
2024,2,11740590,암사3동,18648486497,4470889,1817882000,1498863,17136,,168296.0,180288.0,156305.0,1799368.0,50,608,8,19,49
2024,2,11680545,압구정동,353293721027,5808537,44165219000,7506657,26119,37832.0,188933.0,255426.0,122440.0,2345057.0,313,4650,141,136,235
2024,2,11140635,약수동,26016934954,3894878,2739573000,2054273,16086,9944.0,234565.0,258863.0,210266.0,486369.0,87,715,9,15,65
2024,2,11650651,양재1동,127392791556,4173236,11765667000,8449099,41970,20452.0,125664.0,145726.0,105601.0,5765358.0,263,3015,61,65,250
2024,2,11650652,양재2동,140529318373,3222382,10863037000,5746263,21157,44246.0,124151.0,113162.0,135141.0,7562268.0,147,3708,46,94,201
2024,2,11560610,양평1동,30478365395,3508250,4397595000,5342525,18114,8546.0,133832.0,109317.0,158346.0,974912.0,87,1359,27,32,123
2024,2,11560620,양평2동,50079952457,3672088,14736244000,4936770,22288,11342.0,121764.0,119523.0,124005.0,2874596.0,131,1613,38,33,147
2024,2,11560540,여의동,356320972548,5590853,144385498000,6710912,33346,201758.0,167718.0,224605.0,110832.0,8437543.0,399,5903,122,149,653
2024,2,11680640,역삼1동,513945086886,3607265,1266988222000,20635074,34082,157737.0,187929.0,198838.0,177019.0,2362133.0,542,12327,308,296,935
2024,2,11680650,역삼2동,94878121355,5367397,734281618000,11966721,36348,68537.0,196439.0,223828.0,169050.0,1135029.0,195,3368,89,104,226
2024,2,11380625,역촌동,37680488620,2521877,7438576000,11553260,43767,2751.0,88540.0,99302.0,77778.0,1157542.0,176,2070,56,60,201
2024,2,11440710,연남동,36295755357,2980162,8407938000,6448921,14202,2215.0,136184.0,145950.0,126418.0,647438.0,52,2412,100,115,84
2024,2,11410615,연희동,64113801696,3383749,53592257000,8533935,33724,21401.0,121217.0,131373.0,111061.0,2929172.0,201,2018,45,63,135
2024,2,11440610,염리동,20669424948,4051438,50875756000,5109819,16719,1815.0,129254.0,166861.0,91648.0,491468.0,52,773,18,22,87
2024,2,11500510,염창동,55125566316,4127504,6642122000,8349389,41250,2236.0,115769.0,159916.0,71622.0,1732856.0,147,1530,32,42,196
2024,2,11560535,영등포동,271104095483,3570107,29218415000,10894142,29839,13005.0,120205.0,146381.0,94029.0,1372094.0,325,4283,101,132,421
2024,2,11560515,영등포본동,63909694216,3286751,4155258000,6946651,20784,2560.0,99232.0,97770.0,100695.0,846370.0,94,1418,28,40,125
2024,2,11710570,오금동,72981542213,3510674,6809587000,9800523,37341,20030.0,78773.0,97763.0,59782.0,1648868.0,134,1853,30,40,128
2024,2,11530770,오류1동,35923657206,2574851,4387637000,4113736,22559,2151.0,144476.0,185321.0,103632.0,727414.0,122,1002,21,33,80
2024,2,11530780,오류2동,21664875219,2781178,4266407000,5035363,37281,714.0,153903.0,178187.0,129619.0,3061018.0,209,1162,35,36,134
2024,2,11710566,오륜동,7020257275,6095160,2876215000,694265,17799,15516.0,335333.0,335333.0,,3085088.0,74,501,11,12,61
2024,2,11200645,옥수동,11390973527,4836487,3946121000,2867952,25399,4558.0,128260.0,129446.0,127075.0,1922027.0,129,915,18,24,84
2024,2,11200520,왕십리2동,13610973466,3474994,2285105000,4358466,15974,1014.0,108598.0,130820.0,86376.0,372425.0,63,618,16,17,61
2024,2,11200535,왕십리도선동,39074834690,4015131,8708666000,5473755,26181,2960.0,154104.0,146471.0,161737.0,710285.0,189,2036,48,71,201
2024,2,11440590,용강동,89048122280,4787212,7844654000,5856981,21098,12219.0,170977.0,217202.0,124751.0,790602.0,90,1791,31,49,170
2024,2,11200790,용답동,33588537880,2484354,11008483000,3588336,11809,2774.0,121787.0,170628.0,72945.0,2377148.0,82,1277,26,32,68
2024,2,11170590,용문동,27449454901,3568910,1546217000,2466805,11380,2629.0,92719.0,129704.0,55734.0,277531.0,54,594,12,16,44
2024,2,11170520,용산2가동,14293253652,2540319,138893244000,4767052,8866,415.0,91089.0,100775.0,81404.0,1966853.0,63,634,24,20,50
2024,2,11230536,용신동,112379287270,2894254,14627713000,14939068,38362,16487.0,91869.0,114112.0,69626.0,1618399.0,231,2942,62,86,222
2024,2,11305645,우이동,33845302664,2457144,4062331000,4093411,19766,1300.0,93477.0,89414.0,97541.0,10587752.0,132,866,21,31,69
2024,2,11500615,우장산동,30304111925,4135674,8091197000,6766158,43709,2596.0,106549.0,107100.0,105997.0,1261588.0,158,1446,32,49,148
2024,2,11170560,원효로1동,111402434625,4450695,3029542000,4940428,16956,2820.0,96206.0,118206.0,74206.0,589017.0,94,1706,26,31,90
2024,2,11170570,원효로2동,63322521103,3817026,1199296000,3886867,13626,2630.0,80685.0,91280.0,70090.0,708975.0,69,930,9,12,50
2024,2,11350560,월계1동,23589505029,2777397,5793778000,4729676,20526,919.0,131244.0,140798.0,121690.0,1107461.0,159,1082,33,35,155
2024,2,11350570,월계2동,5601664958,2728093,1901166000,3814345,25485,21.0,87938.0,130272.0,45604.0,2004785.0,136,540,7,22,56
2024,2,11350580,월계3동,8037851440,3110675,6834541000,2353421,28721,63.0,122351.0,169844.0,74858.0,1168283.0,135,708,12,19,84
2024,2,11290715,월곡1동,19473974196,3294213,3083861000,7720074,25580,1214.0,93034.0,122829.0,63240.0,801757.0,108,968,15,31,102
2024,2,11290725,월곡2동,29179769478,3138026,6095681000,6294746,18900,3056.0,85039.0,111694.0,58385.0,1364901.0,135,1160,40,47,148
2024,2,11710647,위례동,7171413910,4202887,5018627000,3212534,44857,,139634.0,189987.0,89281.0,2537372.0,84,1094,38,47,179
2024,2,11620605,은천동,38748440553,3063077,6532791000,8461618,32359,843.0,96925.0,137104.0,56746.0,776212.0,123,1351,35,33,143
2024,2,11140605,을지로동,227766223426,3082514,152094756000,5008336,3208,15636.0,199792.0,273859.0,125725.0,611524.0,145,2959,78,51,131
2024,2,11200580,응봉동,3057322770,3858472,567137000,3001973,14940,419.0,105835.0,83923.0,127748.0,553662.0,56,301,7,7,22
2024,2,11380580,응암1동,43253609804,2726133,6672738000,4937532,32659,1751.0,97519.0,127320.0,67718.0,1109863.0,133,1610,38,59,195
2024,2,11380590,응암2동,17258352425,3510245,1928229000,3898449,27329,429.0,113814.0,105190.0,122438.0,755247.0,91,725,16,32,64
2024,2,11380600,응암3동,51736289453,2360910,8653671000,8407895,23429,1099.0,81118.0,107447.0,54788.0,752773.0,138,1588,39,43,132
2024,2,11230740,이문1동,28904872348,3000929,4118754000,9615903,17724,1176.0,100289.0,148440.0,52138.0,1039602.0,147,1051,19,18,138
2024,2,11230750,이문2동,8440821854,3137841,1621227000,3801283,19385,217.0,91898.0,121698.0,62097.0,723890.0,71,514,8,15,42
2024,2,11170630,이촌1동,34649160106,5974291,2960804000,4494238,24933,4473.0,226403.0,289792.0,163014.0,2872767.0,102,860,10,14,69
2024,2,11170640,이촌2동,6843771222,3596083,530670000,1556531,7870,1693.0,129468.0,100696.0,158241.0,1205543.0,26,332,6,6,22
2024,2,11170650,이태원1동,74002025035,3682946,9091441000,2566096,6015,18256.0,173630.0,207415.0,139844.0,582899.0,71,1688,43,48,99
2024,2,11170660,이태원2동,17650561687,3261019,2154561000,2978336,8657,755.0,121364.0,138389.0,104338.0,874243.0,60,882,25,30,40
2024,2,11110640,이화동,35750822226,3024996,7753339000,4363195,6891,1345.0,141860.0,178429.0,105291.0,782395.0,119,806,23,30,137
2024,2,11305660,인수동,21776486728,2359990,2572147000,8293552,29069,2202.0,63323.0,72844.0,53801.0,2998011.0,175,1071,26,28,75
2024,2,11620625,인헌동,41011751145,2783693,6566060000,6150639,25385,909.0,107979.0,131038.0,84920.0,1089078.0,105,1004,21,39,94
2024,2,11680730,일원1동,31220874324,3022931,2608554000,2581517,14550,1322.0,53745.0,,53745.0,953471.0,74,798,14,27,88
2024,2,11680740,일원2동,4151557552,4553185,1329858000,1339678,16833,,149906.0,,149906.0,1300290.0,66,471,10,12,36
2024,2,11680720,일원본동,10886478241,5444886,4399721000,2436861,22796,,,,,2354625.0,103,474,7,13,45
2024,2,11215820,자양1동,42783461101,2745988,6653716000,8095016,21795,7514.0,86270.0,116094.0,56446.0,568868.0,106,1380,34,36,132
2024,2,11215830,자양2동,17898926060,2999213,4265413000,5221801,23591,1864.0,85155.0,106683.0,63627.0,1657523.0,95,1096,22,29,88
2024,2,11215840,자양3동,49559596573,4353416,5462325000,6844536,27193,1581.0,108747.0,132025.0,85468.0,1196419.0,105,1423,32,36,137
2024,2,11215847,자양4동,47307887169,2795134,8786043000,9141932,19815,329.0,104784.0,137849.0,71719.0,1180023.0,106,1621,41,61,117
2024,2,11710670,잠실2동,68616675013,6352641,3837149000,2021046,34909,3642.0,313840.0,412407.0,215273.0,2686850.0,91,982,17,17,109
2024,2,11710680,잠실3동,62251136593,5452682,8889104000,3641812,33805,27271.0,250910.0,289553.0,212266.0,1542643.0,103,1808,15,37,158
2024,2,11710690,잠실4동,12806723025,6007987,1728363000,2266896,21192,4260.0,200608.0,,200608.0,780204.0,74,402,7,10,43
