도봉구,창2동,30394,30265,30057,29912,29651,29535,29442,29337,29214,29088,28988,28957,28832,28694,28577,28468,28374,28181,28125,28001,27921,27904,27837
도봉구,창3동,14641,14594,14515,14402,14249,14163,14027,13923,13863,13806,13708,13633,13528,13457,13389,13297,13235,13165,13058,13019,12981,12945,12917
도봉구,창4동,27696,27632,27422,27286,27046,26938,26790,26583,26503,26357,26171,26121,26038,26006,26124,26281,26551,26517,26455,26405,26365,26246,26137
도봉구,창5동,25685,25521,25405,25308,25050,24948,24784,24709,24579,24479,24392,24343,24262,24137,24069,24022,23965,23960,23843,23772,23740,23559,23523
도봉구,도봉1동,22141,21969,21916,21810,21474,21409,21250,21210,21032,20959,20710,20622,20541,20397,20280,20209,20075,19994,19829,19780,19792,19803,19739
도봉구,도봉2동,28498,28387,28133,27920,27526,27302,27117,26962,26785,26597,26409,26359,26212,26151,26093,26156,26229,26276,26252,26148,25992,25935,25884
노원구,월계1동,23781,23589,23317,23085,22572,22460,22406,22240,22153,21856,21682,21580,21535,21484,21384,21299,21226,21164,21141,21162,21196,21129,21041
노원구,월계2동,27873,28026,27882,27615,27339,27221,27006,26704,26521,26378,26124,26066,26060,25980,25745,25643,25593,25547,25496,25359,25274,25183,25168
노원구,월계3동,31378,31229,30966,30790,30446,30447,30241,30069,29883,29710,29503,29384,29193,29131,28989,28889,28737,28665,28536,28430,28297,28172,28122
노원구,공릉2동,40688,40652,40470,40360,39895,39825,39465,41004,42389,42466,42528,42538,42672,42565,42448,42361,42326,42337,42315,42337,42128,42006,41760
노원구,하계1동,28864,28459,28188,27965,27668,27501,27288,27036,27706,27327,27255,26982,27539,27174,26877,26723,27043,26751,26583,26430,26735,26470,26324
노원구,하계2동,23183,23061,22913,22723,22472,22369,22227,22034,21855,21792,21703,21642,21525,21423,21432,21369,21301,21142,21023,20926,20852,19829,19708
노원구,중계본동,25717,25452,25287,24942,24635,24421,24195,24009,23875,23746,23595,23477,23314,23161,23125,23131,23036,22879,22786,22671,22432,22341,22283
노원구,중계1동,27903,27764,27646,27556,27211,27140,27084,26877,26733,26550,26586,26580,26504,26489,26419,26425,26389,26356,26376,26260,26212,26121,26033
노원구,중계4동,21121,21006,20864,20752,20507,20317,20135,19975,19850,19765,19645,19601,19522,19464,19284,19306,19291,19232,19134,19064,19027,18940,18918
노원구,상계1동,39942,39762,39460,39204,38882,38713,38466,38275,38030,38024,37944,37857,37724,37422,37267,36995,36911,36829,36674,36588,36454,36459,36361
노원구,상계2동,21062,20997,20866,20692,20462,20351,20208,20143,20015,19935,19765,19629,19623,19566,19405,19266,19223,19175,19123,19053,19007,18938,18861
노원구,상계5동,25181,25028,24949,24797,24504,24423,24223,24077,23971,23805,23776,23737,23568,23436,23222,23157,23077,22937,22834,22752,22591,22527,22435
노원구,상계8동,23618,23506,23266,22963,22790,22814,22777,22598,22491,22478,22418,22344,22225,22056,21919,21892,21663,21721,21668,21594,21456,21461,21345
노원구,상계9동,21707,21618,21441,21221,20949,20810,20746,20529,20346,20289,20142,20071,19969,19895,19800,19751,19634,19560,19463,19317,19274,19261,19161
노원구,상계10동,16503,16402,16358,17631,18655,18738,18784,18731,18617,18523,18477,18477,18374,18316,18274,18246,18163,18121,17996,17972,17910,17853,17832
노원구,상계3.4동,27366,27455,27295,27184,26952,26662,26479,26268,26033,25831,25509,25324,25187,25119,27469,27606,27496,27444,27361,27266,27165,27035,26848
노원구,상계6.7동,34341,34151,33882,33642,33256,33152,32998,32774,32563,32415,32149,32044,32036,31934,31717,31565,31493,31374,31286,31174,31013,30729,30581
노원구,중계2.3동,36414,36153,35938,35586,35069,34909,34717,34326,34026,33916,33599,33497,33274,33059,32780,32618,32438,32221,32038,31858,31677,31893,31742
노원구,공릉1동,38853,38731,38544,38324,37961,37732,37593,37277,37388,37356,37286,37184,37145,36967,36867,36683,36687,36590,36525,36339,36411,36265,36216
은평구,녹번동,38439,38145,37901,37815,37556,37249,37164,37164,37109,37103,36886,36884,36747,36715,36563,36511,36407,36263,36106,35987,35808,35684,35545
