요청구,연도,분기,NM,GUBUN,전체,1층,1층외
중구,2020,1,중림동,dong,111125.0,135830.0,86420.0
중구,2020,2,중구,gu,247197.0,252706.0,241688.0
중구,2020,2,소공동,dong,169759.0,221939.0,117578.0
중구,2020,2,회현동,dong,340369.0,378616.0,302122.0
중구,2020,2,명동,dong,194329.0,257799.0,130858.0
중구,2020,2,필동,dong,122123.0,159193.0,85052.0
중구,2020,2,장충동,dong,89181.0,114518.0,63844.0
중구,2020,2,광희동,dong,200197.0,203825.0,196568.0
중구,2020,2,을지로동,dong,141194.0,186177.0,96212.0
중구,2020,2,신당동,dong,383293.0,367247.0,399339.0
중구,2020,2,다산동,dong,105958.0,121953.0,89964.0
중구,2020,2,약수동,dong,122241.0,167356.0,77126.0
중구,2020,2,청구동,dong,93639.0,103145.0,84133.0
중구,2020,2,신당5동,dong,116370.0,129345.0,103395.0
중구,2020,2,동화동,dong,101852.0,118512.0,85192.0
중구,2020,2,황학동,dong,128892.0,143028.0,114757.0
중구,2020,2,중림동,dong,122290.0,136658.0,107923.0
중구,2020,3,중구,gu,247416.0,254274.0,240558.0
중구,2020,3,소공동,dong,159859.0,201893.0,117825.0
중구,2020,3,회현동,dong,342515.0,384214.0,300815.0
중구,2020,3,명동,dong,191416.0,255052.0,127780.0
중구,2020,3,필동,dong,119733.0,150026.0,89440.0
중구,2020,3,장충동,dong,91426.0,116489.0,66363.0
중구,2020,3,광희동,dong,195999.0,203200.0,188798.0
중구,2020,3,을지로동,dong,142814.0,187197.0,98432.0
중구,2020,3,신당동,dong,382613.0,366588.0,398637.0
중구,2020,3,다산동,dong,99483.0,117856.0,81109.0
중구,2020,3,약수동,dong,134639.0,189879.0,79398.0
중구,2020,3,청구동,dong,97017.0,102825.0,91208.0
중구,2020,3,신당5동,dong,114891.0,125206.0,104576.0
중구,2020,3,동화동,dong,98224.0,111775.0,84673.0
중구,2020,3,황학동,dong,127120.0,139061.0,115179.0
중구,2020,3,중림동,dong,129054.0,137759.0,120349.0
중구,2020,4,중구,gu,240380.0,248770.0,231991.0
중구,2020,4,소공동,dong,155827.0,185198.0,126456.0
중구,2020,4,회현동,dong,342368.0,384953.0,299783.0
중구,2020,4,명동,dong,184436.0,242677.0,126194.0
중구,2020,4,필동,dong,127329.0,161305.0,93353.0
중구,2020,4,장충동,dong,95620.0,116440.0,74800.0
중구,2020,4,광희동,dong,198275.0,202817.0,193733.0
중구,2020,4,을지로동,dong,144010.0,189263.0,98757.0
중구,2020,4,신당동,dong,379583.0,344353.0,414812.0
중구,2020,4,다산동,dong,98466.0,121261.0,75670.0
중구,2020,4,약수동,dong,142540.0,197559.0,87520.0
중구,2020,4,청구동,dong,95149.0,103668.0,86630.0
중구,2020,4,신당5동,dong,99272.0,123529.0,75015.0
중구,2020,4,동화동,dong,97898.0,115902.0,79895.0
중구,2020,4,황학동,dong,132558.0,150912.0,114204.0
중구,2020,4,중림동,dong,124791.0,125376.0,124205.0
중구,2021,1,중구,gu,233179.0,242787.0,223571.0
중구,2021,1,소공동,dong,154879.0,185538.0,124221.0
중구,2021,1,회현동,dong,338470.0,385567.0,291373.0
중구,2021,1,명동,dong,180600.0,234919.0,126280.0
중구,2021,1,필동,dong,125850.0,160806.0,90894.0
중구,2021,1,장충동,dong,103123.0,126051.0,80195.0
중구,2021,1,광희동,dong,193250.0,196507.0,189992.0
중구,2021,1,을지로동,dong,143744.0,185740.0,101748.0
중구,2021,1,신당동,dong,366788.0,338025.0,395550.0
중구,2021,1,다산동,dong,95949.0,114577.0,77321.0
중구,2021,1,약수동,dong,135648.0,186985.0,84311.0
중구,2021,1,청구동,dong,99479.0,105314.0,93645.0
중구,2021,1,신당5동,dong,96955.0,121291.0,72619.0
중구,2021,1,동화동,dong,94143.0,113770.0,74516.0
중구,2021,1,황학동,dong,136131.0,161232.0,111029.0
중구,2021,1,중림동,dong,126810.0,126278.0,127342.0
중구,2021,2,중구,gu,219918.0,233703.0,206132.0
중구,2021,2,소공동,dong,146429.0,172631.0,120226.0
중구,2021,2,회현동,dong,329196.0,385207.0,273186.0
중구,2021,2,명동,dong,171684.0,211546.0,131823.0
중구,2021,2,필동,dong,126996.0,174324.0,79667.0
중구,2021,2,장충동,dong,109331.0,123599.0,95064.0
중구,2021,2,광희동,dong,189856.0,200377.0,179334.0
중구,2021,2,을지로동,dong,143602.0,188229.0,98976.0
중구,2021,2,신당동,dong,355524.0,340170.0,370878.0
중구,2021,2,다산동,dong,82616.0,99445.0,65787.0
중구,2021,2,약수동,dong,137035.0,190271.0,83798.0
중구,2021,2,청구동,dong,83521.0,79413.0,87629.0
중구,2021,2,신당5동,dong,111539.0,118091.0,104987.0
중구,2021,2,동화동,dong,94663.0,117459.0,71867.0
중구,2021,2,황학동,dong,126652.0,157877.0,95428.0
중구,2021,2,중림동,dong,137054.0,128607.0,145502.0
중구,2021,3,중구,gu,223773.0,239303.0,208242.0
중구,2021,3,소공동,dong,158062.0,181885.0,134240.0
중구,2021,3,회현동,dong,328949.0,388113.0,269785.0
중구,2021,3,명동,dong,179329.0,216398.0,142260.0
중구,2021,3,필동,dong,129129.0,171127.0,87131.0
중구,2021,3,장충동,dong,110016.0,117385.0,102647.0
중구,2021,3,광희동,dong,195004.0,211594.0,178413.0
중구,2021,3,을지로동,dong,143768.0,190071.0,97466.0
중구,2021,3,신당동,dong,358287.0,351757.0,364817.0
중구,2021,3,다산동,dong,92000.0,111580.0,72420.0
중구,2021,3,약수동,dong,125650.0,169864.0,81436.0
중구,2021,3,청구동,dong,93764.0,93089.0,94439.0
중구,2021,3,신당5동,dong,109979.0,121309.0,98649.0
중구,2021,3,동화동,dong,102382.0,122515.0,82250.0
중구,2021,3,황학동,dong,127673.0,155906.0,99439.0
중구,2021,3,중림동,dong,129541.0,132762.0,126319.0
중구,2021,4,중구,gu,229682.0,246834.0,212529.0
중구,2021,4,소공동,dong,160757.0,187218.0,134297.0
중구,2021,4,회현동,dong,326394.0,382339.0,270449.0
중구,2021,4,명동,dong,189983.0,234631.0,145335.0
중구,2021,4,필동,dong,134682.0,178177.0,91187.0
중구,2021,4,장충동,dong,107435.0,104916.0,109954.0
중구,2021,4,광희동,dong,197137.0,221931.0,172342.0
중구,2021,4,을지로동,dong,149297.0,200376.0,98217.0
중구,2021,4,신당동,dong,367548.0,364350.0,370746.0
중구,2021,4,다산동,dong,107253.0,121147.0,93358.0
중구,2021,4,약수동,dong,124721.0,172877.0,76566.0
중구,2021,4,청구동,dong,100649.0,114936.0,86362.0
중구,2021,4,신당5동,dong,115409.0,134875.0,95944.0
중구,2021,4,동화동,dong,105141.0,126058.0,84224.0
중구,2021,4,황학동,dong,121631.0,145844.0,97417.0
중구,2021,4,중림동,dong,130343.0,143480.0,117207.0
중구,2022,1,중구,gu,231615.0,249327.0,213903.0
중구,2022,1,소공동,dong,179033.0,209985.0,148081.0
중구,2022,1,회현동,dong,316406.0,363294.0,269518.0
중구,2022,1,명동,dong,197310.0,239232.0,155389.0
중구,2022,1,필동,dong,141332.0,182888.0,99777.0
중구,2022,1,장충동,dong,114721.0,128740.0,100703.0
중구,2022,1,광희동,dong,200530.0,228967.0,172092.0
중구,2022,1,을지로동,dong,154362.0,211481.0,97243.0
중구,2022,1,신당동,dong,372835.0,377462.0,368207.0
중구,2022,1,다산동,dong,124983.0,139348.0,110617.0
중구,2022,1,약수동,dong,136272.0,180632.0,91911.0
중구,2022,1,청구동,dong,135753.0,163984.0,107522.0
중구,2022,1,신당5동,dong,127217.0,151840.0,102594.0
중구,2022,1,동화동,dong,121965.0,128587.0,115344.0
중구,2022,1,황학동,dong,128055.0,150076.0,106035.0
중구,2022,1,중림동,dong,144207.0,149100.0,139315.0
중구,2022,2,중구,gu,240311.0,253968.0,226655.0
중구,2022,2,소공동,dong,205770.0,264612.0,146929.0
중구,2022,2,회현동,dong,300115.0,321253.0,278978.0
중구,2022,2,명동,dong,219685.0,238028.0,201342.0
중구,2022,2,필동,dong,166904.0,212668.0,121140.0
중구,2022,2,장충동,dong,141175.0,168493.0,113857.0
중구,2022,2,광희동,dong,210655.0,247041.0,174268.0
중구,2022,2,을지로동,dong,175964.0,238229.0,113699.0
중구,2022,2,신당동,dong,389083.0,393845.0,384321.0
중구,2022,2,다산동,dong,182588.0,204853.0,160322.0
중구,2022,2,약수동,dong,158497.0,202839.0,114154.0
중구,2022,2,청구동,dong,161939.0,221408.0,102470.0
중구,2022,2,신당5동,dong,150670.0,187317.0,114023.0
중구,2022,2,동화동,dong,169338.0,142329.0,196348.0
중구,2022,2,황학동,dong,120619.0,144120.0,97118.0
중구,2022,2,중림동,dong,168538.0,195949.0,141127.0
중구,2022,3,중구,gu,260298.0,267923.0,252672.0
중구,2022,3,소공동,dong,200817.0,235279.0,166354.0
중구,2022,3,회현동,dong,290821.0,325712.0,255929.0
중구,2022,3,명동,dong,222975.0,247380.0,198569.0
중구,2022,3,필동,dong,186579.0,241322.0,131836.0
중구,2022,3,장충동,dong,164927.0,200026.0,129829.0
중구,2022,3,광희동,dong,242253.0,254007.0,230500.0
중구,2022,3,을지로동,dong,212645.0,287716.0,137575.0
중구,2022,3,신당동,dong,391082.0,388625.0,393539.0
중구,2022,3,다산동,dong,176225.0,196239.0,156212.0
중구,2022,3,약수동,dong,197356.0,257115.0,137596.0
중구,2022,3,청구동,dong,205477.0,214053.0,196902.0
중구,2022,3,신당5동,dong,201600.0,182568.0,220633.0
중구,2022,3,동화동,dong,189873.0,167952.0,211794.0
중구,2022,3,황학동,dong,160136.0,157397.0,162876.0
중구,2022,3,중림동,dong,189361.0,218137.0,160584.0
중구,2022,4,중구,gu,275398.0,280238.0,270559.0
중구,2022,4,소공동,dong,226786.0,227217.0,226356.0
중구,2022,4,회현동,dong,312795.0,363503.0,262087.0
중구,2022,4,명동,dong,248622.0,280116.0,217128.0
중구,2022,4,필동,dong,189434.0,246019.0,132848.0
중구,2022,4,장충동,dong,159633.0,186078.0,133189.0
중구,2022,4,광희동,dong,256764.0,266033.0,247495.0
중구,2022,4,을지로동,dong,237245.0,314662.0,159828.0
중구,2022,4,신당동,dong,389385.0,364571.0,414199.0
중구,2022,4,다산동,dong,173151.0,216201.0,130101.0
중구,2022,4,약수동,dong,226068.0,259591.0,192546.0
중구,2022,4,청구동,dong,162594.0,148111.0,177076.0
중구,2022,4,신당5동,dong,216182.0,198469.0,233894.0
중구,2022,4,동화동,dong,207380.0,203451.0,211309.0
중구,2022,4,황학동,dong,202525.0,170345.0,234705.0
중구,2022,4,중림동,dong,236190.0,237860.0,234520.0
중구,2023,1,중구,gu,291943.0,303867.0,280019.0
중구,2023,1,소공동,dong,249449.0,245179.0,253720.0
중구,2023,1,회현동,dong,317236.0,374465.0,260007.0
중구,2023,1,명동,dong,272611.0,339342.0,205881.0
중구,2023,1,필동,dong,188615.0,217191.0,160040.0
중구,2023,1,장충동,dong,162044.0,172182.0,151907.0
중구,2023,1,광희동,dong,274698.0,289119.0,260277.0
중구,2023,1,을지로동,dong,247792.0,333720.0,161864.0
중구,2023,1,신당동,dong,402111.0,379403.0,424819.0
중구,2023,1,다산동,dong,159257.0,188676.0,129838.0
중구,2023,1,약수동,dong,259622.0,289901.0,229343.0
중구,2023,1,청구동,dong,169627.0,146151.0,193104.0
중구,2023,1,신당5동,dong,216762.0,198470.0,235055.0
중구,2023,1,동화동,dong,202762.0,224049.0,181475.0
중구,2023,1,황학동,dong,197748.0,213971.0,181525.0
중구,2023,1,중림동,dong,307678.0,348453.0,266902.0
중구,2023,2,중구,gu,292292.0,307381.0,277204.0
중구,2023,2,소공동,dong,253327.0,244457.0,262197.0
중구,2023,2,회현동,dong,333760.0,402204.0,265317.0
중구,2023,2,명동,dong,281425.0,355871.0,206979.0
중구,2023,2,필동,dong,167234.0,165328.0,169141.0
중구,2023,2,장충동,dong,182043.0,211625.0,152460.0
중구,2023,2,광희동,dong,260770.0,277501.0,244039.0
중구,2023,2,을지로동,dong,247564.0,329426.0,165702.0
중구,2023,2,신당동,dong,394262.0,345447.0,443077.0
중구,2023,2,다산동,dong,175007.0,235252.0,114762.0
중구,2023,2,약수동,dong,272632.0,254421.0,290842.0
중구,2023,2,청구동,dong,160147.0,139527.0,180766.0
중구,2023,2,신당5동,dong,224402.0,257270.0,191533.0
중구,2023,2,동화동,dong,174583.0,208720.0,140446.0
중구,2023,2,황학동,dong,206978.0,219031.0,194925.0
중구,2023,2,중림동,dong,297493.0,354776.0,240210.0
중구,2023,3,중구,gu,277839.0,286479.0,269198.0
중구,2023,3,소공동,dong,239534.0,271072.0,207997.0
중구,2023,3,회현동,dong,323384.0,382475.0,264293.0
중구,2023,3,명동,dong,282864.0,365478.0,200250.0
중구,2023,3,필동,dong,162204.0,138892.0,185516.0
중구,2023,3,장충동,dong,147805.0,176659.0,118951.0
중구,2023,3,광희동,dong,229385.0,238794.0,219976.0
중구,2023,3,을지로동,dong,221983.0,299221.0,144745.0
중구,2023,3,신당동,dong,389911.0,332611.0,447210.0
중구,2023,3,다산동,dong,196129.0,207753.0,184505.0
중구,2023,3,약수동,dong,313128.0,297961.0,328296.0
중구,2023,3,청구동,dong,165340.0,185162.0,145517.0
중구,2023,3,신당5동,dong,197866.0,241473.0,154258.0
중구,2023,3,동화동,dong,167994.0,144011.0,191978.0
중구,2023,3,황학동,dong,162925.0,196996.0,128854.0
중구,2023,3,중림동,dong,289977.0,394460.0,185493.0
중구,2023,4,중구,gu,276336.0,290303.0,262369.0
중구,2023,4,소공동,dong,242633.0,274513.0,210753.0
중구,2023,4,회현동,dong,329831.0,391372.0,268290.0
중구,2023,4,명동,dong,271483.0,351642.0,191324.0
중구,2023,4,필동,dong,167874.0,156715.0,179032.0
중구,2023,4,장충동,dong,198080.0,182386.0,213773.0
중구,2023,4,광희동,dong,245939.0,268359.0,223519.0
중구,2023,4,을지로동,dong,207043.0,278323.0,135763.0
중구,2023,4,신당동,dong,385919.0,339903.0,431934.0
중구,2023,4,다산동,dong,183667.0,194097.0,173238.0
중구,2023,4,약수동,dong,294817.0,315340.0,274295.0
중구,2023,4,청구동,dong,168833.0,171752.0,165914.0
중구,2023,4,신당5동,dong,199274.0,243789.0,154759.0
중구,2023,4,동화동,dong,188672.0,167413.0,209931.0
중구,2023,4,황학동,dong,181122.0,200867.0,161378.0
중구,2023,4,중림동,dong,267097.0,363833.0,170362.0
중구,2024,1,중구,gu,271713.0,284099.0,259327.0
중구,2024,1,소공동,dong,196375.0,201207.0,191543.0
중구,2024,1,회현동,dong,338013.0,406081.0,269944.0
중구,2024,1,명동,dong,277531.0,366195.0,188867.0
중구,2024,1,필동,dong,176244.0,182886.0,169603.0
중구,2024,1,장충동,dong,210412.0,172018.0,248806.0
중구,2024,1,광희동,dong,234504.0,244378.0,224629.0
중구,2024,1,을지로동,dong,205300.0,279190.0,131409.0
중구,2024,1,신당동,dong,382723.0,339010.0,426436.0
중구,2024,1,다산동,dong,179445.0,166576.0,192313.0
중구,2024,1,약수동,dong,257803.0,276165.0,239440.0
중구,2024,1,청구동,dong,170589.0,198023.0,143155.0
중구,2024,1,신당5동,dong,211165.0,236383.0,185948.0
중구,2024,1,동화동,dong,236871.0,205315.0,268427.0
중구,2024,1,황학동,dong,208787.0,184276.0,233299.0
중구,2024,1,중림동,dong,247128.0,321015.0,173242.0
중구,2024,2,중구,gu,269374.0,282431.0,256317.0
중구,2024,2,소공동,dong,228689.0,259429.0,197948.0
중구,2024,2,회현동,dong,337514.0,415033.0,259994.0
중구,2024,2,명동,dong,272907.0,348130.0,197684.0
중구,2024,2,필동,dong,156282.0,167104.0,145459.0
중구,2024,2,장충동,dong,201270.0,181947.0,220594.0
중구,2024,2,광희동,dong,241041.0,243697.0,238384.0
중구,2024,2,을지로동,dong,199792.0,273859.0,125725.0
중구,2024,2,신당동,dong,388756.0,358287.0,419225.0
중구,2024,2,다산동,dong,160608.0,132972.0,188244.0
중구,2024,2,약수동,dong,234565.0,258863.0,210266.0
중구,2024,2,청구동,dong,215947.0,221091.0,210803.0
중구,2024,2,신당5동,dong,186409.0,209535.0,163283.0
중구,2024,2,동화동,dong,242238.0,196110.0,288365.0
중구,2024,2,황학동,dong,197396.0,178275.0,216517.0
중구,2024,2,중림동,dong,218357.0,293075.0,143638.0
중구,2024,3,중구,gu,265240.0,279830.0,250651.0
중구,2024,3,소공동,dong,236785.0,275172.0,198399.0
중구,2024,3,회현동,dong,351157.0,458125.0,244189.0
중구,2024,3,명동,dong,240596.0,276176.0,205015.0
중구,2024,3,필동,dong,157604.0,183801.0,131406.0
중구,2024,3,장충동,dong,182809.0,193857.0,171760.0
중구,2024,3,광희동,dong,244509.0,247745.0,241273.0
중구,2024,3,을지로동,dong,196910.0,266970.0,126851.0
중구,2024,3,신당동,dong,385011.0,356474.0,413548.0
중구,2024,3,다산동,dong,159756.0,154472.0,165040.0
중구,2024,3,약수동,dong,175064.0,205672.0,144457.0
중구,2024,3,청구동,dong,240595.0,205763.0,275426.0
중구,2024,3,신당5동,dong,171720.0,191964.0,151477.0
중구,2024,3,동화동,dong,238588.0,204862.0,272315.0
중구,2024,3,황학동,dong,190795.0,167744.0,213845.0
중구,2024,3,중림동,dong,206597.0,259142.0,154052.0
중구,2024,4,중구,gu,264923.0,276655.0,253191.0
중구,2024,4,소공동,dong,230202.0,243462.0,216942.0
중구,2024,4,회현동,dong,343544.0,442714.0,244373.0
중구,2024,4,명동,dong,220254.0,240589.0,199919.0
중구,2024,4,필동,dong,157894.0,181992.0,133797.0
중구,2024,4,장충동,dong,181986.0,193857.0,170115.0
중구,2024,4,광희동,dong,239025.0,238409.0,239641.0
중구,2024,4,을지로동,dong,205096.0,281344.0,128849.0
중구,2024,4,신당동,dong,391037.0,357826.0,424248.0
중구,2024,4,다산동,dong,168525.0,150996.0,186054.0
중구,2024,4,약수동,dong,186824.0,219147.0,154501.0
중구,2024,4,청구동,dong,231422.0,216344.0,246499.0
중구,2024,4,신당5동,dong,161731.0,175746.0,147716.0
중구,2024,4,동화동,dong,241592.0,210428.0,272757.0
중구,2024,4,황학동,dong,181210.0,178304.0,184115.0
중구,2024,4,중림동,dong,186686.0,243121.0,130251.0
중구,2025,1,중구,gu,260614.0,268193.0,253035.0
중구,2025,1,소공동,dong,241063.0,272963.0,209163.0
중구,2025,1,회현동,dong,343013.0,433087.0,252939.0
중구,2025,1,명동,dong,225067.0,255135.0,195000.0
중구,2025,1,필동,dong,151184.0,171382.0,130987.0
중구,2025,1,장충동,dong,165272.0,204047.0,126496.0
중구,2025,1,광희동,dong,240575.0,245714.0,235436.0
중구,2025,1,을지로동,dong,193776.0,258252.0,129299.0
중구,2025,1,신당동,dong,392945.0,355713.0,430178.0
중구,2025,1,다산동,dong,164701.0,156925.0,172476.0
중구,2025,1,약수동,dong,199184.0,213074.0,185295.0
중구,2025,1,청구동,dong,221771.0,179711.0,263831.0
중구,2025,1,신당5동,dong,145303.0,162124.0,128481.0
중구,2025,1,동화동,dong,189648.0,174980.0,204316.0
중구,2025,1,황학동,dong,158283.0,154895.0,161671.0
중구,2025,1,중림동,dong,167550.0,204275.0,130825.0
중구,2025,2,중구,gu,258149.0,265271.0,251028.0
중구,2025,2,소공동,dong,205489.0,224418.0,186560.0
중구,2025,2,회현동,dong,368330.0,440075.0,296585.0
중구,2025,2,명동,dong,207052.0,240369.0,173735.0
중구,2025,2,필동,dong,152713.0,168302.0,137124.0
중구,2025,2,장충동,dong,140448.0,160744.0,120151.0
중구,2025,2,광희동,dong,238457.0,274445.0,202469.0
중구,2025,2,을지로동,dong,178104.0,239684.0,116523.0
중구,2025,2,신당동,dong,388166.0,329066.0,447266.0
중구,2025,2,다산동,dong,152283.0,169617.0,134949.0
중구,2025,2,약수동,dong,209845.0,235555.0,184136.0
중구,2025,2,청구동,dong,123787.0,142425.0,105150.0
중구,2025,2,신당5동,dong,128824.0,129167.0,128481.0
중구,2025,2,동화동,dong,149003.0,173469.0,124537.0
